0,0,0,-9.7158,0,9.7529,0,0,0,0,0,0.85002,39.431,8.3012,9.8007,85,0,0,0,50803,7999.2,125.36,0.22626,NaN,278.78,NaN,0.013549,1490682,0.536,2.6657e-4,0.68802,0.0010905,0.51492,0.053079,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,0,NaN,13.973,994.72,339.77,2e-3,0.014781,0
2e-3,0,0,-9.7061,0,9.7432,0,0,0,0,0,0.84917,39.431,8.3012,9.8007,85,0,0,0,50803,7999.2,125.36,0.22626,NaN,278.78,NaN,0.013534,1489064,1.028,2.6603e-4,0.68813,0.0010907,0.51503,0.053079,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,0,NaN,13.973,994.72,339.77,2e-3,0.018515,0
4e-3,0,0,-9.6965,0,9.7335,0,0,0,0,0,0.84833,39.431,8.3012,9.8007,85,0,0,0,50801,7997.7,125.36,0.22626,NaN,278.78,NaN,0.01352,1487447,1.52,2.6549e-4,0.68824,0.0010909,0.51513,0.053079,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,0,NaN,13.973,994.72,339.77,2e-3,0.019298,0
6e-3,0,0,-9.6868,0,9.7238,0,0,0,0,0,0.84749,39.431,8.3012,9.8007,85,0,0,0,50800,7996.1,125.36,0.22626,NaN,278.77,NaN,0.013505,1485829,2.012,2.6496e-4,0.68834,0.0010911,0.51524,0.053079,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,0,NaN,13.973,994.72,339.77,2e-3,0.01995,0
8e-3,0,0,-9.6772,0,9.7141,0,0,0,0,0,0.84664,39.431,8.3012,9.8007,85,0,0,0,50798,7994.6,125.36,0.22625,NaN,278.77,NaN,0.01349,1484211,2.504,2.6442e-4,0.68845,0.0010912,0.51535,0.053079,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,0,NaN,13.973,994.72,339.77,2e-3,0.020586,0
0.01,0,0,-9.6675,0,9.7044,0,0,0,0,0,0.8458,39.431,8.3012,9.8007,85,0,0,0,50797,7993,125.36,0.22625,NaN,278.77,NaN,0.013476,1482593,2.996,2.6389e-4,0.68856,0.0010914,0.51546,0.053079,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,0,NaN,13.973,994.72,339.77,2e-3,0.021218,0
0.012,0,0,-9.6579,0,9.6947,0,0,0,0,0,0.84495,39.431,8.3012,9.8007,85,0,0,0,50795,7991.4,125.36,0.22625,NaN,278.77,NaN,0.013461,1480976,3.488,2.6335e-4,0.68867,0.0010916,0.51556,0.053079,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,0,NaN,13.973,994.72,339.77,2e-3,0.021835,0
0.014,0,0,-9.6482,0,9.6851,0,0,0,0,0,0.84411,39.431,8.3012,9.8007,85,0,0,0,50794,7989.9,125.36,0.22625,NaN,278.77,NaN,0.013446,1479358,3.98,2.6282e-4,0.68877,0.0010917,0.51567,0.053079,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,0,NaN,13.973,994.72,339.77,2e-3,0.022629,0
0.016,0,0,-9.6386,0,9.6754,0,0,0,0,0,0.84326,39.431,8.3012,9.8007,85,0,0,0,50792,7988.3,125.36,0.22624,NaN,278.77,NaN,0.013431,1477740,4.472,2.6228e-4,0.68888,0.0010919,0.51578,0.053079,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,0,NaN,13.973,994.72,339.77,2e-3,0.02328,0
0.018,0,0,-9.6289,0,9.6657,0,0,0,0,0,0.84242,39.431,8.3012,9.8007,85,0,0,0,50790,7986.8,125.36,0.22624,NaN,278.77,NaN,0.013417,1476122,4.964,2.6175e-4,0.68899,0.0010921,0.51589,0.053079,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,0,NaN,13.973,994.72,339.77,2e-3,0.02511,0
