0,0,0,-9.5641,0,9.6007,0,0,0,0,0,0.83675,28.61,-80.6,9.7922,85,0,0,0,51869,9151.1,124.48,0.17122,NaN,279.62,NaN,0.011025,1199528,8,1.8218e-4,0.69707,0.0011049,0.52397,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.0040621
2e-3,0,0,-9.2569,0,9.2922,0,0,0,0,0,0.80987,28.61,-80.6,9.7922,85,0,0,0,51869,9151.1,124.48,0.17122,NaN,279.62,NaN,0.011029,1199933,24,1.8229e-4,0.69703,0.0011048,0.52394,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.0048111
4e-3,0,0,-8.9495,0,8.9837,0,0,0,0,0,0.78298,28.61,-80.6,9.7922,85,0,0,0,51867,9149.4,124.48,0.17122,NaN,279.62,NaN,0.011033,1200337,40,1.8241e-4,0.697,0.0011048,0.5239,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.00538
6e-3,0,0,-8.6422,0,8.6752,0,0,0,0,0,0.75609,28.61,-80.6,9.7922,85,0,0,0,51865,9147.7,124.47,0.17122,NaN,279.62,NaN,0.011036,1200742,56,1.8252e-4,0.69696,0.0011047,0.52387,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.0059424
8e-3,0,0,-8.3348,0,8.3667,0,0,0,0,0,0.7292,28.61,-80.6,9.7922,85,0,0,0,51864,9146,124.47,0.17121,NaN,279.62,NaN,0.01104,1201146,72,1.8263e-4,0.69693,0.0011047,0.52384,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.0065078
0.01,0,0,-8.0274,0,8.0581,0,0,0,0,0,0.70231,28.61,-80.6,9.7922,85,0,0,0,51862,9144.3,124.47,0.17121,NaN,279.62,NaN,0.011044,1201551,88,1.8275e-4,0.6969,0.0011046,0.5238,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.0070476
0.012,0,0,-7.72,0,7.7495,0,0,0,0,0,0.67542,28.61,-80.6,9.7922,85,0,0,0,51860,9142.6,124.47,0.17121,NaN,279.62,NaN,0.011048,1201956,104,1.8286e-4,0.69686,0.0011046,0.52377,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.0076742
0.014,0,0,-7.4126,0,7.4409,0,0,0,0,0,0.64852,28.61,-80.6,9.7922,85,0,0,0,51859,9140.9,124.47,0.17121,NaN,279.62,NaN,0.011051,1202360,120,1.8298e-4,0.69683,0.0011045,0.52373,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.0082178
0.016,0,0,-7.1052,0,7.1323,0,0,0,0,0,0.62162,28.61,-80.6,9.7922,85,0,0,0,51857,9139.2,124.47,0.1712,NaN,279.61,NaN,0.011055,1202765,136,1.8309e-4,0.69679,0.0011044,0.5237,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.0087633
0.018,0,0,-6.7977,0,6.8237,0,0,0,0,0,0.59472,28.61,-80.6,9.7922,85,0,0,0,51855,9137.5,124.47,0.1712,NaN,279.61,NaN,0.011059,1203169,152,1.832e-4,0.69676,0.0011044,0.52366,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.0093059
0.02,0,0,-6.4902,0,6.515,0,0,0,0,0,0.56782,28.61,-80.6,9.7922,85,0,0,0,51853,9135.8,124.47,0.1712,NaN,279.61,NaN,0.011063,1203574,168,1.8332e-4,0.69672,0.0011043,0.52363,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.0098419
0.022,0,0,-6.1827,0,6.2063,0,0,0,0,0,0.54092,28.61,-80.6,9.7922,85,0,0,0,51852,9134.1,124.47,0.1712,NaN,279.61,NaN,0.011066,1203979,184,1.8343e-4,0.69669,0.0011043,0.5236,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.010376
0.024,0,0,-5.8752,0,5.8976,0,0,0,0,0,0.51401,28.61,-80.6,9.7922,85,0,0,0,51850,9132.4,124.47,0.17119,NaN,279.61,NaN,0.01107,1204383,200,1.8355e-4,0.69666,0.0011042,0.52356,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.010919
0.026,0,0,-5.5677,0,5.5889,0,0,0,0,0,0.48711,28.61,-80.6,9.7922,85,0,0,0,51848,9130.7,124.47,0.17119,NaN,279.61,NaN,0.011074,1204788,216,1.8366e-4,0.69662,0.0011042,0.52353,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.011481
0.028,0,0,-5.2601,0,5.2802,0,0,0,0,0,0.4602,28.61,-80.6,9.7922,85,0,0,0,51847,9129,124.47,0.17119,NaN,279.61,NaN,0.011077,1205192,232,1.8378e-4,0.69659,0.0011041,0.52349,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.012039
0.03,0,0,-4.9525,0,4.9714,0,0,0,0,0,0.43329,28.61,-80.6,9.7922,85,0,0,0,51845,9127.3,124.46,0.17119,NaN,279.61,NaN,0.011081,1205597,248,1.8389e-4,0.69655,0.0011041,0.52346,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.012585
0.032,0,0,-4.6449,0,4.6626,0,0,0,0,0,0.40638,28.61,-80.6,9.7922,85,0,0,0,51843,9125.6,124.46,0.17118,NaN,279.6,NaN,0.011085,1206002,264,1.84e-4,0.69652,0.001104,0.52342,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.013117
0.034,0,0,-4.3373,0,4.3538,0,0,0,0,0,0.37946,28.61,-80.6,9.7922,85,0,0,0,51841,9123.9,124.46,0.17118,NaN,279.6,NaN,0.011089,1206406,280,1.8412e-4,0.69648,0.001104,0.52339,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.013651
0.036,0,0,-4.0296,0,4.045,0,0,0,0,0,0.35255,28.61,-80.6,9.7922,85,0,0,0,51840,9122.2,124.46,0.17118,NaN,279.6,NaN,0.011092,1206811,296,1.8423e-4,0.69645,0.0011039,0.52336,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.014193
0.038,0,0,-3.722,0,3.7362,0,0,0,0,0,0.32563,28.61,-80.6,9.7922,85,0,0,0,51838,9120.5,124.46,0.17118,NaN,279.6,NaN,0.011096,1207216,312,1.8435e-4,0.69642,0.0011039,0.52332,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.014731
0.04,0,0,-3.4143,0,3.4273,0,0,0,0,0,0.29871,28.61,-80.6,9.7922,85,0,0,0,51836,9118.8,124.46,0.17117,NaN,279.6,NaN,0.0111,1207620,328,1.8446e-4,0.69638,0.0011038,0.52329,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.015276
0.042,0,0,-3.1066,0,3.1184,0,0,0,0,0,0.27179,28.61,-80.6,9.7922,85,0,0,0,51835,9117.1,124.46,0.17117,NaN,279.6,NaN,0.011103,1208025,344,1.8458e-4,0.69635,0.0011037,0.52325,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.015807
0.044,0,0,-2.7988,0,2.8095,0,0,0,0,0,0.24487,28.61,-80.6,9.7922,85,0,0,0,51833,9115.4,124.46,0.17117,NaN,279.6,NaN,0.011107,1208429,360,1.8469e-4,0.69631,0.0011037,0.52322,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.016334
0.046,0,0,-2.4911,0,2.5006,0,0,0,0,0,0.21794,28.61,-80.6,9.7922,85,0,0,0,51831,9113.7,124.46,0.17117,NaN,279.59,NaN,0.011111,1208834,376,1.8481e-4,0.69628,0.0011036,0.52319,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.016848
0.048,0,0,-2.1833,0,2.1917,0,0,0,0,0,0.19102,28.61,-80.6,9.7922,85,0,0,0,51830,9112,124.46,0.17116,NaN,279.59,NaN,0.011115,1209239,392,1.8492e-4,0.69625,0.0011036,0.52315,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.017362
0.05,0,0,-1.8755,0,1.8827,0,0,0,0,0,0.16409,28.61,-80.6,9.7922,85,0,0,0,51828,9110.3,124.46,0.17116,NaN,279.59,NaN,0.011118,1209643,408,1.8504e-4,0.69621,0.0011035,0.52312,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.017882
0.052,0,0,-1.5677,0,1.5737,0,0,0,0,0,0.13716,28.61,-80.6,9.7922,85,0,0,0,51826,9108.6,124.46,0.17116,NaN,279.59,NaN,0.011118,1209594,424,1.8502e-4,0.69622,0.0011035,0.52312,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.018401
0.054,0,0,-1.2599,0,1.2647,0,0,0,0,0,0.11023,28.61,-80.6,9.7922,85,0,0,0,51824,9106.9,124.46,0.17116,NaN,279.59,NaN,0.011117,1209545,440,1.8501e-4,0.69622,0.0011035,0.52313,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.018924
0.056,0,0,-0.95206,0,0.9557,0,0,0,0,0,0.083294,28.61,-80.6,9.7922,85,0,0,0,51823,9105.2,124.45,0.17115,NaN,279.59,NaN,0.011117,1209497,456,1.8499e-4,0.69622,0.0011035,0.52313,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.019449
0.058,0,0,-0.64419,0,0.64665,0,0,0,0,0,0.056359,28.61,-80.6,9.7922,85,0,0,0,51821,9103.5,124.45,0.17115,NaN,279.59,NaN,0.011116,1209448,472,1.8498e-4,0.69623,0.0011036,0.52313,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.019968
0.06,0,0,-0.3363,0,0.33759,0,0,0,0,0,0.029423,28.61,-80.6,9.7922,85,0,0,0,51819,9101.8,124.45,0.17115,NaN,279.59,NaN,0.011116,1209399,488,1.8497e-4,0.69623,0.0011036,0.52314,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.020481
0.062,0,0,-0.028394,0,0.028502,0,0,0,0,0,0.0024841,28.61,-80.6,9.7922,85,0,0,0,51818,9100.1,124.45,0.17115,NaN,279.58,NaN,0.011116,1209350,504,1.8495e-4,0.69624,0.0011036,0.52314,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.020989
0.064,0,0,0.27954,0,0.2806,0,0,0,0,0,0.024456,28.61,-80.6,9.7922,85,0,0,0,51816,9098.4,124.45,0.17114,NaN,279.58,NaN,0.011115,1209301,520,1.8494e-4,0.69624,0.0011036,0.52315,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.021601
0.066,5.5951e-7,5.5962e-4,0.58748,5.6176e-4,0.58973,3.58e-8,-3.3384e-8,4.8951e-8,-43,4.896e-5,0.051398,28.61,-80.6,9.7922,84.992,0,0,0,51814,9096.7,124.45,0.17114,NaN,279.58,NaN,0.011115,1209268,536,1.8585e-4,0.69624,0.0011091,0.52315,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4167e-8,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.022112
0.068,2.8542e-6,0.0017352,0.89545,0.0017418,0.89887,1.8262e-7,-1.703e-7,2.4971e-7,-43,1.5181e-4,0.078342,28.61,-80.6,9.7922,84.974,0,0,0,51813,9094.9,124.45,0.17114,NaN,279.58,NaN,0.011115,1209252,552,1.878e-4,0.69624,0.0011208,0.52315,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2996e-7,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.022645
0.07,8.1158e-6,0.0035266,1.2034,0.0035401,1.208,5.1929e-7,-4.8425e-7,7.1004e-7,-43,3.0854e-4,0.10529,28.61,-80.6,9.7922,84.947,0,0,0,51811,9093.2,124.45,0.17114,NaN,279.58,NaN,0.011115,1209254,568,1.908e-4,0.69624,0.0011387,0.52315,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.6739e-7,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.023158
0.072,1.7576e-5,0.0059341,1.5115,0.0059568,1.5172,1.1246e-6,-1.0487e-6,1.5377e-6,-43,5.1917e-4,0.13223,28.61,-80.6,9.7922,84.91,0,0,0,51809,9091.5,124.45,0.17113,NaN,279.58,NaN,0.011115,1209273,584,1.9489e-4,0.69624,0.001163,0.52315,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.8645e-7,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.02368
0.074,3.2468e-5,0.0089576,1.8195,0.0089919,1.8264,2.0775e-6,-1.9373e-6,2.8406e-6,-43,7.8369e-4,0.15918,28.61,-80.6,9.7922,84.864,0,0,0,51807,9089.8,124.45,0.17113,NaN,279.58,NaN,0.011115,1209311,600,2.0011e-4,0.69624,0.0011941,0.52315,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1872e-6,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.024211
0.076,5.4023e-5,0.012597,2.1275,0.012645,2.1357,3.4567e-6,-3.2234e-6,4.7264e-6,-43,0.0011021,0.18613,28.61,-80.6,9.7922,84.809,0,0,0,51806,9088.1,124.45,0.17113,NaN,279.57,NaN,0.011116,1209367,616,2.0652e-4,0.69623,0.0012322,0.52314,0.053078,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6695e-6,15.6,191.13,85,-43,NaN,15,1013.2,340.39,2e-3,0.024821
