0,0,0,-9.6639,0,9.7171,0,0,0,0,0,1.0157,39.431,8.3012,9.8007,84,0,0,0,50750,7996.1,125.6,0.22625,NaN,279.02,NaN,0.023247,2557706,1.52,0.0012455,0.63885,0.0017308,0.46569,0.053088,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,84,0,NaN,13.973,994.72,339.77,0.01,0.005795,0
0.01,0,0,-9.6157,0,9.6686,0,0,0,0,0,1.0106,39.431,8.3012,9.8007,84,0,0,0,50750,7996.1,125.6,0.22625,NaN,279.02,NaN,0.022933,2523071,3.98,0.0012142,0.64,0.001734,0.46685,0.053087,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,84,0,NaN,13.973,994.72,339.77,0.01,0.0093395,0
0.02,0,0,-9.5716,0,9.6244,0,0,0,0,0,1.006,39.431,8.3012,9.8007,84,0,0,0,50742,7988.3,125.6,0.22624,NaN,279.02,NaN,0.022618,2488436,6.225,0.0011832,0.64118,0.0017371,0.46802,0.053087,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,84,0,NaN,13.973,994.72,339.77,0.01,0.010314,0
0.03,0,0,-9.5318,0,9.5843,0,0,0,0,0,1.0018,39.431,8.3012,9.8007,84,0,0,0,50734,7980.5,125.6,0.22623,NaN,279.01,NaN,0.022303,2453800,8.255,0.0011527,0.64237,0.0017404,0.46922,0.053087,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,84,0,NaN,13.973,994.72,339.77,0.01,0.011114,0
0.04,0,0,-9.5499,0,9.6025,0,0,0,0,0,1.0037,39.431,8.3012,9.8007,84,0,0,0,50726,7972.8,125.59,0.22621,NaN,279,NaN,0.021988,2419165,7.33,0.0011225,0.64359,0.0017437,0.47044,0.053086,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,84,0,NaN,13.973,994.72,339.77,0.01,0.012022,0
0.05,0,0,-9.5939,0,9.6468,0,0,0,0,0,1.0084,39.431,8.3012,9.8007,84,0,0,0,50719,7965,125.59,0.2262,NaN,279,NaN,0.021673,2384529,5.085,0.0010927,0.64482,0.001747,0.47168,0.053086,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,84,0,NaN,13.973,994.72,339.77,0.01,0.012792,0
0.06,0,0,-9.6059,0,9.6588,0,0,0,0,0,1.0096,39.431,8.3012,9.8007,84,0,0,0,50711,7957.2,125.59,0.22619,NaN,278.99,NaN,0.021837,2402521,4.475,0.0011081,0.64418,0.0017453,0.47103,0.053086,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,84,0,NaN,13.973,994.72,339.77,0.01,0.013524,0
0.07,0,0,-9.6268,0,9.6798,0,0,0,0,0,1.0118,39.431,8.3012,9.8007,84,0,0,0,50703,7949.4,125.58,0.22618,NaN,278.98,NaN,0.022,2420514,3.4075,0.0011237,0.64354,0.0017435,0.47039,0.053086,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,84,0,NaN,13.973,994.72,339.77,0.01,0.014594,0
0.08,0,0,-9.6567,0,9.7099,0,0,0,0,0,1.015,39.431,8.3012,9.8007,84,0,0,0,50695,7941.6,125.58,0.22617,NaN,278.98,NaN,0.022164,2438506,1.8825,0.0011393,0.6429,0.0017418,0.46975,0.053087,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,84,0,NaN,13.973,994.72,339.77,0.01,0.01586,0
0.09,0,0,-9.5986,0,9.6515,0,0,0,0,0,1.0089,39.431,8.3012,9.8007,84,0,0,0,50688,7933.9,125.58,0.22616,NaN,278.97,NaN,0.022328,2456498,4.845,0.0011551,0.64228,0.0017401,0.46913,0.053087,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15.6,191.13,84,0,NaN,13.973,994.72,339.77,0.01,0.016644,0
