# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0,0,0,-5.6763,0,5.7075,0,0,0,0,0,0.5966,28.61,-80.6,9.7922,84,0,0,0,40581,12346,60.972,0.31372,NaN,94.756,NaN,0.0063746,519873,163.58,1.0311e-4,0.65636,0.0017783,0.49415,0.042202,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0056162
0.01,0,0,61.573,0,61.913,0,0,0,0,0,6.4716,28.61,-80.6,9.7922,84,0,0,0,40581,12346,60.972,0.31372,NaN,94.756,NaN,0.0064302,524412,2907.7,1.0477e-4,0.65545,0.0017758,0.49324,0.042202,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0067754
0.02,0.0030793,0.6159,90.45,0.61929,90.949,3.2365e-4,0,3.2365e-4,0,0.064734,9.5067,28.61,-80.6,9.7922,68.835,0,0,0,40570,12334,60.962,0.31362,NaN,94.746,NaN,0.0069169,564103,4084.9,0.0043863,0.64791,0.064253,0.4857,0.042202,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.942e-5,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0069733
0.03,0.013763,1.5208,89.063,1.5292,89.553,0.0014465,0,0.0014465,0,0.15985,9.3609,28.61,-80.6,9.7922,51.492,0,0,0,40549,12313,60.944,0.31341,NaN,94.727,NaN,0.0083137,678020,4026.2,0.028646,0.62965,0.29046,0.46744,0.042203,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9611e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0071587
0.04,0.033426,2.4119,88.814,2.4252,89.304,0.0035132,0,0.0035132,0,0.2535,9.3348,28.61,-80.6,9.7922,40.017,0,0,0,40525,12290,60.923,0.31317,NaN,94.706,NaN,0.010204,832142,4013.8,0.073645,0.61051,0.49575,0.4483,0.042203,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1102e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0075177
0.05,0.061988,3.3005,89.02,3.3187,89.51,0.0065152,0,0.0065152,0,0.3469,9.3564,28.61,-80.6,9.7922,32.352,0,0,0,40502,12266,60.903,0.31293,NaN,94.685,NaN,0.012364,1008368,4019.9,0.13521,0.59361,0.61982,0.43139,0.042205,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.256e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.007683
0.06,0.099446,4.1912,89.946,4.2143,90.441,0.010452,0,0.010452,0,0.44051,9.4537,28.61,-80.6,9.7922,27.095,0,0,0,40479,12243,60.882,0.31269,NaN,94.664,NaN,0.014697,1198633,4055.4,0.21011,0.57921,0.68168,0.41698,0.042206,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4045e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0080697
0.07,0.14586,5.0911,91.048,5.1192,91.55,0.01533,0,0.01533,0,0.5351,9.5696,28.61,-80.6,9.7922,23.265,0,0,0,40455,12220,60.861,0.31245,NaN,94.643,NaN,0.017145,1398247,4098,0.297,0.56698,0.7081,0.40473,0.042208,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.565e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0083698
0.08,0.20132,6.0021,92.152,6.0352,92.66,0.02116,0,0.02116,0,0.63085,9.6856,28.61,-80.6,9.7922,20.369,0,0,0,40432,12196,60.84,0.31221,NaN,94.622,NaN,0.019681,1605028,4140.5,0.39501,0.55648,0.71474,0.39422,0.04221,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7396e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0086006
0.09,0.26595,6.9241,93.09,6.9622,93.603,0.027953,0,0.027953,0,0.72775,9.7841,28.61,-80.6,9.7922,18.111,0,0,0,40408,12173,60.82,0.31197,NaN,94.6,NaN,0.022286,1817496,4176.3,0.50359,0.54737,0.71061,0.38509,0.042212,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.9286e-4,6.2992,201.06,84,0,NaN,14.998,1013.2,340.39,0.01,0.0087941
0.1,0.33985,7.8555,93.041,7.8987,93.553,0.03572,0,0.03572,0,0.82564,9.779,28.61,-80.6,9.7922,16.311,0,0,0,40385,12149,60.799,0.31173,NaN,94.579,NaN,0.024946,2034359,4172,0.62189,0.53938,0.70042,0.37709,0.042215,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001013,6.2992,201.06,84,0,NaN,14.998,1013.2,340.39,0.01,0.0089589
0.11,0.42306,8.7864,93.329,8.8348,93.843,0.044465,0,0.044465,0,0.92348,9.8093,28.61,-80.6,9.7922,14.493,0,0,0,40361,12125,60.778,0.31148,NaN,94.557,NaN,0.027557,2247293,4181.4,0.7399,0.53254,0.6829,0.37022,0.042217,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001133,6.2992,201.06,84,0,NaN,14.997,1013.2,340.39,0.01,0.0091216
0.12,0.51559,9.7202,93.862,9.7737,94.379,0.054191,0,0.054191,0,1.0216,9.8653,28.61,-80.6,9.7922,12.987,0,0,0,40337,12101,60.757,0.31124,NaN,94.535,NaN,0.030199,2462772,4200.7,0.86152,0.52641,0.66208,0.36407,0.04222,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012534,6.2992,201.06,84,0,NaN,14.997,1013.2,340.39,0.01,0.0092807
0.13,0.61749,10.659,94.396,10.718,94.916,0.064901,0,0.064901,0,1.1203,9.9215,28.61,-80.6,9.7922,11.718,0,0,0,40313,12077,60.735,0.31099,NaN,94.514,NaN,0.032875,2680931,4220,0.98879,0.52086,0.64125,0.3585,0.042224,0.12014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013745,6.2992,201.06,84,0,NaN,14.996,1013.2,340.39,0.01,0.0094388
0.14,0.7288,11.604,94.931,11.668,95.454,0.0766,0,0.0766,0,1.2196,9.9776,28.61,-80.6,9.7922,10.637,0,0,0,40289,12054,60.714,0.31075,NaN,94.492,NaN,0.035579,2901466,4239.3,1.1229,0.51582,0.62175,0.35343,0.042228,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014963,6.2992,201.06,84,0,NaN,14.995,1013.2,340.39,0.01,0.009641
0.15,0.84959,12.554,95.466,12.623,95.992,0.089295,0,0.089295,0,1.3194,10.034,28.61,-80.6,9.7922,9.7039,0,0,0,40265,12030,60.693,0.3105,NaN,94.47,NaN,0.03831,3124152,4258.5,1.2712,0.51374,0.60706,0.35132,0.042231,0.12019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016188,6.2992,201.06,84,0,NaN,14.994,1013.2,340.39,0.01,0.009988
0.16,0.9799,13.509,96.001,13.583,96.529,0.10299,0,0.10299,0,1.4198,10.09,28.61,-80.6,9.7922,9.0208,0,0,0,40241,12006,60.672,0.31025,NaN,94.448,NaN,0.041091,3350831,4277.8,1.4403,0.51376,0.5979,0.35131,0.042236,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017419,6.2992,201.06,84,0,NaN,14.994,1013.1,340.39,0.01,0.010424
0.17,1.1198,14.469,96.536,14.549,97.068,0.11769,0,0.11769,0,1.5208,10.146,28.61,-80.6,9.7922,8.4213,0,0,0,40218,11982,60.65,0.31001,NaN,94.426,NaN,0.043891,3579194,4297.1,1.621,0.51379,0.58979,0.3513,0.04224,0.12025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018658,6.2992,201.06,84,0,NaN,14.993,1013.1,340.38,0.01,0.010757
0.18,1.2693,15.435,96.918,15.52,97.452,0.13341,0,0.13341,0,1.6223,10.186,28.61,-80.6,9.7922,7.8911,0,0,0,40194,11958,60.629,0.30976,NaN,94.405,NaN,0.046712,3809172,4310.2,1.8137,0.51382,0.58263,0.35129,0.042245,0.12028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019903,6.2992,201.06,84,0,NaN,14.992,1013.1,340.38,0.01,0.011123
0.19,1.4285,16.405,96.681,16.495,97.214,0.15014,0,0.15014,0,1.7242,10.162,28.61,-80.6,9.7922,7.4197,0,0,0,40170,11934,60.607,0.30952,NaN,94.383,NaN,0.049548,4040343,4298.3,2.0185,0.51385,0.57631,0.35128,0.042251,0.12032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021154,6.2992,201.06,84,0,NaN,14.991,1013.1,340.38,0.01,0.011438
0.2,1.5974,17.372,96.822,17.468,97.356,0.16789,0,0.16789,0,1.8259,10.176,28.61,-80.6,9.7922,7.0002,0,0,0,40146,11910,60.586,0.30927,NaN,94.361,NaN,0.052379,4271184,4301.6,2.2341,0.51389,0.57078,0.35127,0.042259,0.12036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022401,6.2992,201.06,84,0,NaN,14.99,1013.1,340.38,0.01,0.011746
0.21,1.776,18.341,97.179,18.442,97.715,0.18666,0,0.18666,0,1.9277,10.214,28.61,-80.6,9.7922,6.6391,0,0,0,40122,11886,60.565,0.30902,NaN,94.339,NaN,0.055221,4502835,4313.7,2.4626,0.51392,0.5661,0.35126,0.042267,0.1204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002365,6.2992,201.06,84,0,NaN,14.988,1013,340.38,0.01,0.012057
0.22,1.9642,19.313,97.537,19.419,98.074,0.20645,0,0.20645,0,2.0299,10.252,28.61,-80.6,9.7922,6.3121,0,0,0,40098,11862,60.543,0.30878,NaN,94.316,NaN,0.058075,4735493,4325.8,2.7038,0.51396,0.56195,0.35125,0.042276,0.12044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024904,6.2992,201.06,84,0,NaN,14.987,1013,340.38,0.01,0.012362
0.23,2.1622,20.289,97.894,20.401,98.433,0.22726,0,0.22726,0,2.1325,10.289,28.61,-80.6,9.7922,6.0148,0,0,0,40074,11838,60.522,0.30853,NaN,94.294,NaN,0.060942,4969137,4337.9,2.9576,0.51401,0.55826,0.35124,0.042285,0.12048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026162,6.2992,201.06,84,0,NaN,14.986,1013,340.38,0.01,0.012666
0.24,2.37,21.268,98.252,21.386,98.793,0.2491,0,0.2491,0,2.2354,10.327,28.61,-80.6,9.7922,5.7432,0,0,0,40050,11814,60.5,0.30828,NaN,94.272,NaN,0.06382,5203748,4349.9,3.2244,0.51405,0.55496,0.35122,0.042295,0.12053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027425,6.2992,201.06,84,0,NaN,14.985,1013,340.38,0.01,0.012972
0.25,2.5876,22.251,98.609,22.374,99.153,0.27197,0,0.27197,0,2.3387,10.364,28.61,-80.6,9.7922,5.4942,0,0,0,40026,11791,60.478,0.30804,NaN,94.25,NaN,0.06671,5439313,4362,3.5042,0.51409,0.55201,0.35121,0.042305,0.12058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028693,6.2992,201.06,84,0,NaN,14.983,1012.9,340.38,0.01,0.013802
0.26,2.8151,23.238,98.967,23.366,99.512,0.29588,0,0.29588,0,2.4424,10.402,28.61,-80.6,9.7922,5.2936,0,0,0,40002,11767,60.457,0.30779,NaN,94.228,NaN,0.069619,5676380,4374.1,3.8004,0.51414,0.5497,0.3512,0.042315,0.12063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029965,6.2992,201.06,84,0,NaN,14.982,1012.9,340.38,0.01,0.01414
0.27,3.0524,24.228,99.325,24.362,99.872,0.32082,0,0.32082,0,2.5465,10.439,28.61,-80.6,9.7922,5.1083,0,0,0,39978,11743,60.435,0.30754,NaN,94.206,NaN,0.07254,5914357,4386.2,4.1101,0.51419,0.54761,0.35118,0.042325,0.12068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031242,6.2992,201.06,84,0,NaN,14.98,1012.9,340.38,0.01,0.014469
0.28,3.2996,25.222,99.683,25.361,100.23,0.34681,0,0.34681,0,2.6509,10.477,28.61,-80.6,9.7922,4.9367,0,0,0,39954,11719,60.414,0.3073,NaN,94.184,NaN,0.075471,6153237,4398.3,4.4335,0.51424,0.54572,0.35117,0.042336,0.12074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032523,6.2992,201.06,84,0,NaN,14.979,1012.9,340.38,0.01,0.014842
0.29,3.5569,26.219,100.04,26.364,100.59,0.37384,0,0.37384,0,2.7558,10.515,28.61,-80.6,9.7922,4.7773,0,0,0,39930,11695,60.392,0.30705,NaN,94.161,NaN,0.078414,6393013,4410.3,4.7708,0.5143,0.544,0.35115,0.042348,0.1208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003381,6.2992,201.06,84,0,NaN,14.977,1012.8,340.37,0.01,0.015155
0.3,3.824,27.22,100.39,27.37,100.95,0.40192,0,0.40192,0,2.861,10.552,28.61,-80.6,9.7922,4.6288,0,0,0,39907,11671,60.37,0.3068,NaN,94.139,NaN,0.081367,6633679,4422.2,5.1221,0.51436,0.54245,0.35114,0.042359,0.12086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00351,6.2992,201.06,84,0,NaN,14.975,1012.8,340.37,0.01,0.015476
0.31,4.1013,28.225,100.74,28.38,101.29,0.43106,0,0.43106,0,2.9665,10.588,28.61,-80.6,9.7922,4.4816,0,0,0,39883,11647,60.348,0.30656,NaN,94.117,NaN,0.08433,6875028,4433.7,5.4864,0.51441,0.54093,0.35112,0.042371,0.12092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0036395,6.2992,201.06,84,0,NaN,14.973,1012.8,340.37,0.01,0.01581
0.32,4.3886,29.232,101.08,29.394,101.64,0.46126,0,0.46126,0,3.0725,10.624,28.61,-80.6,9.7922,4.344,0,0,0,39859,11623,60.327,0.30631,NaN,94.094,NaN,0.087303,7117234,4445.3,5.8649,0.51447,0.53956,0.3511,0.042384,0.12099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0037695,6.2992,201.06,84,0,NaN,14.971,1012.7,340.37,0.01,0.016121
0.33,4.6859,30.244,101.43,30.41,101.99,0.49251,0,0.49251,0,3.1788,10.661,28.61,-80.6,9.7922,4.2149,0,0,0,39835,11599,60.305,0.30606,NaN,94.072,NaN,0.090287,7360292,4456.9,6.2578,0.51454,0.5383,0.35108,0.042396,0.12106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0038999,6.2992,201.06,84,0,NaN,14.97,1012.7,340.37,0.01,0.016438
0.34,4.9935,31.259,101.61,31.431,102.25,0.52483,0,0.52483,0,3.2854,11.461,28.61,-80.6,9.7922,4.0936,0,0,0,39811,11575,60.283,0.30581,97.605,94.05,0.56449,0.093281,7604199,4462.1,6.6652,0.5146,0.53715,0.35106,0.04241,0.12113,0.7772,0.43835,-1.2514e-4,0,0,0,0,0,0.0040308,6.2992,201.06,84,0,NaN,14.968,1012.7,340.37,0.015,0.01682
0.355,5.4738,32.783,101.12,32.965,101.76,0.5754,2.6248e-8,0.5754,2.6136e-6,3.4572,11.4,28.61,-80.6,9.7922,3.914,0,3.6567e-5,1.4352e-8,39781,11545,60.256,0.30551,97.829,94.022,0.60447,0.097776,7970283,4442.7,7.3001,0.5147,0.53549,0.35103,0.04243,0.12124,0.7368,0.44552,-1.5577e-4,0,0,0,0,4.289e-7,0.0042275,6.2992,201.06,84,-5.27e-7,NaN,14.964,1012.6,340.37,0.0225,0.017609
0.3775,6.237,35.06,101.38,35.256,102.02,0.65608,1.6805e-7,0.65608,1.4676e-5,3.7139,11.419,28.61,-80.6,9.7922,3.5867,0,9.9033e-5,5.8042e-8,39736,11500,60.215,0.30505,98.247,93.98,0.67748,0.10447,8515101,4451.1,8.2945,0.51531,0.53305,0.35098,0.042903,0.12142,0.66466,0.44983,2.3449e-4,0,0,0,0,2.7559e-6,0.0045215,6.2992,201.06,83.999,-3.1427e-6,NaN,14.959,1012.5,340.36,0.03375,0.018079
0.41125,7.4781,38.488,101.8,38.705,102.44,0.78793,6.279e-7,0.78793,4.5659e-5,4.0997,11.447,28.61,-80.6,9.7922,3.2549,0,2.0938e-4,5.6875e-8,39669,11434,60.154,0.30436,98.686,93.917,0.75717,0.11457,9337764,4461.6,9.9452,0.51657,0.53143,0.35091,0.043953,0.12171,0.59349,0.4491,-3.2346e-4,0,0,0,0,1.0242e-5,0.0049639,6.2992,201.06,83.998,-9.0022e-6,NaN,14.951,1012.4,340.36,0.05,0.018415
0.46125,9.53,43.589,102.28,43.839,102.92,1.0072,1.9074e-6,1.0072,1.085e-4,4.6722,11.458,28.61,-80.6,9.7921,3.0241,0,4.1375e-4,6.4522e-8,39571,11335,60.063,0.30335,99.004,93.824,0.82238,0.12968,10567208,4470.6,12.74,0.51849,0.53151,0.35078,0.04553,0.12219,0.54519,0.44823,-3.8624e-4,0,0,0,0,3.1218e-5,0.0056224,6.2992,201.06,83.992,-1.6975e-5,NaN,14.938,1012.1,340.35,0.05,0.018722
0.51125,11.838,48.715,102.11,48.997,102.74,1.2552,3.9795e-6,1.2552,1.8165e-4,5.2461,11.434,28.61,-80.6,9.7921,2.6417,0,6.6661e-4,1.957e-7,39453,11218,59.955,0.30214,99.544,93.713,0.92575,0.14479,11795876,4453.6,15.85,0.52047,0.53061,0.35063,0.047115,0.12273,0.46722,0.43239,5.5408e-6,0,0,0,0,6.5013e-5,0.006284,6.2992,201.06,83.982,-4.1353e-5,NaN,14.923,1011.9,340.34,0.05,0.019243
0.56125,14.401,53.832,100.12,54.146,100.74,1.5318,6.9258e-6,1.5318,2.5905e-4,5.8191,11.226,28.61,-80.6,9.7921,2.3498,0,9.6582e-4,1.2787e-7,39337,11102,59.847,0.30095,99.973,93.602,1.0114,0.15988,13022902,4365.3,19.323,0.5225,0.53066,0.35047,0.048708,0.12332,0.4095,0.41403,-4.7914e-4,0,0,0,0,1.1192e-4,0.0069445,6.2992,201.06,83.968,-6.4022e-5,NaN,14.906,1011.6,340.33,0.05,0.019571
0.61125,17.218,58.849,98.42,59.194,99.038,1.8368,1.0821e-5,1.8368,3.3754e-4,6.3816,11.05,28.61,-80.6,9.7921,2.1649,0,0.001314,2.2386e-7,39224,10988,59.741,0.29979,100.25,93.493,1.0734,0.17472,14227522,4289.7,23.106,0.52454,0.53155,0.3503,0.05028,0.12397,0.37375,0.40075,4.9148e-4,0,0,0,0,1.735e-4,0.007592,6.2992,201.06,83.947,-9.0139e-5,NaN,14.888,1011.2,340.32,0.05,0.019899
0.66125,20.284,63.78,86.487,64.156,87.04,2.1697,1.5744e-5,2.1697,4.1574e-4,6.9354,9.7898,28.61,-80.6,9.7921,2.0329,0,0.0017148,2.2326e-7,39114,10878,59.637,0.29867,100.46,93.387,1.1232,0.18931,15412074,3812.5,27.184,0.5266,0.53284,0.35011,0.051836,0.12466,0.34861,0.39126,1.4423e-4,0,0,0,0,2.5168e-4,0.0082285,6.2992,201.06,83.92,-1.0502e-4,NaN,14.868,1010.9,340.31,0.05,0.020217
0.71125,23.581,68.112,26.325,68.516,26.54,2.5288,2.1766e-5,2.5288,4.9317e-4,7.4262,3.3678,28.61,-80.6,9.7921,1.9275,0,0.0021686,2.2243e-7,39012,10777,59.542,0.29766,100.63,93.289,1.1655,0.20214,16451967,1446.1,31.056,0.52845,0.53411,0.34993,0.053209,0.12531,0.32878,0.38306,-1.1806e-4,0,0,0,0,3.5309e-4,0.0087877,6.2992,201.06,83.885,-1.1731e-4,NaN,14.847,1010.5,340.3,0.05,0.020528
0.76125,27.02,69.43,9.5678,69.844,9.6971,2.9043,2.8964e-5,2.9043,5.7139e-4,7.5953,1.5788,28.61,-80.6,9.7921,1.8878,0,0.0026526,1.1954e-7,38946,10710,59.48,0.29705,100.69,93.225,1.1858,0.20607,16766120,788.58,32.281,0.52903,0.53446,0.34988,0.053631,0.12552,0.32136,0.38099,-3.6744e-4,0,0,0,0,5.0839e-4,0.0089582,6.2992,201.06,83.842,-1.2593e-4,NaN,14.824,1010.1,340.28,0.05,0.020847
0.81125,30.503,69.909,10.789,70.329,10.924,3.286,3.7375e-5,3.286,6.5168e-4,7.6741,1.7134,28.61,-80.6,9.7921,1.9169,0,0.0031551,1.2092e-7,38915,10680,59.454,0.29687,100.65,93.196,1.1832,0.20754,16880681,836.25,32.754,0.52924,0.53484,0.34985,0.053789,0.1256,0.32682,0.38623,-4.6406e-4,0,0,0,0,7.0916e-4,0.0090205,6.2992,201.06,83.79,-1.1049e-4,NaN,14.802,1009.7,340.27,0.05,0.021201
0.86125,34.012,70.449,12.061,70.875,12.209,3.6719,4.7009e-5,3.6719,7.3353e-4,7.7609,1.8971,28.61,-80.6,9.7921,1.8178,0,0.0036561,2.7161e-7,38895,10659,59.438,0.29681,100.8,93.178,1.2106,0.20913,17004834,886.25,33.225,0.52948,0.53454,0.34983,0.05396,0.12569,0.30832,0.37253,4.8796e-4,0,0,0,0,9.379e-4,0.0090906,6.2992,201.06,83.728,-9.1031e-5,NaN,14.779,1009.3,340.25,0.05,0.021874
0.91125,37.55,71.052,13.333,71.485,13.494,4.0623,5.7871e-5,4.0623,8.1622e-4,7.8567,2.0795,28.61,-80.6,9.7921,1.7429,0,0.0041496,4.6599e-7,38875,10639,59.421,0.29675,100.92,93.16,1.2322,0.21092,17145614,936.25,33.776,0.52974,0.53441,0.3498,0.054153,0.12578,0.29444,0.36165,3.1128e-4,0,0,0,0,0.0011878,0.0091689,6.2992,201.06,83.658,-7.1052e-5,NaN,14.756,1008.8,340.24,0.05,0.02213
0.96125,41.119,71.718,14.57,72.159,14.747,4.4578,6.9965e-5,4.4578,8.9926e-4,7.962,2.2734,28.61,-80.6,9.7921,1.64,0,0.0046351,6.9577e-7,38854,10619,59.405,0.29669,101.09,93.142,1.2611,0.2129,17300778,984.98,34.383,0.53003,0.53419,0.34978,0.054366,0.12589,0.27554,0.3463,-4.2749e-4,0,0,0,0,0.0014547,0.0092555,6.2992,201.06,83.579,-7.2664e-5,NaN,14.733,1008.4,340.23,0.05,0.02238
1.0113,44.723,72.447,14.944,72.896,15.134,4.8588,8.3294e-5,4.8588,9.8223e-4,8.0776,2.3925,28.61,-80.6,9.792,1.4836,0,0.0050989,9.7259e-7,38832,10596,59.387,0.29663,101.34,93.122,1.3042,0.21503,17468785,1e3,35.034,0.53035,0.53377,0.34974,0.054596,0.12601,0.24718,0.32086,3.1516e-4,0,0,0,0,0.0017258,0.0093502,6.2992,201.06,83.491,-9.4031e-5,NaN,14.709,1008,340.21,0.05,0.022578
1.0613,48.364,73.194,14.94,73.652,15.141,5.2657,9.7861e-5,5.2657,0.0010648,8.1988,2.4542,28.61,-80.6,9.792,1.3894,0,0.0055439,9.891e-7,38799,10563,59.36,0.29653,101.49,93.092,1.3334,0.21726,17644212,1e3,35.744,0.53068,0.5337,0.34971,0.054836,0.12614,0.23031,0.30545,2.2799e-4,0,0,0,0,0.0019986,0.0094474,6.2992,201.06,83.395,-1.0562e-4,NaN,14.686,1007.6,340.2,0.05,0.022873
1.1113,52.042,73.942,14.941,74.409,15.152,5.6787,1.1367e-4,5.6787,0.0011469,8.3231,2.5186,28.61,-80.6,9.792,1.3015,0,0.0059773,8.1123e-7,38758,10522,59.327,0.29641,101.64,93.056,1.3623,0.2195,1.782e7,1e3,36.466,0.53102,0.53367,0.34968,0.055077,0.12626,0.21472,0.28985,1.8162e-5,0,0,0,0,0.0022765,0.0095446,6.2992,201.06,83.292,-7.8474e-5,NaN,14.662,1007.1,340.18,0.05,0.023051
1.1613,55.758,74.689,14.941,75.166,15.164,6.098,1.3073e-4,6.098,0.0012283,8.4509,2.5916,28.61,-80.6,9.792,1.1994,0,0.0063933,1.0006e-6,38717,10482,59.294,0.29629,101.81,93.019,1.3951,0.22173,17995591,1e3,37.192,0.53135,0.53362,0.34964,0.055318,0.12639,0.19678,0.27164,8.9709e-6,0,0,0,0,0.0025524,0.0096419,6.2992,201.06,83.18,-6.4095e-6,NaN,14.638,1006.7,340.17,0.05,0.023217
1.2113,59.511,75.437,14.941,75.923,15.174,6.5238,1.4907e-4,6.5238,0.0013092,8.5821,2.6479,28.61,-80.6,9.792,1.1622,0,0.0067985,1.2388e-6,38676,10441,59.261,0.29617,101.87,92.983,1.4111,0.22401,18174165,1e3,37.957,0.53169,0.53383,0.3496,0.055564,0.12652,0.19029,0.26606,2.3139e-4,0,0,0,0,0.0028281,0.0097393,6.2992,201.06,83.062,5.553e-5,NaN,14.613,1006.3,340.15,0.05,0.023456
1.2613,63.302,76.184,14.941,76.681,15.183,6.9563,1.6871e-4,6.9563,0.0013896,8.7156,2.7002,28.61,-80.6,9.792,1.1479,0,0.0072122,1.3091e-6,38636,10400,59.228,0.29605,101.9,92.946,1.421,0.2263,18354095,1e3,38.742,0.53204,0.53412,0.34957,0.055812,0.12666,0.1878,0.2637,-4.7083e-4,0,0,0,0,0.0031189,0.0098367,6.2992,201.06,82.936,1.2645e-4,NaN,14.589,1005.8,340.14,0.05,0.023641
1.3113,67.13,76.932,14.936,77.439,15.198,7.3955,1.8966e-4,7.3955,0.0014694,8.8533,2.806,28.61,-80.6,9.792,0.98166,0,0.0076026,1.7111e-6,38595,10359,59.194,0.29594,102.18,92.909,1.4717,0.22851,18527227,1e3,39.47,0.53237,0.53391,0.34953,0.056051,0.12679,0.15914,0.2306,4.4698e-4,0,0,0,0,0.0033992,0.0099342,6.2992,201.06,82.802,1.9915e-4,NaN,14.564,1005.4,340.12,0.05,0.023808
1.3613,70.995,77.679,14.93,78.198,15.212,7.8417,2.1196e-4,7.8417,0.0015487,8.9963,2.9144,28.61,-80.6,9.792,0.81972,0,0.0079474,2.3317e-6,38554,10319,59.161,0.29582,102.46,92.872,1.522,0.23073,18700619,1e3,40.212,0.53271,0.53379,0.3495,0.056291,0.12692,0.13169,0.19684,-7.8952e-5,0,0,0,0,0.0036438,0.010032,6.2992,201.06,82.662,2.7979e-4,NaN,14.539,1004.9,340.11,0.05,0.023982
