# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0,0,0,-5.6763,0,5.7075,0,0,0,0,0,0.5966,28.61,-80.6,9.7922,84,0,0,0,40581,12346,60.972,0.31372,NaN,94.756,NaN,0.016215,1322399,163.58,5.8072e-4,0.57134,0.0015479,0.4091,0.042207,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0022571
0.01,0,0,61.573,0,61.913,0,0,0,0,0,6.4716,28.61,-80.6,9.7922,84,0,0,0,40581,12346,60.972,0.31372,NaN,94.756,NaN,0.01599,1304022,2907.7,5.6579e-4,0.57245,0.0015509,0.41021,0.042207,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0026335
0.02,0.0030793,0.6159,90.45,0.61929,90.949,3.2365e-4,0,3.2365e-4,0,0.064734,9.5067,28.61,-80.6,9.7922,77.53,0,0,0,40570,12334,60.962,0.31362,NaN,94.746,NaN,0.016057,1309496,4084.9,0.0047567,0.57212,0.01293,0.40988,0.042207,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.942e-5,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0030283
0.03,0.013763,1.5208,89.063,1.5292,89.553,0.0014465,0,0.0014465,0,0.15985,9.3609,28.61,-80.6,9.7922,68.406,0,0,0,40549,12313,60.944,0.31341,NaN,94.727,NaN,0.01662,1355460,4026.2,0.023507,0.5694,0.059638,0.40716,0.042207,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9611e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0035113
0.04,0.033426,2.4119,88.815,2.4252,89.304,0.0035132,0,0.0035132,0,0.2535,9.3348,28.61,-80.6,9.7922,60.19,0,0,0,40525,12290,60.923,0.31317,NaN,94.706,NaN,0.017552,1431456,4013.8,0.061027,0.56516,0.13883,0.40292,0.042208,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1102e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0038741
0.05,0.061988,3.3005,89.02,3.3187,89.511,0.0065152,0,0.0065152,0,0.3469,9.3564,28.61,-80.6,9.7922,52.953,0,0,0,40502,12266,60.903,0.31293,NaN,94.685,NaN,0.018801,1533279,4019.9,0.11888,0.55992,0.23571,0.39766,0.042209,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.256e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0041761
0.06,0.099446,4.1912,89.946,4.2143,90.442,0.010452,0,0.010452,0,0.44051,9.4537,28.61,-80.6,9.7922,47.008,0,0,0,40479,12243,60.882,0.31269,NaN,94.664,NaN,0.020464,1668883,4055.4,0.19615,0.55359,0.32829,0.39132,0.04221,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4045e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0044405
0.07,0.14586,5.0911,91.048,5.1192,91.55,0.01533,0,0.01533,0,0.5351,9.5696,28.61,-80.6,9.7922,41.954,0,0,0,40455,12220,60.861,0.31245,NaN,94.643,NaN,0.022333,1821333,4098,0.29235,0.54722,0.4108,0.38494,0.042212,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.565e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0048758
0.08,0.20132,6.0021,92.152,6.0352,92.659,0.02116,0,0.02116,0,0.63085,9.6855,28.61,-80.6,9.7922,37.662,0,0,0,40432,12196,60.84,0.31221,NaN,94.622,NaN,0.024375,1987818,4140.5,0.40629,0.541,0.47928,0.37871,0.042214,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7397e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0052265
0.09,0.26595,6.9241,93.089,6.9622,93.602,0.027953,0,0.027953,0,0.72775,9.784,28.61,-80.6,9.7922,34.011,0,0,0,40408,12173,60.82,0.31197,NaN,94.6,NaN,0.026558,2165912,4176.3,0.53663,0.53505,0.53321,0.37274,0.042216,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.9286e-4,6.2992,201.06,84,0,NaN,14.998,1013.2,340.39,0.01,0.0055851
0.1,0.33985,7.8555,93.039,7.8987,93.552,0.03572,0,0.03572,0,0.82564,9.7788,28.61,-80.6,9.7922,30.896,0,0,0,40385,12149,60.799,0.31173,NaN,94.579,NaN,0.028857,2353385,4172,0.68189,0.52943,0.57389,0.3671,0.042219,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001013,6.2992,201.06,84,0,NaN,14.998,1013.2,340.39,0.01,0.0063312
0.11,0.42306,8.7863,93.326,8.8347,93.84,0.044465,0,0.044465,0,0.92348,9.809,28.61,-80.6,9.7922,28.274,0,0,0,40361,12125,60.778,0.31148,NaN,94.557,NaN,0.031237,2547426,4181.4,0.83927,0.52418,0.60284,0.36184,0.042222,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001133,6.2992,201.06,84,0,NaN,14.997,1013.2,340.39,0.01,0.0068311
0.12,0.51559,9.7201,93.859,9.7736,94.376,0.054191,0,0.054191,0,1.0216,9.8649,28.61,-80.6,9.7922,26.021,0,0,0,40337,12101,60.757,0.31124,NaN,94.535,NaN,0.03368,2746660,4200.7,1.0083,0.51931,0.62296,0.35693,0.042225,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012534,6.2992,201.06,84,0,NaN,14.997,1013.2,340.39,0.01,0.0072304
0.13,0.61749,10.659,94.391,10.718,94.911,0.064901,0,0.064901,0,1.1203,9.9209,28.61,-80.6,9.7922,24.065,0,0,0,40313,12077,60.735,0.31099,NaN,94.514,NaN,0.036183,2950731,4220,1.1885,0.51476,0.63626,0.35236,0.042228,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013745,6.2992,201.06,84,0,NaN,14.996,1013.2,340.39,0.01,0.0075817
0.14,0.7288,11.604,94.924,11.667,95.447,0.0766,0,0.0766,0,1.2196,9.977,28.61,-80.6,9.7922,22.355,0,0,0,40289,12054,60.714,0.31075,NaN,94.492,NaN,0.038737,3158976,4239.3,1.3881,0.51374,0.64835,0.35132,0.042232,0.1202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014963,6.2992,201.06,84,0,NaN,14.995,1013.2,340.39,0.01,0.0079524
0.15,0.84958,12.553,95.458,12.622,95.983,0.089295,0,0.089295,0,1.3194,10.033,28.61,-80.6,9.7922,20.85,0,0,0,40265,12030,60.693,0.3105,NaN,94.47,NaN,0.041336,3370880,4258.5,1.6029,0.51377,0.65752,0.35131,0.042236,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016187,6.2992,201.06,84,0,NaN,14.994,1013.2,340.39,0.01,0.020263
0.16,0.97989,13.508,95.991,13.583,96.52,0.10299,0,0.10299,0,1.4198,10.089,28.61,-80.6,9.7922,19.577,0,0,0,40241,12006,60.672,0.31025,NaN,94.448,NaN,0.043997,3587861,4277.8,1.8315,0.51379,0.66317,0.3513,0.042241,0.12025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017419,6.2992,201.06,84,0,NaN,14.994,1013.1,340.39,0.01,0.020878
0.17,1.1198,14.469,96.525,14.548,97.056,0.11769,0,0.11769,0,1.5207,10.145,28.61,-80.6,9.7922,18.445,0,0,0,40218,11982,60.65,0.31001,NaN,94.426,NaN,0.046693,3807622,4297.1,2.0729,0.51382,0.66644,0.35129,0.042245,0.12028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018657,6.2992,201.06,84,0,NaN,14.993,1013.1,340.38,0.01,0.021289
0.18,1.2693,15.435,96.905,15.52,97.439,0.13341,0,0.13341,0,1.6222,10.185,28.61,-80.6,9.7922,17.43,0,0,0,40194,11958,60.629,0.30976,NaN,94.405,NaN,0.049419,4029928,4310.2,2.3271,0.51385,0.66787,0.35128,0.042251,0.12032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019903,6.2992,201.06,84,0,NaN,14.992,1013.1,340.38,0.01,0.021621
0.19,1.4285,16.404,96.667,16.494,97.2,0.15014,0,0.15014,0,1.7241,10.16,28.61,-80.6,9.7922,16.519,0,0,0,40170,11934,60.607,0.30952,NaN,94.383,NaN,0.052171,4254235,4298.3,2.5926,0.51388,0.66769,0.35127,0.042258,0.12035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021153,6.2992,201.06,84,0,NaN,14.991,1013.1,340.38,0.01,0.022045
0.2,1.5974,17.371,96.807,17.467,97.34,0.16789,0,0.16789,0,1.8258,10.175,28.61,-80.6,9.7922,15.701,0,0,0,40146,11910,60.586,0.30927,NaN,94.361,NaN,0.054927,4478950,4301.6,2.8645,0.51392,0.66553,0.35126,0.042266,0.12039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00224,6.2992,201.06,84,0,NaN,14.99,1013.1,340.38,0.01,0.022413
0.21,1.7759,18.34,97.162,18.441,97.698,0.18666,0,0.18666,0,1.9276,10.212,28.61,-80.6,9.7922,15.039,0,0,0,40122,11886,60.565,0.30902,NaN,94.339,NaN,0.057728,4707282,4313.7,3.1495,0.51396,0.66246,0.35125,0.042275,0.12043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023649,6.2992,201.06,84,0,NaN,14.988,1013,340.38,0.01,0.022785
0.22,1.9642,19.312,97.518,19.418,98.056,0.20644,0,0.20644,0,2.0298,10.25,28.61,-80.6,9.7922,14.435,0,0,0,40098,11862,60.543,0.30878,NaN,94.316,NaN,0.060547,4937004,4325.8,3.4449,0.514,0.65873,0.35124,0.042284,0.12048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024903,6.2992,201.06,84,0,NaN,14.987,1013,340.38,0.01,0.023146
0.23,2.1622,20.288,97.874,20.399,98.414,0.22725,0,0.22725,0,2.1323,10.287,28.61,-80.6,9.7922,13.884,0,0,0,40074,11838,60.522,0.30853,NaN,94.294,NaN,0.063381,5168047,4337.9,3.7513,0.51404,0.65461,0.35123,0.042293,0.12052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026161,6.2992,201.06,84,0,NaN,14.986,1013,340.38,0.01,0.023482
0.24,2.3699,21.267,98.231,21.384,98.772,0.24909,0,0.24909,0,2.2352,10.324,28.61,-80.6,9.7922,13.377,0,0,0,40050,11814,60.5,0.30828,NaN,94.272,NaN,0.066231,5400352,4349.9,4.0691,0.51409,0.65028,0.35121,0.042303,0.12057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027423,6.2992,201.06,84,0,NaN,14.985,1013,340.38,0.01,0.023811
0.25,2.5875,22.25,98.587,22.372,99.13,0.27196,0,0.27196,0,2.3385,10.362,28.61,-80.6,9.7922,12.91,0,0,0,40026,11791,60.478,0.30804,NaN,94.25,NaN,0.069097,5633870,4362,4.3987,0.51413,0.64589,0.3512,0.042313,0.12062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028691,6.2992,201.06,84,0,NaN,14.983,1012.9,340.38,0.01,0.024145
0.26,2.815,23.236,98.944,23.364,99.489,0.29586,0,0.29586,0,2.4422,10.399,28.61,-80.6,9.7922,12.337,0,0,0,40002,11767,60.457,0.30779,NaN,94.228,NaN,0.071917,5863745,4374.1,4.7215,0.51418,0.63999,0.35119,0.042323,0.12067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029963,6.2992,201.06,84,0,NaN,14.982,1012.9,340.38,0.01,0.024473
0.27,3.0523,24.226,99.301,24.359,99.848,0.32081,0,0.32081,0,2.5463,10.437,28.61,-80.6,9.7922,11.806,0,0,0,39978,11743,60.435,0.30754,NaN,94.206,NaN,0.074755,6094991,4386.2,5.0544,0.51423,0.6341,0.35117,0.042334,0.12073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031239,6.2992,201.06,84,0,NaN,14.98,1012.9,340.38,0.01,0.024808
0.28,3.2995,25.219,99.659,25.358,100.21,0.34679,0,0.34679,0,2.6507,10.475,28.61,-80.6,9.7922,11.313,0,0,0,39954,11719,60.414,0.3073,NaN,94.184,NaN,0.077609,6327553,4398.3,5.3979,0.51428,0.62832,0.35116,0.042345,0.12078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003252,6.2992,201.06,84,0,NaN,14.979,1012.9,340.38,0.01,0.025141
0.29,3.5567,26.217,100.02,26.361,100.57,0.37382,0,0.37382,0,2.7555,10.512,28.61,-80.6,9.7922,10.853,0,0,0,39930,11695,60.392,0.30705,NaN,94.161,NaN,0.080479,6561384,4410.3,5.7524,0.51434,0.6227,0.35114,0.042356,0.12084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0033806,6.2992,201.06,84,0,NaN,14.977,1012.8,340.37,0.01,0.025483
0.3,3.8238,27.217,100.37,27.367,100.92,0.4019,0,0.4019,0,2.8606,10.549,28.61,-80.6,9.7922,10.423,0,0,0,39907,11671,60.37,0.3068,NaN,94.139,NaN,0.083364,6796441,4422.2,6.1184,0.51439,0.61729,0.35112,0.042367,0.1209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0035096,6.2992,201.06,84,0,NaN,14.975,1012.8,340.37,0.01,0.025836
0.31,4.101,28.221,100.71,28.377,101.27,0.43104,0,0.43104,0,2.9662,10.585,28.61,-80.6,9.7922,10.014,0,0,0,39883,11647,60.348,0.30656,NaN,94.117,NaN,0.086261,7032429,4433.7,6.4948,0.51445,0.61202,0.35111,0.042379,0.12097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0036391,6.2992,201.06,84,0,NaN,14.973,1012.8,340.37,0.01,0.026198
0.32,4.3883,29.229,101.06,29.39,101.61,0.46123,0,0.46123,0,3.0721,10.622,28.61,-80.6,9.7922,9.6303,0,0,0,39859,11623,60.327,0.30631,NaN,94.094,NaN,0.089171,7269557,4445.3,6.8834,0.51451,0.60699,0.35109,0.042392,0.12103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0037691,6.2992,201.06,84,0,NaN,14.971,1012.7,340.37,0.01,0.026607
0.33,4.6856,30.24,101.4,30.407,101.96,0.49248,0,0.49248,0,3.1784,10.658,28.61,-80.6,9.7922,9.27,0,0,0,39835,11599,60.305,0.30606,NaN,94.072,NaN,0.092096,7507796,4456.9,7.2843,0.51458,0.60222,0.35107,0.042404,0.1211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0038994,6.2992,201.06,84,0,NaN,14.97,1012.7,340.37,0.01,0.026992
0.34,4.9931,31.255,101.63,31.427,102.22,0.5248,0,0.5248,0,3.285,11.03,28.61,-80.6,9.7922,8.9309,0,0,0,39811,11575,60.283,0.30581,92.82,94.05,-0.19515,0.095034,7747118,4462.1,7.6981,0.51464,0.5977,0.35105,0.042417,0.12117,2.0807,-0.40595,2.5701e-4,0,0,0,0,0,0.0040303,6.2992,201.06,84,0,NaN,14.968,1012.7,340.37,0.015,0.027383
0.355,5.4734,32.779,101.14,32.96,101.74,0.57531,2.6224e-8,0.57531,2.6117e-6,3.4503,10.962,28.61,-80.6,9.7922,8.4857,0,-2.774e-5,-9.8057e-9,39781,11545,60.256,0.30551,93.182,94.022,-0.13332,0.099467,8108133,4442.7,8.3486,0.51474,0.59176,0.35102,0.042438,0.12129,1.9437,-0.25941,3.0483e-4,0,0,0,0,-2.3851e-7,0.0042269,6.2992,201.06,84,1.7169e-7,NaN,14.964,1012.6,340.37,0.0225,0.027755
0.3775,6.2365,35.057,101.4,35.251,101.99,0.65572,1.6781e-7,0.65572,1.4663e-5,3.6968,10.958,28.61,-80.6,9.7922,7.9399,0,-5.1821e-5,1.1006e-8,39736,11500,60.215,0.30505,93.644,93.98,-0.053254,0.10612,8650133,4451.1,9.3972,0.51551,0.58521,0.35097,0.043075,0.12146,1.7804,-0.09465,1.1128e-6,0,0,0,0,-7.3122e-7,0.0045208,6.2992,201.06,84,4.9802e-7,NaN,14.959,1012.5,340.36,0.03375,0.028051
0.41125,7.4775,38.485,101.82,38.699,102.41,0.78673,6.2663e-7,0.78673,4.5636e-5,4.0665,10.957,28.61,-80.6,9.7922,7.2261,0,-4.8993e-5,-4.4803e-8,39669,11434,60.154,0.30436,94.283,93.917,0.058107,0.11615,9466608,4461.6,11.098,0.51677,0.57699,0.35089,0.044118,0.12175,1.5747,0.091539,-1.0826e-4,0,0,0,0,-5.4561e-7,0.004963,6.2992,201.06,84.001,2.893e-6,NaN,14.951,1012.4,340.36,0.05,0.02855
0.46125,9.5293,43.588,102.31,43.832,102.89,1.0037,1.9047e-6,1.0037,1.0872e-4,4.6139,10.933,28.61,-80.6,9.7921,6.4109,0,4.388e-5,-1.8315e-7,39571,11335,60.063,0.30335,95.065,93.824,0.19697,0.13113,10685517,4470.6,13.93,0.51868,0.56838,0.35076,0.045682,0.12224,1.3507,0.26652,-3.5817e-4,0,0,0,0,3.434e-7,0.0056212,6.2992,201.06,84.001,2.0653e-5,NaN,14.938,1012.1,340.35,0.05,0.029298
0.51125,11.837,48.715,102.14,48.988,102.71,1.2481,3.9832e-6,1.2481,1.8286e-4,5.159,10.817,28.61,-80.6,9.7921,5.8912,0,2.3191e-4,-1.1553e-7,39453,11218,59.955,0.30214,95.596,93.713,0.29902,0.14628,11917210,4453.6,17.194,0.52067,0.56394,0.35062,0.047272,0.12278,1.2141,0.36294,-3.9109e-4,0,0,0,0,7.7093e-6,0.0062825,6.2992,201.06,83.999,4.1045e-5,NaN,14.923,1011.9,340.34,0.05,0.029671
0.56125,14.4,53.834,100.15,54.135,100.71,1.5196,6.962e-6,1.5196,2.6251e-4,5.7001,10.57,28.61,-80.6,9.7921,5.2395,0,5.3235e-4,-7.7436e-8,39337,11102,59.847,0.30095,96.298,93.602,0.42809,0.16128,13136481,4365.3,20.682,0.52269,0.55819,0.35045,0.048855,0.12338,1.0494,0.44961,-1.8982e-4,0,0,0,0,3.3418e-5,0.0069426,6.2992,201.06,83.992,5.7102e-5,NaN,14.906,1011.6,340.33,0.05,0.030081
0.61125,17.218,58.852,98.458,59.181,99,1.8178,1.0933e-5,1.8178,3.446e-4,6.2284,10.347,28.61,-80.6,9.7921,4.7851,0,9.4688e-4,-3.8467e-8,39224,10988,59.741,0.29979,96.817,93.493,0.52762,0.17605,14336492,4289.7,24.502,0.52473,0.55513,0.35028,0.050423,0.12403,0.93908,0.49552,2.8778e-4,0,0,0,0,8.8729e-5,0.0075897,6.2992,201.06,83.979,6.128e-5,NaN,14.888,1011.2,340.32,0.05,0.030482
0.66125,20.284,63.785,86.527,64.141,87.003,2.1422,1.5978e-5,2.1422,4.2735e-4,6.7468,9.0894,28.61,-80.6,9.7921,4.3058,0,0.001475,4.1589e-8,39114,10878,59.637,0.29867,97.388,93.387,0.6352,0.19053,15511452,3812.5,28.529,0.52678,0.55206,0.35009,0.051966,0.12472,0.82667,0.52536,1.26e-4,0,0,0,0,1.8384e-4,0.0082258,6.2992,201.06,83.957,6.751e-5,NaN,14.868,1010.9,340.31,0.05,0.031146
0.71125,23.581,68.12,26.361,68.499,26.501,2.4909,2.2173e-5,2.4909,5.1002e-4,7.203,2.7194,28.61,-80.6,9.7921,3.9181,0,0.0021079,-2.9006e-7,39012,10777,59.542,0.29766,97.871,93.289,0.72742,0.20326,16542903,1446.1,32.335,0.52862,0.55001,0.34992,0.053329,0.12537,0.73872,0.53665,-3.7567e-4,0,0,0,0,3.2994e-4,0.0087847,6.2992,201.06,83.925,9.8533e-5,NaN,14.847,1010.5,340.3,0.05,0.031547
0.76125,27.02,69.44,9.6029,69.826,9.6491,2.8544,2.9572e-5,2.8544,5.9359e-4,7.3394,0.94298,28.61,-80.6,9.7921,3.812,0,0.0028035,-5.4975e-7,38946,10710,59.48,0.29705,98.007,93.225,0.75915,0.20717,16855844,788.58,33.549,0.52919,0.54956,0.34986,0.053749,0.12558,0.71513,0.54236,3.8013e-4,0,0,0,0,5.6184e-4,0.0089549,6.2992,201.06,83.881,1.6722e-4,NaN,14.824,1010.1,340.28,0.05,0.032117
0.81125,30.504,69.92,10.823,70.309,10.879,3.2226,3.819e-5,3.2226,6.79e-4,7.3878,1.1057,28.61,-80.6,9.7921,3.7343,0,0.003518,-6.4262e-7,38915,10680,59.454,0.29687,98.106,93.196,0.77938,0.2086,16966913,836.25,33.966,0.5294,0.54902,0.34984,0.053903,0.12566,0.69796,0.54356,2.8512e-4,0,0,0,0,8.7271e-4,0.0090168,6.2992,201.06,83.824,2.9589e-4,NaN,14.802,1009.7,340.27,0.05,0.032548
0.86125,34.014,70.461,12.1,70.853,12.161,3.5934,4.8039e-5,3.5934,7.6598e-4,7.4417,1.2136,28.61,-80.6,9.7921,3.8405,0,0.004249,-5.2348e-7,38895,10659,59.438,0.29681,97.972,93.178,0.76108,0.21033,17102998,886.25,34.602,0.52965,0.55032,0.34981,0.05409,0.12575,0.72151,0.54758,-3.108e-4,0,0,0,0,0.0012522,0.0090865,6.2992,201.06,83.754,4.1853e-4,NaN,14.779,1009.3,340.25,0.05,0.03311
0.91125,37.552,71.066,13.37,71.461,13.448,3.967,5.9136e-5,3.967,8.5411e-4,7.5047,1.4458,28.61,-80.6,9.7921,3.624,0,0.0049908,-5.8092e-7,38875,10639,59.421,0.29675,98.249,93.16,0.80791,0.21206,17238135,936.25,35.042,0.52991,0.5485,0.34979,0.054275,0.12585,0.6738,0.54268,2.3591e-4,0,0,0,0,0.0016997,0.0091645,6.2992,201.06,83.671,5.2166e-4,NaN,14.756,1008.8,340.24,0.05,0.033563
0.96125,41.122,71.735,14.609,72.134,14.7,4.3441,7.1502e-5,4.3441,9.4307e-4,7.5785,1.6329,28.61,-80.6,9.7921,3.5429,0,0.0057394,-9.3729e-7,38854,10619,59.405,0.29669,98.355,93.142,0.82765,0.21408,17396407,984.98,35.667,0.53021,0.54805,0.34976,0.054492,0.12596,0.65614,0.5404,1.231e-4,0,0,0,0,0.002206,0.0092508,6.2992,201.06,83.575,6.6965e-4,NaN,14.733,1008.4,340.23,0.05,0.034243
1.0113,44.727,72.465,14.989,72.869,15.083,4.725,8.5169e-5,4.725,0.0010328,7.6599,1.6803,28.61,-80.6,9.792,3.5941,0,0.0065072,-1.2902e-6,38832,10596,59.387,0.29663,98.291,93.122,0.82057,0.21637,17577554,1e3,36.476,0.53055,0.54888,0.34972,0.05474,0.12609,0.66731,0.54488,-2.0704e-4,0,0,0,0,0.0027761,0.0093451,6.2992,201.06,83.465,8.6212e-4,NaN,14.709,1008,340.21,0.05,0.034977
1.0613,48.369,73.215,14.985,73.624,15.089,5.1102,1.0018e-4,5.1102,0.0011232,7.7461,1.7718,28.61,-80.6,9.792,3.4307,0,0.0072902,-1.0633e-6,38799,10563,59.36,0.29653,98.505,93.092,0.85924,0.21859,17752328,1e3,37.134,0.53088,0.54772,0.34969,0.054979,0.12621,0.63195,0.53947,3.0514e-4,0,0,0,0,0.0034142,0.0094419,6.2992,201.06,83.34,0.0010679,NaN,14.686,1007.6,340.2,0.05,0.035348
1.1113,52.048,73.965,14.983,74.379,15.102,5.4997,1.1658e-4,5.4997,0.0012146,7.8377,1.8886,28.61,-80.6,9.792,3.2221,0,0.0080774,-1.2191e-6,38758,10522,59.327,0.29641,98.783,93.056,0.90922,0.22079,17925179,1e3,37.765,0.53121,0.54621,0.34966,0.055217,0.12634,0.58748,0.53019,-1.03e-4,0,0,0,0,0.0041086,0.0095388,6.2992,201.06,83.202,0.0012577,NaN,14.662,1007.1,340.18,0.05,0.035674
1.1613,55.765,74.714,14.984,75.134,15.112,5.894,1.3442e-4,5.894,0.0013067,7.9344,1.9657,28.61,-80.6,9.792,3.1357,0,0.0088701,-1.4496e-6,38717,10482,59.294,0.29629,98.901,93.019,0.93372,0.22309,18105438,1e3,38.509,0.53155,0.54583,0.34962,0.055465,0.12647,0.56933,0.52626,4.8481e-4,0,0,0,0,0.0048537,0.0096357,6.2992,201.06,83.05,0.0014745,NaN,14.638,1006.7,340.17,0.05,0.036283
1.2113,59.52,75.464,14.985,75.89,15.121,6.2932,1.5376e-4,6.2932,0.0013999,8.0335,2.0205,28.61,-80.6,9.792,3.1237,0,0.0096831,-1.8703e-6,38676,10441,59.261,0.29617,98.919,92.983,0.94237,0.22544,18290758,1e3,39.329,0.53191,0.54609,0.34958,0.055719,0.12661,0.56684,0.52817,1.0983e-4,0,0,0,0,0.0056643,0.0097328,6.2992,201.06,82.883,0.0017285,NaN,14.613,1006.3,340.15,0.05,0.036662
1.2613,63.312,76.214,14.979,76.647,15.135,6.6975,1.7466e-4,6.6975,0.0014942,8.1386,2.1656,28.61,-80.6,9.792,2.9017,0,0.010496,-1.8988e-6,38636,10400,59.228,0.29605,99.225,92.946,0.99674,0.22766,18464751,1e3,39.981,0.53224,0.54461,0.34955,0.05596,0.12674,0.52077,0.51247,-4.1679e-4,0,0,0,0,0.0065263,0.0098299,6.2992,201.06,82.701,0.0019992,NaN,14.588,1005.8,340.14,0.05,0.037121
1.3113,67.141,76.963,14.976,77.404,15.146,7.1071,1.9719e-4,7.1071,0.0015897,8.2488,2.2593,28.61,-80.6,9.792,2.828,0,0.011315,-1.7139e-6,38595,10359,59.194,0.29594,99.329,92.909,1.0191,0.23,18648089,1e3,40.771,0.5326,0.54439,0.34951,0.056213,0.12688,0.50568,0.50836,-1.6642e-4,0,0,0,0,0.0074316,0.0099271,6.2992,201.06,82.505,0.0022159,NaN,14.564,1005.4,340.12,0.05,0.037651
1.3613,71.008,77.712,14.964,78.161,15.165,7.5225,2.2144e-4,7.5225,0.0016866,8.3666,2.4626,28.61,-80.6,9.792,2.4993,0,0.012118,-1.5427e-6,38554,10319,59.161,0.29582,99.797,92.872,1.0994,0.23216,18817020,1e3,41.362,0.53293,0.54228,0.34947,0.056447,0.12701,0.43951,0.47502,-2.8881e-4,0,0,0,0,0.0083676,0.010024,6.2992,201.06,82.294,0.0023973,NaN,14.538,1004.9,340.11,0.05,0.038073
