# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0,0,0,-5.6763,0,5.7075,0,0,0,0,0,0.5966,28.61,-80.6,9.7922,84,0,0,0,40581,12346,60.972,0.31372,NaN,94.756,NaN,0.0050398,411019,163.58,6.696e-5,0.68194,0.0018476,0.51973,0.042201,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0040089
0.01,0,0,61.573,0,61.913,0,0,0,0,0,6.4716,28.61,-80.6,9.7922,84,0,0,0,40581,12346,60.972,0.31372,NaN,94.756,NaN,0.005002,407932,2907.7,6.604e-5,0.68279,0.0018499,0.52059,0.042201,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.005395
0.02,0.0030793,0.6159,90.45,0.61929,90.949,3.2365e-4,0,3.2365e-4,0,0.064734,9.5067,28.61,-80.6,9.7922,64.656,0,0,0,40570,12334,60.962,0.31362,NaN,94.746,NaN,0.0054626,445503,4084.9,0.0046113,0.67295,0.1083,0.51074,0.042201,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.942e-5,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0057019
0.03,0.013763,1.5208,89.063,1.5292,89.553,0.0014465,0,0.0014465,0,0.15985,9.3609,28.61,-80.6,9.7922,44.374,0,0,0,40549,12313,60.944,0.31341,NaN,94.727,NaN,0.0070055,571331,4026.2,0.03054,0.64661,0.43612,0.4844,0.042202,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9611e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0059786
0.04,0.033426,2.4119,88.814,2.4252,89.304,0.0035132,0,0.0035132,0,0.2535,9.3348,28.61,-80.6,9.7922,32.484,0,0,0,40525,12290,60.923,0.31317,NaN,94.706,NaN,0.0090521,738238,4013.8,0.075609,0.62156,0.64668,0.45934,0.042203,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1102e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.006251
0.05,0.061988,3.3005,89.02,3.3187,89.51,0.0065152,0,0.0065152,0,0.3469,9.3564,28.61,-80.6,9.7922,25.188,0,0,0,40502,12266,60.903,0.31293,NaN,94.685,NaN,0.011335,924381,4019.9,0.13399,0.60114,0.73094,0.43892,0.042204,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.256e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0065126
0.06,0.099446,4.1912,89.946,4.2143,90.441,0.010452,0,0.010452,0,0.44051,9.4537,28.61,-80.6,9.7922,20.47,0,0,0,40479,12243,60.882,0.31269,NaN,94.664,NaN,0.013755,1121772,4055.4,0.20257,0.58465,0.75038,0.42242,0.042205,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4045e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0067731
0.07,0.14586,5.0911,91.049,5.1192,91.55,0.01533,0,0.01533,0,0.5351,9.5696,28.61,-80.6,9.7922,17.151,0,0,0,40455,12220,60.861,0.31245,NaN,94.643,NaN,0.016267,1326610,4098,0.2803,0.57109,0.7424,0.40885,0.042207,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.565e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0070279
0.08,0.20132,6.0021,92.153,6.0352,92.66,0.02116,0,0.02116,0,0.63085,9.6857,28.61,-80.6,9.7922,14.7,0,0,0,40432,12196,60.84,0.31221,NaN,94.622,NaN,0.01885,1537274,4140.5,0.36465,0.55972,0.71925,0.39747,0.042209,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7397e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0072811
0.09,0.26595,6.9241,93.091,6.9623,93.604,0.027953,0,0.027953,0,0.72775,9.7843,28.61,-80.6,9.7922,12.823,0,0,0,40408,12173,60.82,0.31197,NaN,94.6,NaN,0.021491,1752663,4176.3,0.45473,0.55,0.69001,0.38773,0.042211,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.9286e-4,6.2992,201.06,84,0,NaN,14.998,1013.2,340.39,0.01,0.0075406
0.1,0.33985,7.8555,93.042,7.8988,93.555,0.03572,0,0.03572,0,0.82565,9.7791,28.61,-80.6,9.7922,11.345,0,0,0,40385,12149,60.799,0.31173,NaN,94.579,NaN,0.024178,1971734,4172,0.55221,0.54157,0.66207,0.37928,0.042214,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001013,6.2992,201.06,84,0,NaN,14.998,1013.2,340.39,0.01,0.0077966
0.11,0.42306,8.7864,93.331,8.8348,93.845,0.044465,0,0.044465,0,0.92349,9.8095,28.61,-80.6,9.7922,10.17,0,0,0,40361,12125,60.778,0.31148,NaN,94.557,NaN,0.026876,2191795,4181.4,0.65721,0.53424,0.63768,0.37193,0.042217,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001133,6.2992,201.06,84,0,NaN,14.997,1013.2,340.39,0.01,0.0080516
0.12,0.51559,9.7202,93.865,9.7738,94.382,0.054191,0,0.054191,0,1.0216,9.8656,28.61,-80.6,9.7922,9.2061,0,0,0,40337,12101,60.757,0.31124,NaN,94.535,NaN,0.029592,2413292,4200.7,0.77061,0.52775,0.61676,0.36542,0.04222,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012534,6.2992,201.06,84,0,NaN,14.997,1013.2,340.39,0.01,0.012658
0.13,0.61749,10.659,94.399,10.718,94.919,0.064901,0,0.064901,0,1.1203,9.9217,28.61,-80.6,9.7922,8.4008,0,0,0,40313,12077,60.735,0.31099,NaN,94.514,NaN,0.032331,2636625,4220,0.89316,0.52194,0.59886,0.35958,0.042223,0.12014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013745,6.2992,201.06,84,0,NaN,14.996,1013.2,340.39,0.01,0.013116
0.14,0.72881,11.604,94.933,11.668,95.456,0.076601,0,0.076601,0,1.2196,9.9779,28.61,-80.6,9.7922,7.7178,0,0,0,40289,12054,60.714,0.31075,NaN,94.492,NaN,0.035091,2861668,4239.3,1.0252,0.51669,0.58353,0.35431,0.042227,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014963,6.2992,201.06,84,0,NaN,14.995,1013.2,340.39,0.01,0.013509
0.15,0.84959,12.554,95.468,12.623,95.994,0.089296,0,0.089296,0,1.3194,10.034,28.61,-80.6,9.7922,7.1316,0,0,0,40265,12030,60.693,0.3105,NaN,94.47,NaN,0.037871,3088330,4258.5,1.1712,0.51373,0.57235,0.35132,0.042231,0.12019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016188,6.2992,201.06,84,0,NaN,14.994,1013.2,340.39,0.01,0.013913
0.16,0.97991,13.509,96.003,13.583,96.532,0.10299,0,0.10299,0,1.4198,10.09,28.61,-80.6,9.7922,6.6999,0,0,0,40241,12006,60.672,0.31025,NaN,94.448,NaN,0.040682,3317544,4277.8,1.3382,0.51376,0.56671,0.35131,0.042235,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001742,6.2992,201.06,84,0,NaN,14.994,1013.1,340.39,0.01,0.014177
0.17,1.1198,14.469,96.539,14.549,97.07,0.1177,0,0.1177,0,1.5208,10.147,28.61,-80.6,9.7922,6.3217,0,0,0,40218,11982,60.65,0.31001,NaN,94.426,NaN,0.043511,3548196,4297.1,1.5177,0.51379,0.56188,0.3513,0.04224,0.12025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018658,6.2992,201.06,84,0,NaN,14.993,1013.1,340.38,0.01,0.014412
0.18,1.2693,15.435,96.92,15.52,97.454,0.13341,0,0.13341,0,1.6223,10.187,28.61,-80.6,9.7922,5.9877,0,0,0,40194,11958,60.629,0.30976,NaN,94.405,NaN,0.046358,3780260,4310.2,1.7099,0.51382,0.55771,0.35129,0.042245,0.12028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019904,6.2992,201.06,84,0,NaN,14.992,1013.1,340.38,0.01,0.014657
0.19,1.4285,16.405,96.684,16.495,97.216,0.15014,0,0.15014,0,1.7242,10.162,28.61,-80.6,9.7922,5.691,0,0,0,40170,11934,60.607,0.30952,NaN,94.383,NaN,0.049217,4013344,4298.3,1.9148,0.51385,0.55411,0.35128,0.04225,0.12031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021154,6.2992,201.06,84,0,NaN,14.991,1013.1,340.38,0.01,0.014898
0.2,1.5974,17.372,96.825,17.468,97.358,0.16789,0,0.16789,0,1.8259,10.177,28.61,-80.6,9.7922,5.4277,0,0,0,40146,11910,60.586,0.30927,NaN,94.361,NaN,0.05207,4245948,4301.6,2.1312,0.51388,0.55099,0.35127,0.042258,0.12035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022401,6.2992,201.06,84,0,NaN,14.99,1013.1,340.38,0.01,0.015139
0.21,1.776,18.341,97.182,18.442,97.717,0.18666,0,0.18666,0,1.9277,10.214,28.61,-80.6,9.7922,5.2315,0,0,0,40122,11886,60.565,0.30902,NaN,94.339,NaN,0.054936,4479585,4313.7,2.3625,0.51392,0.54874,0.35126,0.042266,0.12039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023651,6.2992,201.06,84,0,NaN,14.988,1013,340.38,0.01,0.015382
0.22,1.9642,19.313,97.539,19.42,98.076,0.20645,0,0.20645,0,2.0299,10.252,28.61,-80.6,9.7922,5.0539,0,0,0,40098,11862,60.543,0.30878,NaN,94.316,NaN,0.057813,4714117,4325.8,2.6069,0.51396,0.54674,0.35125,0.042275,0.12043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024904,6.2992,201.06,84,0,NaN,14.987,1013,340.38,0.01,0.015642
0.23,2.1623,20.289,97.897,20.401,98.436,0.22726,0,0.22726,0,2.1325,10.289,28.61,-80.6,9.7922,4.8923,0,0,0,40074,11838,60.522,0.30853,NaN,94.294,NaN,0.060701,4949537,4337.9,2.8645,0.514,0.54496,0.35124,0.042284,0.12048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026163,6.2992,201.06,84,0,NaN,14.986,1013,340.38,0.01,0.0159
0.24,2.37,21.269,98.254,21.386,98.795,0.2491,0,0.2491,0,2.2354,10.327,28.61,-80.6,9.7922,4.7446,0,0,0,40050,11814,60.5,0.30828,NaN,94.272,NaN,0.0636,5185839,4349.9,3.1354,0.51405,0.54338,0.35123,0.042294,0.12053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027426,6.2992,201.06,84,0,NaN,14.985,1013,340.38,0.01,0.016169
0.25,2.5877,22.252,98.611,22.374,99.155,0.27197,0,0.27197,0,2.3388,10.364,28.61,-80.6,9.7922,4.6091,0,0,0,40026,11791,60.478,0.30804,NaN,94.25,NaN,0.066511,5423020,4362,3.4198,0.51409,0.54195,0.35121,0.042304,0.12058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028694,6.2992,201.06,84,0,NaN,14.983,1012.9,340.38,0.01,0.016435
0.26,2.8151,23.238,98.969,23.366,99.515,0.29588,0,0.29588,0,2.4425,10.402,28.61,-80.6,9.7922,4.3349,0,0,0,40002,11767,60.457,0.30779,NaN,94.228,NaN,0.069398,5658367,4374.1,3.7036,0.51414,0.53911,0.3512,0.042314,0.12063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029966,6.2992,201.06,84,0,NaN,14.982,1012.9,340.38,0.01,0.0167
0.27,3.0524,24.229,99.327,24.362,99.875,0.32082,0,0.32082,0,2.5465,10.44,28.61,-80.6,9.7922,4.0821,0,0,0,39978,11743,60.435,0.30754,NaN,94.206,NaN,0.072298,5894681,4386.2,4.0007,0.51419,0.5366,0.35118,0.042325,0.12068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031243,6.2992,201.06,84,0,NaN,14.98,1012.9,340.38,0.01,0.016952
0.28,3.2997,25.222,99.686,25.361,100.23,0.34681,0,0.34681,0,2.651,10.477,28.61,-80.6,9.7922,3.8483,0,0,0,39954,11719,60.414,0.3073,NaN,94.184,NaN,0.07521,6131949,4398.3,4.3114,0.51424,0.53438,0.35117,0.042335,0.12074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032524,6.2992,201.06,84,0,NaN,14.979,1012.9,340.38,0.01,0.017354
0.29,3.5569,26.22,100.04,26.364,100.59,0.37385,0,0.37385,0,2.7558,10.515,28.61,-80.6,9.7922,3.6313,0,0,0,39930,11695,60.392,0.30705,NaN,94.161,NaN,0.078133,6370158,4410.3,4.6358,0.51429,0.53241,0.35115,0.042347,0.12079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003381,6.2992,201.06,84,0,NaN,14.977,1012.8,340.37,0.01,0.017645
0.3,3.8241,27.221,100.4,27.371,100.95,0.40193,0,0.40193,0,2.861,10.552,28.61,-80.6,9.7922,3.4296,0,0,0,39907,11671,60.37,0.3068,NaN,94.139,NaN,0.081068,6609299,4422.2,4.9741,0.51435,0.53066,0.35114,0.042358,0.12085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0035101,6.2992,201.06,84,0,NaN,14.975,1012.8,340.37,0.01,0.017902
0.31,4.1013,28.225,100.74,28.381,101.3,0.43107,0,0.43107,0,2.9666,10.588,28.61,-80.6,9.7922,3.3121,0,0,0,39883,11647,60.348,0.30656,NaN,94.117,NaN,0.084032,6850724,4433.7,5.3345,0.51441,0.5297,0.35112,0.04237,0.12092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0036396,6.2992,201.06,84,0,NaN,14.973,1012.8,340.37,0.01,0.018167
0.32,4.3886,29.233,101.09,29.394,101.64,0.46126,0,0.46126,0,3.0725,10.625,28.61,-80.6,9.7922,3.2022,0,0,0,39859,11623,60.327,0.30631,NaN,94.094,NaN,0.087006,7092992,4445.3,5.7092,0.51447,0.52883,0.3511,0.042382,0.12098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0037696,6.2992,201.06,84,0,NaN,14.971,1012.7,340.37,0.01,0.018449
0.33,4.686,30.244,101.43,30.411,101.99,0.49252,0,0.49252,0,3.1788,10.661,28.61,-80.6,9.7922,3.0991,0,0,0,39835,11599,60.305,0.30606,NaN,94.072,NaN,0.08999,7336100,4456.9,6.0984,0.51453,0.52805,0.35108,0.042395,0.12105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039,6.2992,201.06,84,0,NaN,14.97,1012.7,340.37,0.01,0.018824
0.34,4.9935,31.259,101.6,31.432,102.26,0.52484,0,0.52484,0,3.2855,11.536,28.61,-80.6,9.7922,3.0024,0,0,0,39811,11575,60.283,0.30581,99.022,94.05,0.78932,0.092985,7.58e6,4462.1,6.5021,0.5146,0.52734,0.35106,0.042408,0.12112,0.54051,0.42617,-1.6428e-4,0,0,0,0,0,0.0040309,6.2992,201.06,84,0,NaN,14.968,1012.7,340.37,0.015,0.019208
0.355,5.4738,32.783,101.12,32.965,101.77,0.57542,2.6252e-8,0.57542,2.614e-6,3.4585,11.475,28.61,-80.6,9.7922,2.9038,0,3.4913e-5,9.906e-9,39781,11545,60.256,0.30551,99.159,94.022,0.81555,0.097493,7947182,4442.7,7.1383,0.5147,0.52667,0.35103,0.042429,0.12124,0.52019,0.42388,-2.4354e-4,0,0,0,0,3.9326e-7,0.0042276,6.2992,201.06,84,-3.6246e-7,NaN,14.964,1012.6,340.37,0.0225,0.019477
0.3775,6.2371,35.061,101.37,35.257,102.02,0.65614,1.6813e-7,0.65614,1.4682e-5,3.7167,11.484,28.61,-80.6,9.7922,2.8104,0,9.3521e-5,-1.1383e-8,39736,11500,60.215,0.30505,99.291,93.98,0.84317,0.10424,8496569,4451.1,8.1579,0.51528,0.52656,0.35099,0.04288,0.12141,0.50112,0.42273,2.8841e-4,0,0,0,0,2.4684e-6,0.0045216,6.2992,201.06,83.999,-6.612e-7,NaN,14.959,1012.5,340.36,0.03375,0.019733
0.41125,7.4782,38.488,101.8,38.706,102.45,0.78812,6.291e-7,0.78812,4.5735e-5,4.1045,11.503,28.61,-80.6,9.7922,2.6854,0,1.9649e-4,-9.0727e-8,39669,11434,60.154,0.30436,99.47,93.917,0.88159,0.11439,9323226,4461.6,9.8301,0.51654,0.52692,0.35091,0.043935,0.1217,0.47585,0.41938,-3.3095e-4,0,0,0,0,9.0482e-6,0.004964,6.2992,201.06,83.998,5.896e-6,NaN,14.951,1012.4,340.36,0.05,0.019992
0.46125,9.5301,43.59,102.28,43.84,102.92,1.0077,1.919e-6,1.0077,1.0911e-4,4.68,11.523,28.61,-80.6,9.7921,2.4881,0,3.8468e-4,-6.2655e-9,39571,11335,60.063,0.30335,99.758,93.824,0.94209,0.12949,10552035,4470.6,12.607,0.51847,0.52749,0.35078,0.045511,0.12218,0.43653,0.41151,1.9655e-4,0,0,0,0,2.7064e-5,0.0056226,6.2992,201.06,83.992,1.5214e-5,NaN,14.938,1012.1,340.35,0.05,0.02025
0.51125,11.838,48.715,102.1,48.998,102.75,1.2562,4.0218e-6,1.2562,1.8344e-4,5.2571,11.495,28.61,-80.6,9.7921,2.2187,0,6.1472e-4,-1.4529e-7,39453,11218,59.955,0.30214,100.16,93.713,1.0235,0.14463,11782940,4453.6,15.729,0.52045,0.52774,0.35063,0.047099,0.12272,0.38394,0.39339,4.1069e-4,0,0,0,0,5.5406e-5,0.0062842,6.2992,201.06,83.984,3.3014e-5,NaN,14.923,1011.9,340.34,0.05,0.020506
0.56125,14.401,53.832,100.11,54.147,100.75,1.5334,7.0418e-6,1.5334,2.6312e-4,5.833,11.282,28.61,-80.6,9.7921,2.0135,0,8.8571e-4,-2.4477e-7,39337,11102,59.847,0.30095,100.48,93.602,1.0913,0.15975,13011782,4365.3,19.214,0.52248,0.52856,0.35047,0.048693,0.12332,0.34477,0.37588,-3.0787e-4,0,0,0,0,9.4288e-5,0.0069447,6.2992,201.06,83.97,7.3756e-5,NaN,14.906,1011.6,340.33,0.05,0.020765
0.61125,17.218,58.849,98.417,59.195,99.041,1.8392,1.1092e-5,1.8392,3.4554e-4,6.3982,11.099,28.61,-80.6,9.7921,1.8968,0,0.001202,-1.0298e-7,39224,10988,59.741,0.29979,100.66,93.493,1.1381,0.1746,14217876,4289.7,23.006,0.52453,0.52997,0.3503,0.050268,0.12396,0.32286,0.36686,3.468e-4,0,0,0,0,1.4538e-4,0.0075922,6.2992,201.06,83.951,1.1139e-4,NaN,14.888,1011.2,340.32,0.05,0.021023
0.66125,20.284,63.78,86.485,64.158,87.042,2.173,1.628e-5,2.173,4.2925e-4,6.9541,9.8293,28.61,-80.6,9.7921,1.8292,0,0.0015721,3.3933e-8,39114,10878,59.637,0.29867,100.77,93.387,1.1728,0.18921,15404052,3812.5,27.097,0.52659,0.53168,0.35011,0.051825,0.12465,0.31033,0.36358,4.9145e-4,0,0,0,0,2.1176e-4,0.0082288,6.2992,201.06,83.927,1.3491e-4,NaN,14.868,1010.9,340.31,0.05,0.02128
0.71125,23.581,68.112,26.323,68.518,26.543,2.533,2.2696e-5,2.533,5.1337e-4,7.4469,3.4156,28.61,-80.6,9.7921,1.7357,0,0.0019922,1.2271e-7,39012,10777,59.542,0.29766,100.93,93.289,1.2128,0.20204,16443816,1446.1,30.964,0.52844,0.53306,0.34993,0.053199,0.12531,0.29306,0.35507,3.0703e-4,0,0,0,0,2.9827e-4,0.0087881,6.2992,201.06,83.894,1.4709e-4,NaN,14.847,1010.5,340.3,0.05,0.021537
0.76125,27.02,69.43,9.565,69.846,9.7019,2.9096,3.0381e-5,2.9096,5.9825e-4,7.6181,1.6239,28.61,-80.6,9.7921,1.7174,0,0.0024435,1.4315e-7,38946,10710,59.48,0.29705,100.96,93.225,1.2279,0.20597,16758503,788.58,32.196,0.52901,0.53354,0.34988,0.05362,0.12552,0.28971,0.35555,4.7621e-4,0,0,0,0,4.3178e-4,0.0089586,6.2992,201.06,83.855,1.5282e-4,NaN,14.824,1010.1,340.28,0.05,0.021793
0.81125,30.503,69.908,10.785,70.331,10.93,3.2926,3.9335e-5,3.2926,6.8448e-4,7.6996,1.7754,28.61,-80.6,9.7921,1.6855,0,0.0029068,-1.1807e-7,38915,10680,59.454,0.29687,101.01,93.196,1.2405,0.20741,1.687e7,836.25,32.637,0.52922,0.5336,0.34986,0.053775,0.12559,0.28384,0.35125,-1.286e-4,0,0,0,0,6.0267e-4,0.0090209,6.2992,201.06,83.806,1.8494e-4,NaN,14.802,1009.7,340.27,0.05,0.022092
0.86125,34.012,70.448,12.057,70.877,12.215,3.6798,4.9562e-5,3.6798,7.7169e-4,7.7899,1.9613,28.61,-80.6,9.7921,1.5725,0,0.003355,3.1594e-8,38895,10659,59.438,0.29681,101.19,93.178,1.272,0.20899,16993536,886.25,33.103,0.52946,0.53328,0.34983,0.053945,0.12568,0.26322,0.33443,-1.9023e-4,0,0,0,0,7.9084e-4,0.009091,6.2992,201.06,83.75,2.2583e-4,NaN,14.779,1009.3,340.25,0.05,0.02235
0.91125,37.55,71.051,13.332,71.487,13.496,4.0717,6.1072e-5,4.0717,8.5938e-4,7.8877,2.1,28.61,-80.6,9.7921,1.638,0,0.0038137,3.1874e-7,38875,10639,59.421,0.29675,101.09,93.16,1.2585,0.21085,1.714e7,936.25,33.719,0.52973,0.53387,0.34981,0.054145,0.12578,0.27517,0.34561,4.4163e-4,0,0,0,0,0.0010039,0.0091694,6.2992,201.06,83.686,2.5503e-4,NaN,14.756,1008.8,340.24,0.05,0.022604
0.96125,41.119,71.717,14.571,72.161,14.747,4.4688,7.3874e-5,4.4688,9.4717e-4,7.9936,2.2761,28.61,-80.6,9.7921,1.5838,0,0.00428,4.1352e-7,38854,10619,59.405,0.29669,101.18,93.142,1.2753,0.21285,17296696,984.98,34.349,0.53003,0.53391,0.34978,0.05436,0.12589,0.2653,0.33738,8.8531e-5,0,0,0,0,0.0012409,0.009256,6.2992,201.06,83.613,2.7467e-4,NaN,14.733,1008.4,340.23,0.05,0.022859
1.0113,44.723,72.446,14.947,72.898,15.132,4.8713,8.7977e-5,4.8713,0.0010348,8.1084,2.3555,28.61,-80.6,9.792,1.5481,0,0.0047453,4.8343e-7,38832,10596,59.387,0.29663,101.23,93.122,1.2878,0.21504,1.747e7,1e3,35.057,0.53035,0.53407,0.34974,0.054597,0.12601,0.25882,0.332,-4.0238e-4,0,0,0,0,0.0014946,0.0093506,6.2992,201.06,83.532,2.8737e-4,NaN,14.709,1008,340.21,0.05,0.023116
1.0613,48.364,73.193,14.945,73.654,15.137,5.2797,1.0339e-4,5.2797,0.001122,8.227,2.3997,28.61,-80.6,9.792,1.5005,0,0.0052162,6.4647e-7,38799,10563,59.36,0.29653,101.31,93.092,1.3048,0.21729,17646843,1e3,35.787,0.53069,0.53419,0.34971,0.054839,0.12614,0.25024,0.32427,2.8479e-5,0,0,0,0,0.0017688,0.0094478,6.2992,201.06,83.442,2.9182e-4,NaN,14.686,1007.6,340.2,0.05,0.023371
1.1113,52.042,73.941,14.945,74.411,15.15,5.6941,1.2012e-4,5.6941,0.0012087,8.3493,2.4821,28.61,-80.6,9.792,1.3465,0,0.0056668,9.5772e-7,38758,10522,59.327,0.29641,101.56,93.056,1.3505,0.21949,1.782e7,1e3,36.477,0.53101,0.53385,0.34968,0.055077,0.12626,0.22268,0.29911,2.3906e-4,0,0,0,0,0.0020462,0.009545,6.2992,201.06,83.344,2.9928e-4,NaN,14.662,1007.1,340.18,0.05,0.023624
1.1613,55.758,74.689,14.945,75.168,15.16,6.1147,1.3818e-4,6.1147,0.0012948,8.4748,2.5441,28.61,-80.6,9.792,1.2714,0,0.0061029,1.5626e-6,38717,10482,59.294,0.29629,101.69,93.019,1.3762,0.22174,17996153,1e3,37.214,0.53135,0.53389,0.34964,0.055319,0.12639,0.20942,0.28585,1.8692e-4,0,0,0,0,0.0023256,0.0096423,6.2992,201.06,83.238,2.7847e-4,NaN,14.638,1006.7,340.17,0.05,0.02388
1.2113,59.511,75.436,14.943,75.926,15.173,6.5416,1.5757e-4,6.5416,0.0013801,8.6043,2.6312,28.61,-80.6,9.792,1.1305,0,0.0065147,1.5496e-6,38676,10441,59.261,0.29617,101.92,92.983,1.4195,0.22395,1.817e7,1e3,37.931,0.53168,0.53371,0.34961,0.055558,0.12652,0.18477,0.25926,1.2271e-5,0,0,0,0,0.0025981,0.0097396,6.2992,201.06,83.124,2.4357e-4,NaN,14.613,1006.3,340.15,0.05,0.024136
1.2613,63.302,76.184,14.941,76.683,15.185,6.9752,1.7829e-4,6.9752,0.0014645,8.7378,2.7104,28.61,-80.6,9.792,1.0269,0,0.0069015,1.604e-6,38636,10400,59.228,0.29605,102.1,92.946,1.4533,0.22619,18345439,1e3,38.675,0.53202,0.5337,0.34957,0.0558,0.12665,0.16688,0.23925,2.1932e-4,0,0,0,0,0.0028586,0.0098371,6.2992,201.06,83.004,2.5776e-4,NaN,14.589,1005.8,340.14,0.05,0.024392
1.3113,67.129,76.931,14.938,77.442,15.198,7.4155,2.0034e-4,7.4155,0.001548,8.8756,2.7999,28.61,-80.6,9.792,0.90314,0,0.0072589,2.2202e-6,38595,10359,59.194,0.29594,102.31,92.909,1.493,0.22842,1.852e7,1e3,39.422,0.53236,0.53366,0.34953,0.056042,0.12678,0.14577,0.215,-4.7792e-4,0,0,0,0,0.0031012,0.0099346,6.2992,201.06,82.876,2.894e-4,NaN,14.564,1005.4,340.12,0.05,0.024647
1.3613,70.995,77.679,14.933,78.2,15.211,7.8628,2.2376e-4,7.8628,0.0016305,9.018,2.8955,28.61,-80.6,9.792,0.77194,0,0.0075825,3.2306e-6,38554,10319,59.161,0.29582,102.54,92.872,1.5353,0.23065,18694691,1e3,40.176,0.5327,0.53366,0.3495,0.056283,0.12692,0.12368,0.18626,1.7134e-4,0,0,0,0,0.003319,0.010032,6.2992,201.06,82.742,2.8066e-4,NaN,14.539,1004.9,340.11,0.05,0.0249
