# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0,0,0,-5.6763,0,5.7076,0,0,0,0,0,0.5966,28.61,-80.6,9.7922,84,0,0,0,40581,12346,60.972,0.31372,NaN,94.756,NaN,0.025375,2069445,163.58,0.0013397,0.53819,0.0014581,0.37589,0.042215,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0020194
0.01,0,0,61.573,0,61.912,0,0,0,0,0,6.4716,28.61,-80.6,9.7922,84,0,0,0,40581,12346,60.972,0.31372,NaN,94.756,NaN,0.025722,2097724,2907.7,0.0013741,0.53725,0.0014556,0.37495,0.042215,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0025633
0.02,0.0030793,0.6159,90.45,0.61929,90.949,3.2365e-4,0,3.2365e-4,0,0.064734,9.5067,28.61,-80.6,9.7922,80.058,0,0,0,40570,12334,60.962,0.31362,NaN,94.746,NaN,0.026321,2146591,4084.9,0.0062449,0.53567,0.0063174,0.37336,0.042216,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.942e-5,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0029768
0.03,0.013763,1.5208,89.063,1.5292,89.553,0.0014465,0,0.0014465,0,0.15985,9.3609,28.61,-80.6,9.7922,74.564,0,0,0,40549,12313,60.944,0.31341,NaN,94.727,NaN,0.027254,2222650,4026.2,0.023378,0.53329,0.022058,0.37097,0.042217,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9611e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0032733
0.04,0.033426,2.4119,88.815,2.4252,89.304,0.0035132,0,0.0035132,0,0.2535,9.3348,28.61,-80.6,9.7922,69.555,0,0,0,40525,12290,60.923,0.31317,NaN,94.706,NaN,0.028405,2316531,4013.8,0.055114,0.53049,0.047874,0.36816,0.042218,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1102e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0036015
0.05,0.061988,3.3005,89.021,3.3187,89.511,0.0065152,0,0.0065152,0,0.3469,9.3564,28.61,-80.6,9.7922,64.98,0,0,0,40502,12266,60.903,0.31293,NaN,94.685,NaN,0.029752,2426423,4019.9,0.10362,0.52739,0.082036,0.36506,0.04222,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.256e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0041099
0.06,0.099446,4.1912,89.947,4.2143,90.442,0.010452,0,0.010452,0,0.44052,9.4538,28.61,-80.6,9.7922,60.269,0,0,0,40479,12243,60.882,0.31269,NaN,94.664,NaN,0.030596,2495236,4055.4,0.17127,0.52554,0.12822,0.3632,0.042221,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4045e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0044929
0.07,0.14586,5.0912,91.049,5.1192,91.551,0.01533,0,0.01533,0,0.5351,9.5697,28.61,-80.6,9.7922,55.799,0,0,0,40455,12220,60.861,0.31245,NaN,94.643,NaN,0.03165,2581201,4098,0.25945,0.52332,0.18151,0.36097,0.042222,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.565e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0047632
0.08,0.20132,6.0021,92.153,6.0352,92.66,0.02116,0,0.02116,0,0.63085,9.6856,28.61,-80.6,9.7922,51.596,0,0,0,40432,12196,60.84,0.31221,NaN,94.622,NaN,0.032905,2683467,4140.5,0.36881,0.5208,0.23873,0.35844,0.042224,0.12014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7397e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0051097
0.09,0.26595,6.9241,93.09,6.9623,93.603,0.027953,0,0.027953,0,0.72776,9.7841,28.61,-80.6,9.7922,47.68,0,0,0,40408,12173,60.82,0.31197,NaN,94.6,NaN,0.034344,2800862,4176.3,0.49927,0.51806,0.29666,0.35568,0.042226,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.9286e-4,6.2992,201.06,84,0,NaN,14.998,1013.2,340.39,0.01,0.0055549
0.1,0.33985,7.8555,93.04,7.8988,93.552,0.03572,0,0.03572,0,0.82565,9.7789,28.61,-80.6,9.7922,44.064,0,0,0,40385,12149,60.799,0.31173,NaN,94.579,NaN,0.035951,2931877,4172,0.65,0.51516,0.35247,0.35277,0.042228,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001013,6.2992,201.06,84,0,NaN,14.998,1013.2,340.39,0.01,0.0058623
0.11,0.42306,8.7864,93.327,8.8348,93.841,0.044466,0,0.044466,0,0.92349,9.8091,28.61,-80.6,9.7922,41.413,0,0,0,40361,12125,60.778,0.31148,NaN,94.557,NaN,0.038145,3110769,4181.4,0.81894,0.51374,0.39447,0.35132,0.042231,0.12019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001133,6.2992,201.06,84,0,NaN,14.997,1013.2,340.39,0.01,0.0061424
0.12,0.51559,9.7201,93.859,9.7737,94.376,0.054191,0,0.054191,0,1.0216,9.8649,28.61,-80.6,9.7922,39.047,0,0,0,40337,12101,60.757,0.31124,NaN,94.535,NaN,0.040418,3296121,4200.7,1.009,0.51376,0.43288,0.35131,0.042235,0.12021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012534,6.2992,201.06,84,0,NaN,14.997,1013.2,340.39,0.01,0.0064115
0.13,0.61749,10.659,94.391,10.718,94.911,0.064901,0,0.064901,0,1.1203,9.9209,28.61,-80.6,9.7922,36.924,0,0,0,40313,12077,60.735,0.31099,NaN,94.514,NaN,0.042765,3487509,4220,1.2183,0.51378,0.4669,0.3513,0.042239,0.12024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013745,6.2992,201.06,84,0,NaN,14.996,1013.2,340.39,0.01,0.0066789
0.14,0.7288,11.604,94.923,11.668,95.446,0.0766,0,0.0766,0,1.2196,9.9768,28.61,-80.6,9.7922,35.013,0,0,0,40289,12054,60.714,0.31075,NaN,94.492,NaN,0.045178,3684228,4239.3,1.4467,0.5138,0.49679,0.3513,0.042243,0.12027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014963,6.2992,201.06,84,0,NaN,14.995,1013.2,340.39,0.01,0.0069559
0.15,0.84959,12.553,95.455,12.622,95.981,0.089295,0,0.089295,0,1.3194,10.033,28.61,-80.6,9.7922,33.287,0,0,0,40265,12030,60.693,0.3105,NaN,94.47,NaN,0.047649,3885696,4258.5,1.6937,0.51383,0.52287,0.35129,0.042247,0.1203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016187,6.2992,201.06,84,0,NaN,14.994,1013.2,340.39,0.01,0.00732
0.16,0.9799,13.508,95.988,13.583,96.517,0.10299,0,0.10299,0,1.4198,10.089,28.61,-80.6,9.7922,31.14,0,0,0,40241,12006,60.672,0.31025,NaN,94.448,NaN,0.049783,4059705,4277.8,1.9577,0.51385,0.55365,0.35128,0.042251,0.12032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017419,6.2992,201.06,84,0,NaN,14.994,1013.1,340.39,0.01,0.0075868
0.17,1.1198,14.469,96.521,14.548,97.052,0.11769,0,0.11769,0,1.5207,10.145,28.61,-80.6,9.7922,29.163,0,0,0,40218,11982,60.65,0.31001,NaN,94.426,NaN,0.051996,4240056,4297.1,2.2369,0.51388,0.57994,0.35127,0.042257,0.12035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018657,6.2992,201.06,84,0,NaN,14.993,1013.1,340.38,0.01,0.0078637
0.18,1.2693,15.434,96.9,15.519,97.434,0.13341,0,0.13341,0,1.6222,10.185,28.61,-80.6,9.7922,27.343,0,0,0,40194,11958,60.629,0.30976,NaN,94.405,NaN,0.054279,4426170,4310.2,2.5304,0.51391,0.60201,0.35126,0.042264,0.12038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019903,6.2992,201.06,84,0,NaN,14.992,1013.1,340.38,0.01,0.0081306
0.19,1.4285,16.404,96.661,16.494,97.194,0.15014,0,0.15014,0,1.7241,10.159,28.61,-80.6,9.7922,25.666,0,0,0,40170,11934,60.607,0.30952,NaN,94.383,NaN,0.056622,4617206,4298.3,2.8366,0.51394,0.62018,0.35126,0.042271,0.12042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021153,6.2992,201.06,84,0,NaN,14.991,1013.1,340.38,0.01,0.008416
0.2,1.5974,17.371,96.799,17.467,97.333,0.16789,0,0.16789,0,1.8258,10.174,28.61,-80.6,9.7922,24.126,0,0,0,40146,11910,60.586,0.30927,NaN,94.361,NaN,0.059004,4811349,4301.6,3.1526,0.51398,0.63476,0.35125,0.042279,0.12045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00224,6.2992,201.06,84,0,NaN,14.99,1013.1,340.38,0.01,0.0086702
0.21,1.7759,18.34,97.154,18.441,97.689,0.18666,0,0.18666,0,1.9276,10.211,28.61,-80.6,9.7922,23.388,0,0,0,40122,11886,60.565,0.30902,NaN,94.339,NaN,0.061836,5042249,4313.7,3.4965,0.51402,0.64099,0.35123,0.042288,0.1205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023649,6.2992,201.06,84,0,NaN,14.988,1013,340.38,0.01,0.0089403
0.22,1.9642,19.312,97.508,19.418,98.045,0.20644,0,0.20644,0,2.0297,10.249,28.61,-80.6,9.7922,22.711,0,0,0,40098,11862,60.543,0.30878,NaN,94.316,NaN,0.064688,5274689,4325.8,3.8576,0.51406,0.64623,0.35122,0.042298,0.12054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024902,6.2992,201.06,84,0,NaN,14.987,1013,340.38,0.01,0.0091718
0.23,2.1622,20.287,97.862,20.399,98.402,0.22725,0,0.22725,0,2.1323,10.286,28.61,-80.6,9.7922,22.087,0,0,0,40074,11838,60.522,0.30853,NaN,94.294,NaN,0.067558,5508584,4337.9,4.236,0.51411,0.65063,0.35121,0.042308,0.12059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002616,6.2992,201.06,84,0,NaN,14.986,1013,340.38,0.01,0.0096868
0.24,2.3699,21.266,98.217,21.383,98.758,0.24909,0,0.24909,0,2.2352,10.323,28.61,-80.6,9.7922,21.512,0,0,0,40050,11814,60.5,0.30828,NaN,94.272,NaN,0.070444,5743860,4349.9,4.6317,0.51416,0.65432,0.35119,0.042318,0.12065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027423,6.2992,201.06,84,0,NaN,14.985,1013,340.38,0.01,0.0099608
0.25,2.5875,22.249,98.571,22.371,99.114,0.27196,0,0.27196,0,2.3385,10.36,28.61,-80.6,9.7922,20.979,0,0,0,40026,11791,60.478,0.30804,NaN,94.25,NaN,0.073347,5980455,4362,5.0449,0.51421,0.6574,0.35118,0.042328,0.1207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002869,6.2992,201.06,84,0,NaN,14.983,1012.9,340.38,0.01,0.010269
0.26,2.8149,23.235,98.926,23.363,99.471,0.29586,0,0.29586,0,2.4421,10.398,28.61,-80.6,9.7922,20.18,0,0,0,40002,11767,60.457,0.30779,NaN,94.228,NaN,0.076066,6201985,4374.1,5.4583,0.51426,0.66136,0.35116,0.042339,0.12075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029961,6.2992,201.06,84,0,NaN,14.982,1012.9,340.38,0.01,0.010565
0.27,3.0522,24.225,99.281,24.358,99.827,0.3208,0,0.3208,0,2.5461,10.435,28.61,-80.6,9.7922,19.433,0,0,0,39978,11743,60.435,0.30754,NaN,94.206,NaN,0.078808,6425432,4386.2,5.8852,0.51431,0.66434,0.35115,0.042349,0.12081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031238,6.2992,201.06,84,0,NaN,14.98,1012.9,340.38,0.01,0.010822
0.28,3.2994,25.218,99.635,25.357,100.18,0.34678,0,0.34678,0,2.6505,10.472,28.61,-80.6,9.7922,18.734,0,0,0,39954,11719,60.414,0.3073,NaN,94.184,NaN,0.081572,6650695,4398.3,6.3254,0.51436,0.66647,0.35113,0.04236,0.12087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032519,6.2992,201.06,84,0,NaN,14.979,1012.9,340.38,0.01,0.011074
0.29,3.5566,26.215,99.99,26.359,100.54,0.37381,0,0.37381,0,2.7553,10.509,28.61,-80.6,9.7922,18.079,0,0,0,39930,11695,60.392,0.30705,NaN,94.161,NaN,0.084358,6877680,4410.3,6.7789,0.51441,0.66788,0.35112,0.042371,0.12093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0033804,6.2992,201.06,84,0,NaN,14.977,1012.8,340.37,0.01,0.011317
0.3,3.8238,27.215,100.34,27.365,100.89,0.40189,0,0.40189,0,2.8604,10.546,28.61,-80.6,9.7922,17.464,0,0,0,39907,11671,60.37,0.3068,NaN,94.139,NaN,0.087165,7106308,4422.2,7.2456,0.51447,0.66865,0.3511,0.042383,0.12099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0035094,6.2992,201.06,84,0,NaN,14.975,1012.8,340.37,0.01,0.011562
0.31,4.1009,28.219,100.68,28.375,101.24,0.43102,0,0.43102,0,2.966,10.582,28.61,-80.6,9.7922,17.15,0,0,0,39883,11647,60.348,0.30656,NaN,94.117,NaN,0.090167,7350927,4433.7,7.7558,0.51454,0.66888,0.35108,0.042396,0.12106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0036388,6.2992,201.06,84,0,NaN,14.973,1012.8,340.37,0.01,0.011784
0.32,4.3882,29.227,101.02,29.388,101.58,0.46121,0,0.46121,0,3.0718,10.618,28.61,-80.6,9.7922,16.855,0,0,0,39859,11623,60.327,0.30631,NaN,94.094,NaN,0.093182,7596524,4445.3,8.2837,0.5146,0.66895,0.35106,0.042409,0.12113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0037687,6.2992,201.06,84,0,NaN,14.971,1012.7,340.37,0.01,0.012018
0.33,4.6855,30.237,101.36,30.404,101.92,0.49246,0,0.49246,0,3.1781,10.654,28.61,-80.6,9.7922,16.576,0,0,0,39835,11599,60.305,0.30606,NaN,94.072,NaN,0.096209,7843083,4456.9,8.8281,0.51467,0.66879,0.35104,0.042423,0.1212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0038991,6.2992,201.06,84,0,NaN,14.97,1012.7,340.37,0.01,0.01227
0.34,4.9929,31.251,101.69,31.424,102.18,0.52478,0,0.52478,0,3.2847,9.9991,28.61,-80.6,9.7922,16.313,0,0,0,39811,11575,60.283,0.30581,88.356,94.05,-0.90381,0.099248,8090588,4462.1,9.3892,0.51474,0.66843,0.35102,0.042437,0.12128,4.8325,-4.3677,-1.2936e-5,0,0,0,0,0,0.0040298,6.2992,201.06,84,0,NaN,14.968,1012.7,340.37,0.015,0.012539
0.355,5.4731,32.777,101.21,32.956,101.69,0.57517,2.6174e-8,0.57517,2.6073e-6,3.434,9.8779,28.61,-80.6,9.7922,15.769,0,-3.8983e-4,-3.231e-8,39781,11545,60.256,0.30551,88.611,94.022,-0.85893,0.10369,8452533,4442.7,10.234,0.51521,0.66746,0.35099,0.042823,0.1214,4.5999,-3.9505,-4.2434e-4,0,0,0,0,-4.3343e-5,0.0042264,6.2992,201.06,84.001,6.254e-7,NaN,14.964,1012.6,340.37,0.0225,0.012814
0.3775,6.2362,35.056,101.46,35.246,101.94,0.65493,1.6708e-7,0.65493,1.4616e-5,3.6562,9.882,28.61,-80.6,9.7922,14.58,0,-9.322e-4,-3.4091e-8,39736,11500,60.215,0.30505,89.2,93.98,-0.75869,0.11001,8967092,4451.1,11.428,0.516,0.66228,0.35094,0.043479,0.12157,4.108,-3.116,-2.3481e-4,0,0,0,0,-2.2019e-4,0.00452,6.2992,201.06,84.006,2.2783e-6,NaN,14.959,1012.5,340.36,0.03375,0.01316
0.41125,7.4772,38.486,101.88,38.693,102.36,0.78396,6.2189e-7,0.78396,4.5451e-5,3.9895,9.8812,28.61,-80.6,9.7922,13.024,0,-0.0016257,4.877e-8,39669,11434,60.154,0.30436,90.052,93.917,-0.6135,0.11959,9746942,4461.6,13.271,0.5172,0.65087,0.35087,0.044476,0.12186,3.4978,-2.1451,-2.4887e-4,0,0,0,0,-5.6666e-4,0.0049618,6.2992,201.06,84.022,1.5144e-6,NaN,14.951,1012.4,340.36,0.05,0.013561
0.46125,9.5292,43.592,102.36,43.822,102.83,0.99578,1.8784e-6,0.99578,1.0808e-4,4.4822,9.7852,28.61,-80.6,9.7921,11.355,0,-0.0024001,-3.4701e-8,39571,11335,60.063,0.30335,91.083,93.824,-0.43504,0.13415,10931109,4470.6,16.279,0.51907,0.63468,0.35074,0.045998,0.12234,2.8867,-1.2552,-4.028e-4,0,0,0,0,-9.8175e-4,0.0056195,6.2992,201.06,84.059,-3.6394e-6,NaN,14.938,1012.1,340.35,0.05,0.013895
0.51125,11.837,48.723,102.21,48.975,102.64,1.232,3.8986e-6,1.232,1.8131e-4,4.9627,9.3543,28.61,-80.6,9.7921,10.845,0,-0.0030602,7.976e-8,39453,11218,59.955,0.30214,91.43,93.713,-0.36238,0.14949,12179115,4453.6,20.086,0.5211,0.63078,0.35058,0.047611,0.12291,2.7094,-0.98067,-1.7663e-4,0,0,0,0,-0.0012853,0.0062801,6.2992,201.06,84.108,-1.3372e-5,NaN,14.923,1011.9,340.34,0.05,0.014198
0.56125,14.401,53.846,100.24,54.118,100.62,1.4916,6.7479e-6,1.4916,2.592e-4,5.4199,8.7488,28.61,-80.6,9.7921,10.268,0,-0.0037032,1.2544e-7,39337,11102,59.847,0.30095,91.838,93.602,-0.28,0.16467,13413009,4365.3,24.172,0.52316,0.62576,0.35042,0.049215,0.12353,2.5142,-0.70219,-6.6846e-5,0,0,0,0,-0.0015512,0.0069393,6.2992,201.06,84.169,-3.502e-5,NaN,14.906,1011.6,340.33,0.05,0.014481
0.61125,17.219,58.869,98.558,59.159,98.923,1.7736,1.0481e-5,1.7736,3.3859e-4,5.8569,8.5,28.61,-80.6,9.7921,8.9131,0,-0.0040688,2.6358e-7,39224,10988,59.741,0.29979,92.866,93.493,-0.099574,0.17881,14561144,4289.7,27.757,0.52512,0.60962,0.35024,0.050716,0.12416,2.0768,-0.20499,-1.0033e-4,0,0,0,0,-0.0015882,0.0075855,6.2992,201.06,84.239,-7.6769e-5,NaN,14.888,1011.2,340.32,0.05,0.014781
0.66125,20.286,63.807,86.635,64.115,86.923,2.077,1.5138e-5,2.077,4.1759e-4,6.2779,7.078,28.61,-80.6,9.7921,8.1505,0,-0.0041238,1.3033e-7,39114,10878,59.637,0.29867,93.5,93.387,0.017983,0.1931,15720574,3812.5,31.92,0.52715,0.60134,0.35006,0.052241,0.12485,1.8446,0.034598,-1.1997e-4,0,0,0,0,-0.001399,0.0082207,6.2992,201.06,84.314,-1.1712e-4,NaN,14.868,1010.9,340.31,0.05,0.015088
0.71125,23.585,68.148,26.442,68.469,26.454,2.3996,2.0757e-5,2.3996,4.9562e-4,6.6228,0.81137,28.61,-80.6,9.7921,7.8752,0,-0.0040238,0,39012,10777,59.542,0.29766,93.743,93.289,0.072184,0.20594,16760898,1446.1,36.187,0.52901,0.59963,0.34988,0.053617,0.12551,1.7634,0.12885,-3.2235e-4,0,0,0,0,-0.0011712,0.0087786,6.2992,201.06,84.387,-1.3945e-4,NaN,14.847,1010.5,340.3,0.05,0.015427
0.76125,27.025,69.471,9.6669,69.79,9.6983,2.7317,2.7384e-5,2.7317,5.7435e-4,6.6642,0.78076,28.61,-80.6,9.7921,7.4874,0,-0.0037819,-2.7642e-7,38946,10710,59.48,0.29705,94.088,93.225,0.13709,0.20955,1.705e7,788.58,37.155,0.52954,0.59484,0.34983,0.054006,0.12571,1.6509,0.22772,-2.7814e-4,0,0,0,0,-9.9931e-4,0.0089477,6.2992,201.06,84.457,-1.4376e-4,NaN,14.824,1010.1,340.28,0.05,0.015764
0.81125,30.511,69.955,10.887,70.268,10.904,3.064,3.5041e-5,3.064,6.5526e-4,6.6274,0.60577,28.61,-80.6,9.7921,7.2465,0,-0.0034285,-4.4831e-7,38915,10680,59.454,0.29687,94.308,93.196,0.17638,0.21076,17143124,836.25,37.373,0.52972,0.59173,0.34981,0.054136,0.12577,1.5823,0.27956,-4.1544e-4,0,0,0,0,-8.1192e-4,0.0090087,6.2992,201.06,84.522,-1.0156e-4,NaN,14.802,1009.7,340.27,0.05,0.016516
0.86125,34.022,70.5,12.168,70.807,12.183,3.3946,4.3723e-5,3.3946,7.3798e-4,6.5942,0.60359,28.61,-80.6,9.7921,7.3658,0,-0.0030563,-5.4887e-7,38895,10659,59.438,0.29681,94.2,93.178,0.16214,0.21246,17276143,886.25,38.086,0.52997,0.59365,0.34978,0.054319,0.12587,1.6162,0.26288,3.032e-4,0,0,0,0,-6.3497e-4,0.0090775,6.2992,201.06,84.581,-2.4719e-5,NaN,14.779,1009.3,340.25,0.05,0.016842
0.91125,37.562,71.108,13.45,71.41,13.465,3.7235,5.342e-5,3.7235,8.2201e-4,6.5605,0.64489,28.61,-80.6,9.7921,7.5557,0,-0.0027054,-5.2944e-7,38875,10639,59.421,0.29675,94.03,93.16,0.13806,0.21442,1.743e7,936.25,38.969,0.53026,0.5966,0.34975,0.05453,0.12598,1.6707,0.23093,2.9875e-5,0,0,0,0,-4.8852e-4,0.0091545,6.2992,201.06,84.633,8.4056e-5,NaN,14.756,1008.8,340.24,0.05,0.017183
0.96125,41.135,71.781,14.7,72.077,14.716,4.0506,6.4127e-5,4.0506,9.0709e-4,6.5221,0.70319,28.61,-80.6,9.7921,7.7525,0,-0.002421,-6.5399e-7,38854,10619,59.405,0.29669,93.857,93.142,0.11348,0.21659,17601032,984.98,39.951,0.53058,0.5997,0.34972,0.054764,0.1261,1.7278,0.19643,-2.2415e-4,0,0,0,0,-3.8346e-4,0.0092395,6.2992,201.06,84.679,1.8482e-4,NaN,14.733,1008.4,340.23,0.05,0.017465
1.0113,44.742,72.516,15.077,72.806,15.086,4.3759,7.584e-5,4.3759,9.9301e-4,6.4913,0.54,28.61,-80.6,9.792,7.3616,0,-0.0020614,-5.3383e-7,38832,10596,59.387,0.29663,94.207,93.122,0.17231,0.21845,17745861,1e3,40.273,0.53086,0.59459,0.34969,0.054963,0.1262,1.6152,0.27813,2.7118e-4,0,0,0,0,-2.7334e-4,0.0093327,6.2992,201.06,84.719,2.9075e-4,NaN,14.709,1008,340.21,0.05,0.017739
1.0613,48.387,73.27,15.081,73.555,15.094,4.6997,8.8558e-5,4.6997,0.0010796,6.4615,0.6198,28.61,-80.6,9.792,7.3722,0,-0.0016523,-4.9692e-7,38799,10563,59.36,0.29653,94.199,93.092,0.17566,0.22071,17923897,1e3,41.131,0.5312,0.59511,0.34966,0.055208,0.12633,1.6183,0.28493,2.089e-4,0,0,0,0,-1.7205e-4,0.0094283,6.2992,201.06,84.753,3.93e-4,NaN,14.685,1007.6,340.2,0.05,0.018019
1.1113,52.069,74.025,15.085,74.304,15.093,5.022,1.0228e-4,5.022,0.0011669,6.4329,0.50009,28.61,-80.6,9.792,7.014,0,-0.0011736,-6.2498e-7,38758,10522,59.327,0.29641,94.53,93.056,0.23408,0.22266,18076726,1e3,41.521,0.53149,0.59052,0.34963,0.055419,0.12645,1.5173,0.35499,3.9331e-4,0,0,0,0,-8.5284e-5,0.0095241,6.2992,201.06,84.778,5.1492e-4,NaN,14.662,1007.1,340.18,0.05,0.018289
1.1613,55.789,74.78,15.087,75.054,15.09,5.3432,1.1701e-4,5.3432,0.0012548,6.4136,0.3059,28.61,-80.6,9.792,6.5242,0,-5.5897e-4,-4.3862e-7,38717,10482,59.294,0.29629,95,93.019,0.31451,0.22452,18221704,1e3,41.749,0.53177,0.58422,0.3496,0.055619,0.12655,1.383,0.43485,-4.3802e-4,0,0,0,0,-1.903e-5,0.00962,6.2992,201.06,84.794,6.2652e-4,NaN,14.637,1006.7,340.17,0.05,0.018554
1.2113,59.547,75.534,15.092,75.805,15.094,5.6635,1.3276e-4,5.6635,0.0013431,6.3994,0.23201,28.61,-80.6,9.792,6.2784,0,1.4342e-4,-2.7256e-7,38676,10441,59.261,0.29617,95.245,92.983,0.35914,0.22659,18383942,1e3,42.293,0.53208,0.58132,0.34956,0.055844,0.12667,1.3171,0.47327,-9.9196e-5,0,0,0,0,1.23e-6,0.009716,6.2992,201.06,84.798,6.8673e-4,NaN,14.613,1006.3,340.15,0.05,0.018825
1.2613,63.343,76.29,15.093,76.557,15.093,5.9833,1.4951e-4,5.9833,0.0014317,6.3934,0.0077544,28.61,-80.6,9.792,5.7545,0,9.4214e-4,-6.5846e-7,38636,10400,59.228,0.29605,95.783,92.946,0.45036,0.22846,18529321,1e3,42.498,0.53237,0.57488,0.34953,0.056046,0.12679,1.1803,0.53184,-4.7811e-4,0,0,0,0,5.222e-5,0.0098121,6.2992,201.06,84.788,7.6944e-4,NaN,14.588,1005.8,340.14,0.05,0.01916
1.3113,67.176,77.045,15.094,77.31,15.095,6.303,1.6727e-4,6.303,0.0015205,6.3983,0.19347,28.61,-80.6,9.792,5.2877,0,0.0018315,-5.3671e-7,38595,10359,59.194,0.29594,96.285,92.909,0.53587,0.23039,1.868e7,1e3,42.792,0.53266,0.56942,0.3495,0.056255,0.1269,1.0625,0.56908,4.236e-4,0,0,0,0,1.9406e-4,0.0099084,6.2992,201.06,84.763,8.7235e-4,NaN,14.563,1005.4,340.12,0.05,0.019454
1.3613,71.047,77.8,15.095,78.064,15.1,6.6232,1.8605e-4,6.6232,0.0016095,6.4118,0.36325,28.61,-80.6,9.792,4.899,0,0.0027808,-6.3068e-7,38554,10319,59.161,0.29582,96.72,92.872,0.61082,0.23241,18836573,1e3,43.196,0.53297,0.56515,0.34947,0.056473,0.12702,0.96738,0.59089,-2.9758e-4,0,0,0,0,4.3968e-4,0.010005,6.2992,201.06,84.722,9.9589e-4,NaN,14.538,1004.9,340.11,0.05,0.019725
