# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0,0,0,-5.6763,0,5.7075,0,0,0,0,0,0.5966,28.61,-80.6,9.7922,90,0,0,0,40581,12346,60.972,0.31372,NaN,94.756,NaN,0.0056646,461973,163.58,0,0.66897,0,0.50677,0.042202,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.034301
0.01,0,0,61.573,0,61.913,0,0,0,0,0,6.4716,28.61,-80.6,9.7922,90,0,0,0,40581,12346,60.972,0.31372,NaN,94.756,NaN,0.0056464,460487,2907.7,0,0.66932,0,0.50712,0.042202,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.035142
0.02,0.0030793,0.6159,90.45,0.61929,90.949,3.2365e-4,0,3.2365e-4,0,0.064734,9.5067,28.61,-80.6,9.7922,72.086,0,0,0,40570,12334,60.962,0.31362,NaN,94.746,NaN,0.0059149,482387,4084.9,0.0020794,0.6643,0.041653,0.50209,0.042202,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.942e-5,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.035715
0.03,0.013763,1.5208,89.063,1.5292,89.553,0.0014465,0,0.0014465,0,0.15985,9.3609,28.61,-80.6,9.7922,51.312,0,0,0,40549,12313,60.944,0.31341,NaN,94.727,NaN,0.0071871,586138,4026.2,0.022138,0.64402,0.30036,0.48181,0.042202,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9611e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.036324
0.04,0.033426,2.4119,88.815,2.4252,89.304,0.0035132,0,0.0035132,0,0.2535,9.3348,28.61,-80.6,9.7922,38.125,0,0,0,40525,12290,60.923,0.31317,NaN,94.706,NaN,0.0090571,738644,4013.8,0.063396,0.6215,0.54162,0.45929,0.042203,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1102e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.036888
0.05,0.061988,3.3005,89.02,3.3187,89.51,0.0065152,0,0.0065152,0,0.3469,9.3564,28.61,-80.6,9.7922,29.754,0,0,0,40502,12266,60.903,0.31293,NaN,94.685,NaN,0.01123,915888,4019.9,0.12065,0.60195,0.67041,0.43973,0.042204,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.256e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.039228
0.06,0.099446,4.1912,89.946,4.2143,90.442,0.010452,0,0.010452,0,0.44051,9.4537,28.61,-80.6,9.7922,24.13,0,0,0,40479,12243,60.882,0.31269,NaN,94.664,NaN,0.013566,1106385,4055.4,0.18997,0.58579,0.72341,0.42356,0.042205,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4045e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.040026
0.07,0.14586,5.0911,91.049,5.1192,91.551,0.01533,0,0.01533,0,0.5351,9.5696,28.61,-80.6,9.7922,20.151,0,0,0,40455,12220,60.861,0.31245,NaN,94.643,NaN,0.01602,1306476,4098,0.26956,0.5723,0.73615,0.41006,0.042207,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.565e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.041303
0.08,0.20132,6.0021,92.153,6.0352,92.661,0.02116,0,0.02116,0,0.63085,9.6857,28.61,-80.6,9.7922,17.209,0,0,0,40432,12196,60.84,0.31221,NaN,94.622,NaN,0.018561,1513723,4140.5,0.35842,0.56089,0.72912,0.39864,0.042209,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7397e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.041917
0.09,0.26595,6.9241,93.091,6.9623,93.604,0.027953,0,0.027953,0,0.72776,9.7843,28.61,-80.6,9.7922,14.957,0,0,0,40408,12173,60.82,0.31197,NaN,94.6,NaN,0.021171,1726564,4176.3,0.45396,0.55109,0.70983,0.38882,0.042211,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.9286e-4,6.2992,201.06,84,0,NaN,14.998,1013.2,340.39,0.01,0.042401
0.1,0.33985,7.8555,93.042,7.8988,93.555,0.03572,0,0.03572,0,0.82565,9.7791,28.61,-80.6,9.7922,13.186,0,0,0,40385,12149,60.799,0.31173,NaN,94.579,NaN,0.023834,1943684,4172,0.55474,0.54258,0.68445,0.3803,0.042213,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001013,6.2992,201.06,84,0,NaN,14.998,1013.2,340.39,0.01,0.042657
0.11,0.42306,8.7864,93.331,8.8348,93.845,0.044466,0,0.044466,0,0.92349,9.8095,28.61,-80.6,9.7922,12.01,0,0,0,40361,12125,60.778,0.31148,NaN,94.557,NaN,0.026536,2164061,4181.4,0.66539,0.53511,0.66227,0.3728,0.042216,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001133,6.2992,201.06,84,0,NaN,14.997,1013.2,340.39,0.01,0.042904
0.12,0.51559,9.7202,93.864,9.7738,94.381,0.054191,0,0.054191,0,1.0216,9.8655,28.61,-80.6,9.7922,11.049,0,0,0,40337,12101,60.757,0.31124,NaN,94.535,NaN,0.029256,2385857,4200.7,0.78449,0.52851,0.64239,0.36618,0.042219,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012534,6.2992,201.06,84,0,NaN,14.997,1013.2,340.39,0.01,0.043321
0.13,0.61749,10.659,94.398,10.718,94.918,0.064901,0,0.064901,0,1.1203,9.9217,28.61,-80.6,9.7922,10.247,0,0,0,40313,12077,60.735,0.31099,NaN,94.514,NaN,0.031998,2609471,4220,0.9128,0.52261,0.62483,0.36026,0.042223,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013745,6.2992,201.06,84,0,NaN,14.996,1013.2,340.39,0.01,0.043689
0.14,0.72881,11.604,94.933,11.668,95.456,0.076601,0,0.076601,0,1.2196,9.9778,28.61,-80.6,9.7922,9.567,0,0,0,40289,12054,60.714,0.31075,NaN,94.492,NaN,0.034762,2834780,4239.3,1.0507,0.51729,0.60942,0.35491,0.042226,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014963,6.2992,201.06,84,0,NaN,14.995,1013.2,340.39,0.01,0.044056
0.15,0.84959,12.554,95.467,12.623,95.993,0.089296,0,0.089296,0,1.3194,10.034,28.61,-80.6,9.7922,8.9835,0,0,0,40265,12030,60.693,0.3105,NaN,94.47,NaN,0.037544,3061695,4258.5,1.2014,0.51373,0.59736,0.35132,0.04223,0.12018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016188,6.2992,201.06,84,0,NaN,14.994,1013.2,340.39,0.01,0.044448
0.16,0.97991,13.509,96.003,13.583,96.531,0.10299,0,0.10299,0,1.4198,10.09,28.61,-80.6,9.7922,8.2946,0,0,0,40241,12006,60.672,0.31025,NaN,94.448,NaN,0.040327,3288604,4277.8,1.3644,0.51376,0.58803,0.35131,0.042235,0.12021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001742,6.2992,201.06,84,0,NaN,14.994,1013.1,340.39,0.01,0.045397
0.17,1.1198,14.469,96.538,14.549,97.07,0.1177,0,0.1177,0,1.5208,10.147,28.61,-80.6,9.7922,7.6918,0,0,0,40218,11982,60.65,0.31001,NaN,94.426,NaN,0.043131,3517199,4297.1,1.5391,0.51378,0.57989,0.3513,0.042239,0.12024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018658,6.2992,201.06,84,0,NaN,14.993,1013.1,340.38,0.01,0.045836
0.18,1.2693,15.435,96.92,15.52,97.454,0.13341,0,0.13341,0,1.6223,10.187,28.61,-80.6,9.7922,7.1602,0,0,0,40194,11958,60.629,0.30976,NaN,94.405,NaN,0.045955,3747408,4310.2,1.7258,0.51381,0.57281,0.35129,0.042244,0.12027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019904,6.2992,201.06,84,0,NaN,14.992,1013.1,340.38,0.01,0.046321
0.19,1.4285,16.405,96.684,16.495,97.216,0.15014,0,0.15014,0,1.7242,10.162,28.61,-80.6,9.7922,6.6887,0,0,0,40170,11934,60.607,0.30952,NaN,94.383,NaN,0.048793,3978808,4298.3,1.9246,0.51384,0.56666,0.35128,0.042249,0.12031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021154,6.2992,201.06,84,0,NaN,14.991,1013.1,340.38,0.01,0.046725
0.2,1.5974,17.372,96.825,17.468,97.358,0.16789,0,0.16789,0,1.8259,10.177,28.61,-80.6,9.7922,6.2698,0,0,0,40146,11910,60.586,0.30927,NaN,94.361,NaN,0.051628,4209874,4301.6,2.1344,0.51388,0.56132,0.35127,0.042256,0.12035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022401,6.2992,201.06,84,0,NaN,14.99,1013.1,340.38,0.01,0.047258
0.21,1.776,18.341,97.182,18.442,97.717,0.18666,0,0.18666,0,1.9277,10.214,28.61,-80.6,9.7922,5.8855,0,0,0,40122,11886,60.565,0.30902,NaN,94.339,NaN,0.054468,4441400,4313.7,2.3555,0.51391,0.55656,0.35126,0.042265,0.12039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023651,6.2992,201.06,84,0,NaN,14.988,1013,340.38,0.01,0.050843
0.22,1.9642,19.313,97.54,19.42,98.077,0.20645,0,0.20645,0,2.0299,10.252,28.61,-80.6,9.7922,5.5383,0,0,0,40098,11862,60.543,0.30878,NaN,94.316,NaN,0.057321,4673954,4325.8,2.5891,0.51395,0.55238,0.35125,0.042274,0.12043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024904,6.2992,201.06,84,0,NaN,14.987,1013,340.38,0.01,0.051346
0.23,2.1623,20.289,97.897,20.401,98.436,0.22726,0,0.22726,0,2.1325,10.289,28.61,-80.6,9.7922,5.2231,0,0,0,40074,11838,60.522,0.30853,NaN,94.294,NaN,0.060186,4907511,4337.9,2.8354,0.51399,0.54872,0.35124,0.042283,0.12047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026163,6.2992,201.06,84,0,NaN,14.986,1013,340.38,0.01,0.052785
0.24,2.37,21.269,98.255,21.386,98.796,0.2491,0,0.2491,0,2.2354,10.327,28.61,-80.6,9.7922,4.9357,0,0,0,40050,11814,60.5,0.30828,NaN,94.272,NaN,0.063063,5142050,4349.9,3.0946,0.51404,0.54549,0.35123,0.042292,0.12052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027426,6.2992,201.06,84,0,NaN,14.985,1013,340.38,0.01,0.053934
0.25,2.5877,22.252,98.613,22.374,99.156,0.27197,0,0.27197,0,2.3388,10.365,28.61,-80.6,9.7922,4.6727,0,0,0,40026,11791,60.478,0.30804,NaN,94.25,NaN,0.065953,5377555,4362,3.3669,0.51408,0.54263,0.35122,0.042302,0.12057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028694,6.2992,201.06,84,0,NaN,14.983,1012.9,340.38,0.01,0.058798
0.26,2.8151,23.238,98.97,23.366,99.516,0.29588,0,0.29588,0,2.4425,10.402,28.61,-80.6,9.7922,4.5174,0,0,0,40002,11767,60.457,0.30779,NaN,94.228,NaN,0.068862,5614673,4374.1,3.6595,0.51413,0.54101,0.3512,0.042312,0.12062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029966,6.2992,201.06,84,0,NaN,14.982,1012.9,340.38,0.01,0.059801
0.27,3.0524,24.229,99.328,24.362,99.875,0.32082,0,0.32082,0,2.5465,10.44,28.61,-80.6,9.7922,4.374,0,0,0,39978,11743,60.435,0.30754,NaN,94.206,NaN,0.071783,5852675,4386.2,3.9657,0.51418,0.53956,0.35119,0.042323,0.12067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031243,6.2992,201.06,84,0,NaN,14.98,1012.9,340.38,0.01,0.060101
0.28,3.2997,25.222,99.686,25.361,100.24,0.34681,0,0.34681,0,2.651,10.477,28.61,-80.6,9.7922,4.2412,0,0,0,39954,11719,60.414,0.3073,NaN,94.184,NaN,0.074715,6091558,4398.3,4.2856,0.51423,0.53825,0.35117,0.042333,0.12073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032524,6.2992,201.06,84,0,NaN,14.979,1012.9,340.38,0.01,0.060889
0.29,3.5569,26.22,100.04,26.364,100.6,0.37385,0,0.37385,0,2.7558,10.515,28.61,-80.6,9.7922,4.1179,0,0,0,39930,11695,60.392,0.30705,NaN,94.161,NaN,0.077657,6331317,4410.3,4.6194,0.51428,0.53706,0.35116,0.042345,0.12078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003381,6.2992,201.06,84,0,NaN,14.977,1012.8,340.37,0.01,0.062605
0.3,3.8241,27.221,100.4,27.371,100.95,0.40193,0,0.40193,0,2.861,10.552,28.61,-80.6,9.7922,4.0031,0,0,0,39907,11671,60.37,0.3068,NaN,94.139,NaN,0.08061,6571949,4422.2,4.9673,0.51434,0.53598,0.35114,0.042356,0.12084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0035101,6.2992,201.06,84,0,NaN,14.975,1012.8,340.37,0.01,0.063087
0.31,4.1013,28.225,100.74,28.381,101.3,0.43107,0,0.43107,0,2.9666,10.588,28.61,-80.6,9.7922,3.8943,0,0,0,39883,11647,60.348,0.30656,NaN,94.117,NaN,0.083574,6813423,4433.7,5.3292,0.5144,0.53498,0.35112,0.042368,0.12091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0036396,6.2992,201.06,84,0,NaN,14.973,1012.8,340.37,0.01,0.063482
0.32,4.3886,29.233,101.09,29.394,101.64,0.46126,0,0.46126,0,3.0725,10.625,28.61,-80.6,9.7922,3.7925,0,0,0,39859,11623,60.327,0.30631,NaN,94.094,NaN,0.086549,7055736,4445.3,5.7054,0.51446,0.53408,0.3511,0.042381,0.12097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0037696,6.2992,201.06,84,0,NaN,14.971,1012.7,340.37,0.01,0.063759
0.33,4.686,30.245,101.43,30.411,101.99,0.49252,0,0.49252,0,3.1788,10.661,28.61,-80.6,9.7922,3.6971,0,0,0,39835,11599,60.305,0.30606,NaN,94.072,NaN,0.089533,7298884,4456.9,6.0961,0.51452,0.53325,0.35109,0.042393,0.12104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039,6.2992,201.06,84,0,NaN,14.97,1012.7,340.37,0.01,0.065304
0.34,4.9935,31.259,101.59,31.432,102.26,0.52484,0,0.52484,0,3.2855,11.704,28.61,-80.6,9.7922,3.6074,0,0,0,39811,11575,60.283,0.30581,98.217,94.05,0.66159,0.092529,7542866,4462.1,6.5013,0.51459,0.53249,0.35107,0.042406,0.12111,0.66909,0.44301,-1.859e-4,0,0,0,0,0,0.0040309,6.2992,201.06,84,0,NaN,14.968,1012.7,340.37,0.015,0.068496
0.355,5.4739,32.783,101.1,32.965,101.77,0.57544,-2.3479e-5,0.57544,-0.0023378,3.461,11.652,28.61,-80.6,9.7922,3.4611,0,3.6097e-5,-1.3455e-7,39781,11545,60.256,0.30551,98.408,94.022,0.6964,0.097029,7909419,4442.7,7.1325,0.51469,0.53128,0.35104,0.042426,0.12122,0.63742,0.44424,2.5017e-4,0,0,0,0,4.2441e-7,0.0042279,6.2992,201.06,84,9.1744e-4,NaN,14.964,1012.6,340.37,0.0225,0.069243
0.3775,6.2371,35.06,101.35,35.257,102.02,0.65626,-1.4971e-4,0.65626,-0.01307,3.7233,11.675,28.61,-80.6,9.7922,3.2202,0,9.6911e-5,-9.0288e-7,39736,11500,60.215,0.30505,98.73,93.98,0.75404,0.10375,8456713,4451.1,8.1306,0.51522,0.52975,0.35099,0.042829,0.1214,0.58609,0.44178,1.3314e-4,0,0,0,0,2.6756e-6,0.0045222,6.2992,201.06,84,0.0060203,NaN,14.959,1012.5,340.36,0.03375,0.069868
0.41125,7.4782,38.487,101.78,38.706,102.45,0.78858,-5.5394e-4,0.78858,-0.040248,4.1179,11.715,28.61,-80.6,9.7922,2.9258,0,2.0305e-4,-3.4722e-6,39669,11434,60.154,0.30436,99.134,93.917,0.82815,0.11387,9280639,4461.6,9.7727,0.51648,0.52867,0.35091,0.04388,0.12169,0.52479,0.4348,-9.3824e-5,0,0,0,0,9.7506e-6,0.0049652,6.2992,201.06,84,0.023278,NaN,14.951,1012.4,340.36,0.05,0.075167
0.46125,9.53,43.587,102.25,43.84,102.93,1.0091,-0.0016593,1.0091,-0.094212,4.7046,11.757,28.61,-80.6,9.7921,2.5873,0,3.9453e-4,-1.1029e-5,39571,11335,60.063,0.30335,99.615,93.824,0.91939,0.12894,10507021,4470.6,12.514,0.5184,0.52811,0.35078,0.045453,0.12216,0.45625,0.41911,3.1229e-4,0,0,0,0,2.8712e-5,0.0056247,6.2992,201.06,84,0.074145,NaN,14.938,1012.1,340.35,0.05,0.076403
0.51125,11.837,48.712,102.08,48.999,102.75,1.2591,-0.0034034,1.2591,-0.15488,5.2934,11.73,28.61,-80.6,9.7921,2.2411,0,6.2522e-4,-2.52e-5,39453,11218,59.955,0.30214,100.13,93.713,1.0182,0.14408,11738292,4453.6,15.612,0.52038,0.5278,0.35064,0.047041,0.1227,0.38827,0.39479,-7.0528e-5,0,0,0,0,5.7752e-5,0.0062873,6.2992,201.06,83.999,0.16137,NaN,14.923,1011.9,340.34,0.05,0.077139
0.56125,14.401,53.828,100.09,54.148,100.75,1.5384,-0.0057866,1.5384,-0.21551,5.8808,11.511,28.61,-80.6,9.7921,1.9572,0,8.9182e-4,-4.7854e-5,39337,11102,59.847,0.30095,100.56,93.602,1.1049,0.1592,12967042,4365.3,19.068,0.52241,0.52816,0.35048,0.048635,0.12329,0.33414,0.36897,1.8879e-4,0,0,0,0,9.6254e-5,0.0069487,6.2992,201.06,83.999,0.29136,NaN,14.906,1011.6,340.33,0.05,0.077535
0.61125,17.218,58.843,98.399,59.196,99.048,1.8469,-0.0087799,1.8469,-0.27238,6.4572,11.323,28.61,-80.6,9.7921,1.7395,0,0.0011918,-7.8897e-5,39224,10988,59.741,0.29979,100.91,93.493,1.1769,0.17403,14171349,4289.7,22.816,0.52445,0.52905,0.3503,0.050207,0.12394,0.29361,0.34491,6.6839e-5,0,0,0,0,1.4386e-4,0.0075972,6.2992,201.06,83.997,0.46994,NaN,14.888,1011.2,340.32,0.05,0.077888
0.66125,20.283,63.773,86.467,64.159,87.05,2.1839,-0.012335,2.1839,-0.32362,7.0242,10.059,28.61,-80.6,9.7921,1.6145,0,0.0015279,-1.121e-4,39114,10878,59.637,0.29867,101.11,93.387,1.2264,0.18861,15354962,3812.5,26.865,0.5265,0.53051,0.35012,0.051761,0.12462,0.27075,0.33209,-1.0611e-4,0,0,0,0,2.013e-4,0.0082345,6.2992,201.06,83.995,0.70268,NaN,14.868,1010.9,340.31,0.05,0.078272
0.71125,23.58,68.105,26.297,68.519,26.56,2.5476,-0.016427,2.5477,-0.36944,7.5277,3.7284,28.61,-80.6,9.7921,1.5414,0,0.0019097,-1.481e-4,39012,10777,59.542,0.29766,101.24,93.289,1.2616,0.20143,16394061,1446.1,30.717,0.52835,0.53202,0.34994,0.053133,0.12527,0.25753,0.3243,-3.0478e-5,0,0,0,0,2.7574e-4,0.0087946,6.2992,201.06,83.991,0.99626,NaN,14.847,1010.5,340.3,0.05,0.07863
0.76125,27.018,69.421,9.5386,69.849,9.7393,2.9286,-0.021143,2.9287,-0.41364,7.7137,1.9667,28.61,-80.6,9.7921,1.4067,0,0.0022974,-2.3083e-4,38946,10710,59.48,0.29705,101.46,93.225,1.3067,0.20534,16706891,788.58,31.906,0.52892,0.532,0.34989,0.053552,0.12548,0.23335,0.30405,-7.1874e-5,0,0,0,0,3.8406e-4,0.0089663,6.2992,201.06,83.985,1.3555,NaN,14.824,1010.1,340.28,0.05,0.080093
0.81125,30.501,69.899,10.761,70.334,10.961,3.3167,-0.02657,3.3168,-0.45898,7.8109,2.0844,28.61,-80.6,9.7921,1.3785,0,0.0026827,-2.9774e-4,38915,10680,59.454,0.29687,101.5,93.196,1.3186,0.20677,16818555,836.25,32.346,0.52913,0.53209,0.34987,0.053707,0.12556,0.22833,0.30069,3.8509e-5,0,0,0,0,5.1648e-4,0.0090297,6.2992,201.06,83.978,1.7792,NaN,14.802,1009.7,340.27,0.05,0.081088
0.86125,34.009,70.437,12.039,70.88,12.24,3.7098,-0.03269,3.71,-0.50486,7.9143,2.208,28.61,-80.6,9.7921,1.2952,0,0.0030555,-4.0848e-4,38895,10659,59.438,0.29681,101.64,93.178,1.3434,0.20838,16944374,886.25,32.832,0.52937,0.53199,0.34984,0.05388,0.12565,0.21355,0.28636,-1.0367e-4,0,0,0,0,6.5974e-4,0.0091008,6.2992,201.06,83.967,2.2657,NaN,14.779,1009.3,340.25,0.05,0.081564
0.91125,37.546,71.039,13.316,71.491,13.519,4.1082,-0.039392,4.1084,-0.54936,8.0242,2.3342,28.61,-80.6,9.7921,1.2036,0,0.003403,-5.5006e-4,38875,10639,59.421,0.29675,101.79,93.16,1.3705,0.21018,17085410,936.25,33.382,0.52963,0.53191,0.34982,0.054073,0.12574,0.19746,0.26956,1.7647e-4,0,0,0,0,8.0444e-4,0.0091801,6.2992,201.06,83.955,2.8112,NaN,14.756,1008.8,340.24,0.05,0.082015
0.96125,41.115,71.705,14.559,72.166,14.766,4.5123,-0.046559,4.5125,-0.59118,8.1406,2.4614,28.61,-80.6,9.7921,1.224,0,0.0037653,-5.9056e-4,38854,10619,59.405,0.29669,101.76,93.142,1.3682,0.21218,17242610,984.98,34.03,0.52993,0.53228,0.34979,0.054288,0.12585,0.20104,0.27383,3.9626e-4,0,0,0,0,9.6648e-4,0.0092674,6.2992,201.06,83.939,3.4119,NaN,14.733,1008.4,340.23,0.05,0.082499
1.0113,44.718,72.433,14.94,72.903,15.147,4.9223,-0.054128,4.9226,-0.63002,8.2635,2.4995,28.61,-80.6,9.792,1.237,0,0.0041436,-6.3306e-4,38832,10596,59.387,0.29663,101.74,93.122,1.3682,0.21437,17414660,1e3,34.745,0.53025,0.53266,0.34975,0.054524,0.12597,0.20334,0.27698,-7.8342e-5,0,0,0,0,0.0011468,0.0093626,6.2992,201.06,83.92,4.0678,NaN,14.709,1008,340.21,0.05,0.083711
1.0613,48.359,73.18,14.942,73.66,15.15,5.3385,-0.062018,5.3389,-0.66558,8.3885,2.4991,28.61,-80.6,9.792,1.1246,0,0.0044831,-8.559e-4,38799,10563,59.36,0.29653,101.93,93.092,1.4029,0.2166,1.759e7,1e3,35.451,0.53058,0.53258,0.34972,0.054764,0.1261,0.18371,0.25602,-4.133e-4,0,0,0,0,0.001315,0.0094602,6.2992,201.06,83.896,4.778,NaN,14.686,1007.6,340.2,0.05,0.085074
1.1113,52.036,73.928,14.949,74.417,15.157,5.761,-0.070073,5.7614,-0.69687,8.5136,2.5029,28.61,-80.6,9.792,0.98296,0,0.0047559,-0.0012105,38758,10522,59.327,0.29641,102.17,93.056,1.447,0.21882,17765349,1e3,36.159,0.53091,0.53245,0.34969,0.055004,0.12622,0.15933,0.2293,-3.6545e-4,0,0,0,0,0.0014501,0.0095576,6.2992,201.06,83.869,5.5364,NaN,14.662,1007.1,340.18,0.05,0.08567
1.1613,55.751,74.676,14.956,75.174,15.165,6.1897,-0.078098,6.1902,-0.72288,8.6388,2.5118,28.61,-80.6,9.792,0.82809,0,0.0049012,-0.0017614,38717,10482,59.294,0.29629,102.44,93.019,1.4953,0.22105,1.794e7,1e3,36.876,0.53125,0.53235,0.34965,0.055245,0.12635,0.13307,0.19779,-4.2901e-6,0,0,0,0,0.0015093,0.0096548,6.2992,201.06,83.837,6.334,NaN,14.638,1006.7,340.17,0.05,0.086175
1.2113,59.504,75.425,14.961,75.932,15.173,6.6248,-0.085875,6.6253,-0.74267,8.7644,2.5251,28.61,-80.6,9.792,0.71071,0,0.0049155,-0.0023845,38676,10441,59.261,0.29617,102.65,92.983,1.534,0.22329,18115634,1e3,37.612,0.53158,0.5324,0.34962,0.055486,0.12648,0.11346,0.17228,-5.1619e-5,0,0,0,0,0.001488,0.0097517,6.2992,201.06,83.801,7.1599,NaN,14.613,1006.3,340.15,0.05,0.086785
1.2613,63.294,76.173,14.966,76.69,15.181,7.0661,-0.0932,7.0667,-0.75568,8.8905,2.5419,28.61,-80.6,9.792,0.63643,0,0.0048716,-0.0029314,38636,10400,59.228,0.29605,102.78,92.946,1.5609,0.22552,18291184,1e3,38.366,0.53192,0.53258,0.34958,0.055728,0.12661,0.10118,0.15673,7.3651e-4,0,0,0,0,0.0014328,0.0098484,6.2992,201.06,83.76,8.0043,NaN,14.589,1005.8,340.14,0.05,0.087241
1.3113,67.121,76.922,14.97,77.449,15.188,7.5137,-0.099896,7.5144,-0.76171,9.0171,2.5627,28.61,-80.6,9.792,0.57361,0,0.004706,-0.003527,38595,10359,59.194,0.29594,102.89,92.909,1.5848,0.22776,18466726,1e3,39.13,0.53226,0.53279,0.34955,0.055971,0.12674,0.090868,0.14286,9.178e-4,0,0,0,0,0.001311,0.0099448,6.2992,201.06,83.713,8.8592,NaN,14.564,1005.4,340.12,0.05,0.088285
1.3613,70.986,77.671,14.974,78.208,15.196,7.9677,-0.10578,7.9684,-0.76065,9.1444,2.5874,28.61,-80.6,9.792,0.52471,0,0.0044476,-0.0040999,38554,10319,59.161,0.29582,102.98,92.872,1.6048,0.23001,18642298,1e3,39.906,0.5326,0.53305,0.34951,0.056213,0.12688,0.082894,0.13192,0.0010015,0,0,0,0,0.0011483,0.010041,6.2992,201.06,83.662,9.7171,NaN,14.539,1004.9,340.11,0.05,0.088919
1.4113,74.888,78.42,14.977,78.967,15.203,8.4281,-0.1107,8.4288,-0.75251,9.2725,2.6142,28.61,-80.6,9.7919,0.4963,0,0.0043524,-0.0044189,38514,10278,59.128,0.2957,103.03,92.835,1.619,0.23226,18818091,1e3,40.694,0.53294,0.53334,0.34947,0.056457,0.12701,0.078283,0.12545,9.2662e-4,0,0,0,0,0.0010786,0.010137,6.2992,201.06,83.605,10.572,NaN,14.513,1004.5,340.09,0.05,0.089488
