0.006,31.773
0.011,388.337
0.012,886.114
0.015,1782.818
0.02,2005.229
0.023,2047.593
0.036,1987.578
0.056,1980.517
0.095,2044.063
0.108,2029.942
0.184,2065.245
0.198,2047.593
0.3,2058.184
0.345,2061.715
0.364,2037.002
0.402,2026.411
0.499,1987.578
0.543,1955.805
0.575,1913.441
0.602,1856.955
0.644,1821.652
0.668,1789.879
0.686,1680.439
0.693,1560.407
0.701,1334.466
0.727,448.352
0.739,162.395
0.744,257.714
0.749,141.213
0.755,42.364
0.767,0
