# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0,0,0,-5.6763,0,5.7075,0,0,0,0,0,0.5966,28.61,-80.6,9.7922,90,0,0,0,40581,12346,60.972,0.31372,NaN,94.756,NaN,0.022731,1853823,163.58,0,0.54595,0,0.38367,0.042212,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0025183
0.01,0,0,61.573,0,61.913,0,0,0,0,0,6.4716,28.61,-80.6,9.7922,90,0,0,0,40581,12346,60.972,0.31372,NaN,94.756,NaN,0.022836,1862363,2907.7,0,0.54562,0,0.38334,0.042212,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0028765
0.02,0.0030793,0.6159,90.451,0.61929,90.949,3.2365e-4,0,3.2365e-4,0,0.064734,9.5067,28.61,-80.6,9.7922,85.465,0,0,0,40570,12334,60.962,0.31362,NaN,94.746,NaN,0.023013,1876778,4084.9,4.8942e-4,0.54507,6.4769e-4,0.38279,0.042213,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.942e-5,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0030874
0.03,0.013763,1.5208,89.063,1.5292,89.554,0.0014465,0,0.0014465,0,0.15985,9.3609,28.61,-80.6,9.7922,78.969,0,0,0,40549,12313,60.944,0.31341,NaN,94.727,NaN,0.023479,1914822,4026.2,0.0068032,0.54364,0.008649,0.38136,0.042213,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9611e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0033956
0.04,0.033426,2.4119,88.816,2.4252,89.305,0.0035132,0,0.0035132,0,0.25351,9.3349,28.61,-80.6,9.7922,72.893,0,0,0,40525,12290,60.923,0.31317,NaN,94.706,NaN,0.024222,1975374,4013.8,0.025,0.54144,0.029864,0.37915,0.042214,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1102e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0036997
0.05,0.061988,3.3006,89.022,3.3187,89.512,0.0065152,0,0.0065152,0,0.3469,9.3566,28.61,-80.6,9.7922,67.253,0,0,0,40502,12266,60.903,0.31293,NaN,94.685,NaN,0.025216,2056459,4019.9,0.058912,0.53863,0.064934,0.37633,0.042215,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.2561e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0039057
0.06,0.099447,4.1913,89.948,4.2143,90.444,0.010452,0,0.010452,0,0.44052,9.4539,28.61,-80.6,9.7922,61.923,0,0,0,40479,12243,60.882,0.31269,NaN,94.664,NaN,0.026306,2145346,4055.4,0.11135,0.53571,0.11277,0.3734,0.042216,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4046e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0040525
0.07,0.14586,5.0912,91.051,5.1193,91.553,0.01533,0,0.01533,0,0.53511,9.5699,28.61,-80.6,9.7922,57.008,0,0,0,40455,12220,60.861,0.31245,NaN,94.643,NaN,0.027619,2252458,4098,0.18388,0.53238,0.16893,0.37006,0.042217,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5651e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0041998
0.08,0.20133,6.0022,92.155,6.0353,92.663,0.02116,0,0.02116,0,0.63086,9.6859,28.61,-80.6,9.7922,52.517,0,0,0,40432,12196,60.84,0.31221,NaN,94.622,NaN,0.029137,2376200,4140.5,0.27726,0.52878,0.22889,0.36645,0.042219,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7398e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0043466
0.09,0.26596,6.9242,93.093,6.9624,93.605,0.027953,0,0.027953,0,0.72777,9.7844,28.61,-80.6,9.7922,48.447,0,0,0,40408,12173,60.82,0.31197,NaN,94.6,NaN,0.030837,2514814,4176.3,0.39151,0.52503,0.28856,0.36268,0.042221,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.9287e-4,6.2992,201.06,84,0,NaN,14.998,1013.2,340.39,0.01,0.0045586
0.1,0.33986,7.8556,93.043,7.8989,93.556,0.03572,0,0.03572,0,0.82566,9.7792,28.61,-80.6,9.7922,44.785,0,0,0,40385,12149,60.799,0.31173,NaN,94.579,NaN,0.032695,2666361,4172,0.52598,0.52122,0.34485,0.35885,0.042224,0.12014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001013,6.2992,201.06,84,0,NaN,14.998,1013.2,340.39,0.01,0.0047252
0.11,0.42307,8.7866,93.33,8.8349,93.845,0.044466,0,0.044466,0,0.9235,9.8094,28.61,-80.6,9.7922,41.954,0,0,0,40361,12125,60.778,0.31148,NaN,94.557,NaN,0.034901,2846256,4181.4,0.67461,0.51703,0.38815,0.35465,0.042227,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001133,6.2992,201.06,84,0,NaN,14.997,1013.2,340.39,0.01,0.005002
0.12,0.5156,9.7203,93.863,9.7739,94.38,0.054192,0,0.054192,0,1.0216,9.8654,28.61,-80.6,9.7922,39.456,0,0,0,40337,12101,60.757,0.31124,NaN,94.535,NaN,0.037189,3032798,4200.7,0.8411,0.51373,0.42624,0.35132,0.04223,0.12018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012534,6.2992,201.06,84,0,NaN,14.997,1013.2,340.39,0.01,0.0051598
0.13,0.6175,10.659,94.395,10.718,94.915,0.064902,0,0.064902,0,1.1204,9.9214,28.61,-80.6,9.7922,37.238,0,0,0,40313,12077,60.735,0.31099,NaN,94.514,NaN,0.039552,3225447,4220,1.0309,0.51375,0.4619,0.35131,0.042233,0.1202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013745,6.2992,201.06,84,0,NaN,14.996,1013.2,340.39,0.01,0.0053071
0.14,0.72881,11.604,94.928,11.668,95.451,0.076602,0,0.076602,0,1.2196,9.9773,28.61,-80.6,9.7922,35.26,0,0,0,40289,12054,60.714,0.31075,NaN,94.492,NaN,0.04198,3423423,4239.3,1.2395,0.51377,0.49295,0.35131,0.042237,0.12023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014963,6.2992,201.06,84,0,NaN,14.995,1013.2,340.39,0.01,0.0054545
0.15,0.8496,12.554,95.461,12.623,95.987,0.089297,0,0.089297,0,1.3194,10.033,28.61,-80.6,9.7922,33.489,0,0,0,40265,12030,60.693,0.3105,NaN,94.47,NaN,0.044466,3626096,4258.5,1.4664,0.5138,0.51983,0.3513,0.042241,0.12026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016188,6.2992,201.06,84,0,NaN,14.994,1013.2,340.39,0.01,0.0056593
0.16,0.97991,13.509,95.994,13.583,96.523,0.10299,0,0.10299,0,1.4198,10.089,28.61,-80.6,9.7922,31.553,0,0,0,40241,12006,60.672,0.31025,NaN,94.448,NaN,0.046829,3818752,4277.8,1.7141,0.51382,0.54786,0.35129,0.042246,0.12029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017419,6.2992,201.06,84,0,NaN,14.994,1013.1,340.39,0.01,0.0058818
0.17,1.1198,14.469,96.527,14.549,97.059,0.1177,0,0.1177,0,1.5208,10.145,28.61,-80.6,9.7922,29.795,0,0,0,40218,11982,60.65,0.31001,NaN,94.426,NaN,0.049254,4016456,4297.1,1.9789,0.51385,0.57175,0.35128,0.04225,0.12032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018658,6.2992,201.06,84,0,NaN,14.993,1013.1,340.38,0.01,0.006092
0.18,1.2693,15.435,96.907,15.52,97.441,0.13341,0,0.13341,0,1.6223,10.185,28.61,-80.6,9.7922,28.196,0,0,0,40194,11958,60.629,0.30976,NaN,94.405,NaN,0.051734,4218708,4310.2,2.2602,0.51388,0.59193,0.35127,0.042257,0.12035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019903,6.2992,201.06,84,0,NaN,14.992,1013.1,340.38,0.01,0.0062426
0.19,1.4285,16.405,96.668,16.495,97.2,0.15014,0,0.15014,0,1.7242,10.16,28.61,-80.6,9.7922,26.738,0,0,0,40170,11934,60.607,0.30952,NaN,94.383,NaN,0.054262,4424754,4298.3,2.5573,0.51391,0.6088,0.35126,0.042264,0.12038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021153,6.2992,201.06,84,0,NaN,14.991,1013.1,340.38,0.01,0.0063906
0.2,1.5974,17.372,96.807,17.467,97.34,0.16789,0,0.16789,0,1.8258,10.175,28.61,-80.6,9.7922,25.414,0,0,0,40146,11910,60.586,0.30927,NaN,94.361,NaN,0.056815,4632880,4301.6,2.8676,0.51395,0.6227,0.35125,0.042272,0.12042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022401,6.2992,201.06,84,0,NaN,14.99,1013.1,340.38,0.01,0.0065868
0.21,1.776,18.34,97.161,18.441,97.697,0.18666,0,0.18666,0,1.9276,10.212,28.61,-80.6,9.7922,24.119,0,0,0,40122,11886,60.565,0.30902,NaN,94.339,NaN,0.059361,4840380,4313.7,3.1911,0.51398,0.63482,0.35124,0.04228,0.12046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002365,6.2992,201.06,84,0,NaN,14.988,1013,340.38,0.01,0.0067467
0.22,1.9642,19.312,97.516,19.419,98.053,0.20645,0,0.20645,0,2.0298,10.249,28.61,-80.6,9.7922,22.928,0,0,0,40098,11862,60.543,0.30878,NaN,94.316,NaN,0.061944,5050926,4325.8,3.5282,0.51402,0.64456,0.35123,0.042288,0.1205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024903,6.2992,201.06,84,0,NaN,14.987,1013,340.38,0.01,0.0068985
0.23,2.1622,20.288,97.871,20.4,98.41,0.22726,0,0.22726,0,2.1324,10.287,28.61,-80.6,9.7922,21.828,0,0,0,40074,11838,60.522,0.30853,NaN,94.294,NaN,0.064561,5264266,4337.9,3.8782,0.51406,0.65225,0.35122,0.042297,0.12054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026161,6.2992,201.06,84,0,NaN,14.986,1013,340.38,0.01,0.0070461
0.24,2.37,21.267,98.226,21.384,98.768,0.2491,0,0.2491,0,2.2353,10.324,28.61,-80.6,9.7922,20.812,0,0,0,40050,11814,60.5,0.30828,NaN,94.272,NaN,0.06721,5480182,4349.9,4.2409,0.5141,0.65815,0.35121,0.042306,0.12059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027424,6.2992,201.06,84,0,NaN,14.985,1013,340.38,0.01,0.0071929
0.25,2.5876,22.25,98.582,22.373,99.125,0.27197,0,0.27197,0,2.3386,10.361,28.61,-80.6,9.7922,19.87,0,0,0,40026,11791,60.478,0.30804,NaN,94.25,NaN,0.069889,5698485,4362,4.616,0.51415,0.66251,0.3512,0.042316,0.12063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028691,6.2992,201.06,84,0,NaN,14.983,1012.9,340.38,0.01,0.0074532
0.26,2.815,23.236,98.937,23.364,99.482,0.29587,0,0.29587,0,2.4422,10.399,28.61,-80.6,9.7922,19.284,0,0,0,40002,11767,60.457,0.30779,NaN,94.228,NaN,0.072723,5929402,4374.1,5.0142,0.5142,0.66469,0.35118,0.042326,0.12069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029963,6.2992,201.06,84,0,NaN,14.982,1012.9,340.38,0.01,0.0077531
0.27,3.0523,24.226,99.292,24.36,99.839,0.32081,0,0.32081,0,2.5463,10.436,28.61,-80.6,9.7922,18.74,0,0,0,39978,11743,60.435,0.30754,NaN,94.206,NaN,0.075573,6161688,4386.2,5.4281,0.51425,0.66631,0.35117,0.042337,0.12074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031239,6.2992,201.06,84,0,NaN,14.98,1012.9,340.38,0.01,0.008081
0.28,3.2996,25.22,99.647,25.358,100.2,0.3468,0,0.3468,0,2.6507,10.473,28.61,-80.6,9.7922,18.233,0,0,0,39954,11719,60.414,0.3073,NaN,94.184,NaN,0.07844,6395290,4398.3,5.8577,0.5143,0.66747,0.35115,0.042348,0.1208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003252,6.2992,201.06,84,0,NaN,14.979,1012.9,340.38,0.01,0.0082509
0.29,3.5567,26.217,100,26.361,100.55,0.37383,0,0.37383,0,2.7555,10.511,28.61,-80.6,9.7922,17.76,0,0,0,39930,11695,60.392,0.30705,NaN,94.161,NaN,0.081322,6630157,4410.3,6.3031,0.51435,0.66823,0.35114,0.042359,0.12086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0033806,6.2992,201.06,84,0,NaN,14.977,1012.8,340.37,0.01,0.0084025
0.3,3.8239,27.217,100.35,27.367,100.9,0.40191,0,0.40191,0,2.8606,10.547,28.61,-80.6,9.7922,17.317,0,0,0,39907,11671,60.37,0.3068,NaN,94.139,NaN,0.08422,6866248,4422.2,6.7644,0.51441,0.66866,0.35112,0.042371,0.12092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0035096,6.2992,201.06,84,0,NaN,14.975,1012.8,340.37,0.01,0.0085501
0.31,4.1011,28.221,100.69,28.376,101.25,0.43104,0,0.43104,0,2.9661,10.583,28.61,-80.6,9.7922,16.665,0,0,0,39883,11647,60.348,0.30656,NaN,94.117,NaN,0.087024,7094660,4433.7,7.2218,0.51447,0.66863,0.3511,0.042383,0.12098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0036391,6.2992,201.06,84,0,NaN,14.973,1012.8,340.37,0.01,0.0086978
0.32,4.3883,29.228,101.04,29.389,101.59,0.46123,0,0.46123,0,3.072,10.62,28.61,-80.6,9.7922,16.051,0,0,0,39859,11623,60.327,0.30631,NaN,94.094,NaN,0.089848,7324715,4445.3,7.6848,0.51453,0.6675,0.35108,0.042395,0.12105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003769,6.2992,201.06,84,0,NaN,14.971,1012.7,340.37,0.01,0.0088518
0.33,4.6857,30.239,101.38,30.406,101.94,0.49248,0,0.49248,0,3.1783,10.656,28.61,-80.6,9.7922,15.474,0,0,0,39835,11599,60.305,0.30606,NaN,94.072,NaN,0.092692,7556339,4456.9,8.1536,0.51459,0.66546,0.35107,0.042407,0.12112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0038993,6.2992,201.06,84,0,NaN,14.97,1012.7,340.37,0.01,0.0090465
0.34,4.9931,31.254,101.53,31.426,102.21,0.5248,0,0.5248,0,3.2849,11.779,28.61,-80.6,9.7922,14.929,0,0,0,39811,11575,60.283,0.30581,89.019,94.05,-0.79859,0.095554,7789470,4462.1,8.6292,0.51465,0.66273,0.35105,0.04242,0.12119,4.2499,-3.3936,-4.0185e-4,0,0,0,0,0,0.0040301,6.2992,201.06,84,0,NaN,14.968,1012.7,340.37,0.015,0.0092523
0.355,5.4734,32.777,101.05,32.959,101.72,0.57539,-1.5696e-4,0.57539,-0.01563,3.4604,11.729,28.61,-80.6,9.7922,14.243,0,-2.696e-4,2.5102e-7,39781,11545,60.256,0.30551,89.374,94.022,-0.73782,0.099904,8143713,4442.7,9.3692,0.51475,0.65831,0.35102,0.04244,0.1213,3.9722,-2.9311,-8.2615e-5,0,0,0,0,-2.2332e-5,0.0042282,6.2992,201.06,84,-0.0070309,NaN,14.964,1012.6,340.37,0.0225,0.0095141
0.3775,6.2364,35.052,101.29,35.249,101.97,0.6562,-9.9854e-4,0.6562,-0.087188,3.7228,11.764,28.61,-80.6,9.7922,13.625,0,-6.6158e-4,1.47e-6,39736,11500,60.215,0.30505,89.709,93.98,-0.67791,0.10656,8685725,4451.1,10.594,0.51557,0.65437,0.35097,0.04312,0.12148,3.7287,-2.5273,-5.4036e-5,0,0,0,0,-1.182e-4,0.0045244,6.2992,201.06,84,-0.043157,NaN,14.959,1012.5,340.36,0.03375,0.0097221
0.41125,7.4772,38.477,101.71,38.696,102.39,0.78848,-0.0037305,0.78849,-0.27108,4.118,11.819,28.61,-80.6,9.7922,12.636,0,-0.0012284,5.0873e-6,39669,11434,60.154,0.30436,90.278,93.917,-0.57763,0.11651,9495515,4461.6,12.51,0.51681,0.64645,0.35089,0.044155,0.12176,3.3517,-1.9356,2.5348e-4,0,0,0,0,-3.4093e-4,0.0049703,6.2992,201.06,84,-0.15347,NaN,14.951,1012.4,340.36,0.05,0.0099324
0.46125,9.5284,43.574,102.18,43.827,102.87,1.009,-0.011287,1.009,-0.64092,4.7066,11.872,28.61,-80.6,9.7921,10.886,0,-0.0018945,1.4935e-5,39571,11335,60.063,0.30335,91.395,93.824,-0.38554,0.13111,10683631,4470.6,15.395,0.51868,0.62837,0.35076,0.04568,0.12223,2.723,-1.0495,-1.8024e-4,0,0,0,0,-6.4033e-4,0.0056344,6.2992,201.06,84,-0.42593,NaN,14.938,1012.1,340.35,0.05,0.010087
0.51125,11.835,48.695,102.01,48.982,102.69,1.2588,-0.02327,1.259,-1.059,5.2981,11.859,28.61,-80.6,9.7921,9.4773,0,-0.0022944,2.8701e-5,39453,11218,59.955,0.30214,92.412,93.713,-0.2064,0.14587,11884391,4453.6,18.56,0.52062,0.61212,0.35062,0.04723,0.12277,2.2544,-0.46461,-3.4769e-5,0,0,0,0,-7.5872e-4,0.006302,6.2992,201.06,84,-0.79014,NaN,14.923,1011.9,340.34,0.05,0.010238
0.56125,14.398,53.806,100.01,54.128,100.69,1.5379,-0.04004,1.5385,-1.4913,5.8893,11.686,28.61,-80.6,9.7921,8.8817,0,-0.002527,4.0867e-5,39337,11102,59.847,0.30095,92.882,93.602,-0.11419,0.16091,13106797,4365.3,22.364,0.52264,0.60631,0.35046,0.048817,0.12337,2.0666,-0.23509,3.8778e-4,0,0,0,0,-7.5643e-4,0.0069691,6.2992,201.06,84,-1.2069,NaN,14.906,1011.6,340.33,0.05,0.010412
0.61125,17.213,58.817,98.302,59.172,98.979,1.8461,-0.062278,1.8472,-1.9321,6.471,11.554,28.61,-80.6,9.7921,8.4128,0,-0.0026455,5.2832e-5,39224,10988,59.741,0.29979,93.271,93.493,-0.035262,0.17568,14305824,4289.7,26.465,0.52468,0.60217,0.35028,0.050382,0.12401,1.923,-0.067531,-3.4641e-4,0,0,0,0,-6.9558e-4,0.0076242,6.2992,201.06,83.999,-1.654,NaN,14.888,1011.2,340.32,0.05,0.010659
0.66125,20.277,63.742,86.364,64.13,86.983,2.1828,-0.090717,2.1847,-2.3798,7.0448,10.362,28.61,-80.6,9.7921,7.8235,0,-0.0026116,6.6629e-5,39114,10878,59.637,0.29867,93.78,93.387,0.062408,0.19011,15476812,3812.5,30.678,0.52672,0.59631,0.3501,0.051921,0.1247,1.7479,0.10955,-2.5999e-4,0,0,0,0,-5.789e-4,0.0082691,6.2992,201.06,83.998,-2.1092,NaN,14.868,1010.9,340.31,0.05,0.011147
0.71125,23.572,68.069,26.195,68.487,26.567,2.5462,-0.12586,2.5493,-2.8298,7.5566,4.4279,28.61,-80.6,9.7921,7.0967,0,-0.0023705,8.3471e-5,39012,10777,59.542,0.29766,94.441,93.289,0.18297,0.20268,16495565,1446.1,34.392,0.52853,0.58836,0.34992,0.053267,0.12534,1.54,0.28182,4.7781e-4,0,0,0,0,-4.1965e-4,0.0088373,6.2992,201.06,83.996,-2.5412,NaN,14.847,1010.5,340.3,0.05,0.011431
0.76125,27.009,69.38,9.4444,69.812,9.8962,2.9266,-0.16745,2.9314,-3.2746,7.7521,2.9561,28.61,-80.6,9.7921,6.5571,0,-0.0019292,1.0193e-4,38946,10710,59.48,0.29705,94.957,93.225,0.27505,0.20637,16790636,788.58,35.237,0.52907,0.5817,0.34987,0.053663,0.12554,1.3915,0.38304,-9.4386e-6,0,0,0,0,-2.6813e-4,0.0090156,6.2992,201.06,83.995,-2.9133,NaN,14.824,1010.1,340.28,0.05,0.011668
0.81125,30.489,69.853,10.663,70.294,11.103,3.314,-0.21485,3.321,-3.7093,7.86,3.0962,28.61,-80.6,9.7921,6.6467,0,-0.0014216,1.0919e-4,38915,10680,59.454,0.29687,94.871,93.196,0.26582,0.20782,16903539,836.25,35.807,0.52928,0.58312,0.34985,0.053819,0.12561,1.4158,0.37689,4.7913e-4,0,0,0,0,-1.4358e-4,0.0090852,6.2992,201.06,83.993,-3.2015,NaN,14.802,1009.7,340.27,0.05,0.011922
0.86125,33.995,70.386,11.927,70.836,12.389,3.7063,-0.26818,3.716,-4.1385,7.9762,3.3506,28.61,-80.6,9.7921,7.0531,0,-9.6897e-4,1.1021e-4,38895,10659,59.438,0.29681,94.486,93.178,0.20757,0.20958,17042054,886.25,36.764,0.52954,0.58889,0.34982,0.054009,0.12571,1.5279,0.31691,-5.2222e-5,0,0,0,0,-6.559e-5,0.0091634,6.2992,201.06,83.991,-3.406,NaN,14.779,1009.3,340.25,0.05,0.012086
0.91125,37.53,70.982,13.206,71.443,13.64,4.1037,-0.32789,4.1168,-4.5683,8.1005,3.4133,28.61,-80.6,9.7921,6.8859,0,-5.2157e-4,1.1459e-4,38875,10639,59.421,0.29675,94.644,93.16,0.23557,0.2113,17176605,936.25,37.228,0.5298,0.5869,0.3498,0.054194,0.1258,1.4815,0.34868,-2.7897e-4,0,0,0,0,-1.8697e-5,0.00925,6.2992,201.06,83.989,-3.5348,NaN,14.756,1008.8,340.24,0.05,0.012241
0.96125,41.095,71.643,14.461,72.114,14.852,4.5067,-0.39397,4.5239,-4.9961,8.2318,3.3829,28.61,-80.6,9.7921,6.4278,0,4.0481e-6,1.1726e-4,38854,10619,59.405,0.29669,95.088,93.142,0.30893,0.2131,17317341,984.98,37.473,0.53006,0.58107,0.34977,0.054387,0.1259,1.3568,0.41941,-1.5148e-4,0,0,0,0,0,0.0093446,6.2992,201.06,83.987,-3.5809,NaN,14.733,1008.4,340.23,0.05,0.012418
1.0113,44.695,72.367,14.858,72.849,15.209,4.9154,-0.46602,4.9374,-5.4159,8.3686,3.2493,28.61,-80.6,9.792,5.8199,0,6.5113e-4,1.1356e-4,38832,10596,59.387,0.29663,95.706,93.122,0.41022,0.21505,1.747e7,1e3,37.648,0.53035,0.57353,0.34974,0.054597,0.12601,1.1969,0.49099,-2.5537e-4,0,0,0,0,2.8139e-5,0.0094466,6.2992,201.06,83.985,-3.5265,NaN,14.709,1008,340.21,0.05,0.012663
1.0613,48.332,73.11,14.866,73.603,15.206,5.3301,-0.54356,5.3577,-5.8229,8.5068,3.2008,28.61,-80.6,9.792,5.6006,0,0.0013692,1.0562e-4,38799,10563,59.36,0.29653,95.938,93.092,0.45178,0.21721,1.764e7,1e3,38.231,0.53067,0.57113,0.34971,0.05483,0.12613,1.1408,0.51532,-3.3859e-4,0,0,0,0,1.2198e-4,0.0095507,6.2992,201.06,83.982,-3.3543,NaN,14.686,1007.6,340.2,0.05,0.012982
1.1113,52.006,73.854,14.882,74.358,15.204,5.7508,-0.62636,5.7848,-6.216,8.6445,3.1116,28.61,-80.6,9.792,5.2451,0,0.0021435,8.7282e-5,38758,10522,59.327,0.29641,96.324,93.056,0.51884,0.21933,17806118,1e3,38.691,0.53099,0.56713,0.34968,0.055058,0.12625,1.0518,0.54587,-1.576e-4,0,0,0,0,2.932e-4,0.0096545,6.2992,201.06,83.979,-3.0546,NaN,14.662,1007.2,340.18,0.05,0.013249
1.1613,55.718,74.599,14.899,75.114,15.202,6.1775,-0.7141,6.2186,-6.594,8.7811,3.0196,28.61,-80.6,9.792,4.881,0,0.0029724,5.7755e-5,38717,10482,59.294,0.29629,96.733,93.019,0.58957,0.22146,17973214,1e3,39.155,0.53131,0.56318,0.34964,0.055288,0.12638,0.96282,0.56695,4.5457e-4,0,0,0,0,5.5307e-4,0.009758,6.2992,201.06,83.975,-2.618,NaN,14.638,1006.7,340.17,0.05,0.013414
1.2113,59.466,75.345,14.912,75.871,15.204,6.6102,-0.80646,6.6592,-6.9558,8.917,2.9612,28.61,-80.6,9.792,4.6513,0,0.0038393,2.5384e-5,38676,10441,59.261,0.29617,96.999,92.983,0.63759,0.22364,18144347,1e3,39.753,0.53164,0.56092,0.34961,0.055524,0.1265,0.90797,0.57751,-3.536e-4,0,0,0,0,9.0491e-4,0.0098611,6.2992,201.06,83.969,-2.037,NaN,14.613,1006.3,340.15,0.05,0.013563
1.2613,63.252,76.091,14.926,76.628,15.205,7.0489,-0.90316,7.1065,-7.3014,9.052,2.902,28.61,-80.6,9.792,4.4254,0,0.0047371,-1.5696e-5,38636,10400,59.228,0.29605,97.266,92.946,0.68586,0.22583,18316034,1e3,40.363,0.53197,0.55878,0.34958,0.055761,0.12663,0.85492,0.58486,3.3e-4,0,0,0,0,0.0013512,0.009964,6.2992,201.06,83.962,-1.3068,NaN,14.589,1005.8,340.14,0.05,0.013712
1.3113,67.075,76.838,14.935,77.385,15.21,7.4936,-1.004,7.5605,-7.6312,9.1867,2.8796,28.61,-80.6,9.792,4.3608,0,0.0056608,-4.0836e-5,38595,10359,59.194,0.29594,97.345,92.909,0.70417,0.22808,18491977,1e3,41.126,0.53231,0.55844,0.34954,0.056004,0.12676,0.83996,0.58916,-4.6583e-4,0,0,0,0,0.0018918,0.010067,6.2992,201.06,83.951,-0.4241,NaN,14.564,1005.4,340.12,0.05,0.01393
1.3613,70.936,77.586,14.949,78.144,15.209,7.9442,-1.1088,8.0212,-7.9458,9.3205,2.8001,28.61,-80.6,9.792,4.0579,0,0.0066056,-1.1794e-4,38554,10319,59.161,0.29582,97.714,92.872,0.7687,0.23026,18662588,1e3,41.685,0.53264,0.55561,0.34951,0.05624,0.12689,0.77059,0.58949,4.2698e-4,0,0,0,0,0.0025276,0.010169,6.2992,201.06,83.937,0.61297,NaN,14.539,1004.9,340.11,0.05,0.014104
1.4113,74.834,78.334,14.962,78.902,15.211,8.4009,-1.2173,8.4886,-8.2449,9.4532,2.7409,28.61,-80.6,9.7919,3.837,0,0.0075667,-1.9188e-4,38514,10278,59.128,0.2957,97.991,92.835,0.81854,0.23247,18835590,1e3,42.328,0.53298,0.55373,0.34947,0.05648,0.12703,0.72104,0.58701,3.5339e-4,0,0,0,0,0.003254,0.010271,6.2992,201.06,83.917,1.8043,NaN,14.514,1004.5,340.09,0.05,0.014367
