# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0,0,0,-5.6763,0,5.7075,0,0,0,0,0,0.5966,28.61,-80.6,9.7922,84,0,0,0,40581,12346,60.972,0.31372,NaN,94.756,NaN,0.014025,1143781,163.58,4.4333e-4,0.58304,0.0015796,0.42081,0.042206,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0011654
0.01,0,0,61.573,0,61.913,0,0,0,0,0,6.4716,28.61,-80.6,9.7922,84,0,0,0,40581,12346,60.972,0.31372,NaN,94.756,NaN,0.01411,1150718,2907.7,4.4835e-4,0.58254,0.0015783,0.42031,0.042206,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0014838
0.02,0.0030793,0.6159,90.45,0.61929,90.949,3.2365e-4,0,3.2365e-4,0,0.064734,9.5067,28.61,-80.6,9.7922,76.831,0,0,0,40570,12334,60.962,0.31362,NaN,94.746,NaN,0.014498,1182409,4084.9,0.0045949,0.58032,0.01532,0.41809,0.042206,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.942e-5,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.00178
0.03,0.013763,1.5208,89.063,1.5292,89.553,0.0014465,0,0.0014465,0,0.15985,9.3609,28.61,-80.6,9.7922,67.147,0,0,0,40549,12313,60.944,0.31341,NaN,94.727,NaN,0.015411,1256866,4026.2,0.023804,0.57539,0.07024,0.41315,0.042206,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9611e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0019746
0.04,0.033426,2.4119,88.815,2.4252,89.304,0.0035132,0,0.0035132,0,0.2535,9.3348,28.61,-80.6,9.7922,58.875,0,0,0,40525,12290,60.923,0.31317,NaN,94.706,NaN,0.016689,1361036,4013.8,0.062002,0.56908,0.15602,0.40684,0.042207,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1102e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0021469
0.05,0.061988,3.3005,89.02,3.3187,89.51,0.0065152,0,0.0065152,0,0.3469,9.3564,28.61,-80.6,9.7922,51.92,0,0,0,40502,12266,60.903,0.31293,NaN,94.685,NaN,0.018257,1488929,4019.9,0.12014,0.56215,0.2526,0.39989,0.042209,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.256e-4,6.2992,201.06,84,0,NaN,15,1013.2,340.39,0.01,0.0024674
0.06,0.099446,4.1912,89.946,4.2143,90.442,0.010452,0,0.010452,0,0.44051,9.4537,28.61,-80.6,9.7922,46.38,0,0,0,40479,12243,60.882,0.31269,NaN,94.664,NaN,0.020172,1645067,4055.4,0.19714,0.55465,0.33956,0.39239,0.04221,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4045e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0027156
0.07,0.14586,5.0911,91.048,5.1192,91.55,0.01533,0,0.01533,0,0.5351,9.5696,28.61,-80.6,9.7922,41.789,0,0,0,40455,12220,60.861,0.31245,NaN,94.643,NaN,0.022262,1815522,4098,0.29264,0.54745,0.41384,0.38517,0.042212,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.565e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0029522
0.08,0.20132,6.0021,92.152,6.0352,92.659,0.02116,0,0.02116,0,0.63085,9.6855,28.61,-80.6,9.7922,37.958,0,0,0,40432,12196,60.84,0.31221,NaN,94.622,NaN,0.024496,1997698,4140.5,0.40581,0.54065,0.47399,0.37836,0.042214,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7397e-4,6.2992,201.06,84,0,NaN,14.999,1013.2,340.39,0.01,0.0031083
0.09,0.26595,6.9241,93.089,6.9622,93.602,0.027953,0,0.027953,0,0.72775,9.784,28.61,-80.6,9.7922,34.74,0,0,0,40408,12173,60.82,0.31197,NaN,94.6,NaN,0.026847,2189478,4176.3,0.53578,0.53431,0.52097,0.372,0.042217,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.9286e-4,6.2992,201.06,84,0,NaN,14.998,1013.2,340.39,0.01,0.0033373
0.1,0.33985,7.8555,93.039,7.8987,93.552,0.03572,0,0.03572,0,0.82564,9.7788,28.61,-80.6,9.7922,32.018,0,0,0,40385,12149,60.799,0.31173,NaN,94.579,NaN,0.029294,2388956,4172,0.68157,0.52843,0.55667,0.3661,0.042219,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001013,6.2992,201.06,84,0,NaN,14.998,1013.2,340.39,0.01,0.0035496
0.11,0.42306,8.7863,93.326,8.8347,93.84,0.044465,0,0.044465,0,0.92348,9.809,28.61,-80.6,9.7922,29.204,0,0,0,40361,12125,60.778,0.31148,NaN,94.557,NaN,0.031591,2576268,4181.4,0.84041,0.52345,0.59021,0.3611,0.042222,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001133,6.2992,201.06,84,0,NaN,14.997,1013.2,340.39,0.01,0.0037027
0.12,0.51559,9.7201,93.859,9.7736,94.376,0.054191,0,0.054191,0,1.0216,9.8649,28.61,-80.6,9.7922,26.771,0,0,0,40337,12101,60.757,0.31124,NaN,94.535,NaN,0.033961,2769559,4200.7,1.0107,0.51877,0.61421,0.3564,0.042225,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012534,6.2992,201.06,84,0,NaN,14.997,1013.2,340.39,0.01,0.0039372
0.13,0.61749,10.659,94.391,10.718,94.911,0.064901,0,0.064901,0,1.1203,9.9209,28.61,-80.6,9.7922,24.647,0,0,0,40313,12077,60.735,0.31099,NaN,94.514,NaN,0.036399,2968352,4220,1.192,0.51438,0.63058,0.35198,0.042229,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013745,6.2992,201.06,84,0,NaN,14.996,1013.2,340.39,0.01,0.0042286
0.14,0.7288,11.604,94.924,11.667,95.447,0.0766,0,0.0766,0,1.2196,9.9769,28.61,-80.6,9.7922,22.784,0,0,0,40289,12054,60.714,0.31075,NaN,94.492,NaN,0.038895,3171885,4239.3,1.3928,0.51374,0.64529,0.35131,0.042232,0.1202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014963,6.2992,201.06,84,0,NaN,14.995,1013.2,340.39,0.01,0.0045529
0.15,0.84958,12.553,95.457,12.622,95.983,0.089295,0,0.089295,0,1.3194,10.033,28.61,-80.6,9.7922,21.139,0,0,0,40265,12030,60.693,0.3105,NaN,94.47,NaN,0.041442,3379558,4258.5,1.6074,0.51377,0.65597,0.35131,0.042236,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016187,6.2992,201.06,84,0,NaN,14.994,1013.2,340.39,0.01,0.0047631
0.16,0.97989,13.508,95.991,13.583,96.52,0.10299,0,0.10299,0,1.4198,10.089,28.61,-80.6,9.7922,19.614,0,0,0,40241,12006,60.672,0.31025,NaN,94.448,NaN,0.044011,3588951,4277.8,1.8323,0.51379,0.66303,0.3513,0.042241,0.12025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017419,6.2992,201.06,84,0,NaN,14.994,1013.1,340.39,0.01,0.0050336
0.17,1.1198,14.469,96.525,14.548,97.057,0.11769,0,0.11769,0,1.5207,10.145,28.61,-80.6,9.7922,18.251,0,0,0,40218,11982,60.65,0.31001,NaN,94.426,NaN,0.046621,3801819,4297.1,2.0678,0.51382,0.66681,0.35129,0.042245,0.12028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018657,6.2992,201.06,84,0,NaN,14.993,1013.1,340.38,0.01,0.0052993
0.18,1.2693,15.435,96.906,15.52,97.439,0.13341,0,0.13341,0,1.6222,10.185,28.61,-80.6,9.7922,17.029,0,0,0,40194,11958,60.629,0.30976,NaN,94.405,NaN,0.049271,4017830,4310.2,2.3136,0.51385,0.668,0.35128,0.04225,0.12032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019903,6.2992,201.06,84,0,NaN,14.992,1013.1,340.38,0.01,0.0055618
0.19,1.4285,16.404,96.668,16.494,97.2,0.15014,0,0.15014,0,1.7241,10.16,28.61,-80.6,9.7922,15.928,0,0,0,40170,11934,60.607,0.30952,NaN,94.383,NaN,0.051952,4236358,4298.3,2.5655,0.51388,0.66628,0.35127,0.042257,0.12035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021153,6.2992,201.06,84,0,NaN,14.991,1013.1,340.38,0.01,0.0057617
0.2,1.5974,17.371,96.808,17.467,97.341,0.16789,0,0.16789,0,1.8258,10.175,28.61,-80.6,9.7922,14.938,0,0,0,40146,11910,60.586,0.30927,NaN,94.361,NaN,0.054643,4455733,4301.6,2.8192,0.51392,0.66184,0.35126,0.042265,0.12039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00224,6.2992,201.06,84,0,NaN,14.99,1013.1,340.38,0.01,0.0059251
0.21,1.7759,18.34,97.164,18.441,97.699,0.18666,0,0.18666,0,1.9276,10.212,28.61,-80.6,9.7922,14.37,0,0,0,40122,11886,60.565,0.30902,NaN,94.339,NaN,0.057474,4686562,4313.7,3.1018,0.51396,0.65821,0.35125,0.042274,0.12043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023649,6.2992,201.06,84,0,NaN,14.988,1013,340.38,0.01,0.0062285
0.22,1.9642,19.312,97.52,19.418,98.057,0.20644,0,0.20644,0,2.0298,10.25,28.61,-80.6,9.7922,13.853,0,0,0,40098,11862,60.543,0.30878,NaN,94.316,NaN,0.060321,4918631,4325.8,3.3963,0.514,0.6543,0.35124,0.042283,0.12047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024903,6.2992,201.06,84,0,NaN,14.987,1013,340.38,0.01,0.0063933
0.23,2.1622,20.288,97.876,20.399,98.415,0.22725,0,0.22725,0,2.1323,10.287,28.61,-80.6,9.7922,13.38,0,0,0,40074,11838,60.522,0.30853,NaN,94.294,NaN,0.063183,5151888,4337.9,3.7031,0.51404,0.65025,0.35123,0.042293,0.12052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026161,6.2992,201.06,84,0,NaN,14.986,1013,340.38,0.01,0.0065421
0.24,2.3699,21.267,98.232,21.384,98.773,0.24909,0,0.24909,0,2.2352,10.325,28.61,-80.6,9.7922,12.946,0,0,0,40050,11814,60.5,0.30828,NaN,94.272,NaN,0.066059,5386290,4349.9,4.0224,0.51408,0.64619,0.35121,0.042302,0.12057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027423,6.2992,201.06,84,0,NaN,14.985,1013,340.38,0.01,0.006835
0.25,2.5875,22.25,98.588,22.372,99.131,0.27196,0,0.27196,0,2.3385,10.362,28.61,-80.6,9.7922,12.547,0,0,0,40026,11791,60.478,0.30804,NaN,94.25,NaN,0.068949,5621802,4362,4.3547,0.51413,0.64217,0.3512,0.042312,0.12062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028691,6.2992,201.06,84,0,NaN,14.983,1012.9,340.38,0.01,0.0072222
0.26,2.815,23.236,98.945,23.364,99.49,0.29586,0,0.29586,0,2.4422,10.4,28.61,-80.6,9.7922,12.081,0,0,0,40002,11767,60.457,0.30779,NaN,94.228,NaN,0.071812,5855142,4374.1,4.6869,0.51418,0.63716,0.35119,0.042323,0.12067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029963,6.2992,201.06,84,0,NaN,14.982,1012.9,340.38,0.01,0.0075714
0.27,3.0523,24.226,99.302,24.359,99.849,0.32081,0,0.32081,0,2.5463,10.437,28.61,-80.6,9.7922,11.649,0,0,0,39978,11743,60.435,0.30754,NaN,94.206,NaN,0.07469,6089669,4386.2,5.031,0.51423,0.63227,0.35117,0.042333,0.12073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031239,6.2992,201.06,84,0,NaN,14.98,1012.9,340.38,0.01,0.0077239
0.28,3.2995,25.22,99.659,25.358,100.21,0.34679,0,0.34679,0,2.6507,10.475,28.61,-80.6,9.7922,11.248,0,0,0,39954,11719,60.414,0.3073,NaN,94.184,NaN,0.077582,6325347,4398.3,5.3873,0.51428,0.62753,0.35116,0.042344,0.12078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003252,6.2992,201.06,84,0,NaN,14.979,1012.9,340.38,0.01,0.007871
0.29,3.5567,26.217,100.02,26.361,100.57,0.37382,0,0.37382,0,2.7555,10.512,28.61,-80.6,9.7922,10.874,0,0,0,39930,11695,60.392,0.30705,NaN,94.161,NaN,0.080488,6562144,4410.3,5.7562,0.51434,0.62297,0.35114,0.042356,0.12084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0033806,6.2992,201.06,84,0,NaN,14.977,1012.8,340.37,0.01,0.0080178
0.3,3.8238,27.217,100.37,27.367,100.92,0.4019,0,0.4019,0,2.8607,10.549,28.61,-80.6,9.7922,10.525,0,0,0,39907,11671,60.37,0.3068,NaN,94.139,NaN,0.083408,6.8e6,4422.2,6.1379,0.5144,0.6186,0.35112,0.042368,0.1209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0035097,6.2992,201.06,84,0,NaN,14.975,1012.8,340.37,0.01,0.008173
0.31,4.101,28.221,100.71,28.377,101.27,0.43104,0,0.43104,0,2.9662,10.585,28.61,-80.6,9.7922,10.1,0,0,0,39883,11647,60.348,0.30656,NaN,94.117,NaN,0.086298,7035493,4433.7,6.5125,0.51445,0.61315,0.35111,0.042379,0.12097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0036391,6.2992,201.06,84,0,NaN,14.973,1012.8,340.37,0.01,0.008323
0.32,4.3883,29.229,101.06,29.39,101.61,0.46123,0,0.46123,0,3.0721,10.622,28.61,-80.6,9.7922,9.7017,0,0,0,39859,11623,60.327,0.30631,NaN,94.094,NaN,0.089203,7272121,4445.3,6.8991,0.51451,0.60795,0.35109,0.042392,0.12103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0037691,6.2992,201.06,84,0,NaN,14.971,1012.7,340.37,0.01,0.0084699
0.33,4.6856,30.24,101.4,30.407,101.96,0.49248,0,0.49248,0,3.1784,10.658,28.61,-80.6,9.7922,9.3276,0,0,0,39835,11599,60.305,0.30606,NaN,94.072,NaN,0.092122,7509883,4456.9,7.2978,0.51458,0.603,0.35107,0.042404,0.1211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0038994,6.2992,201.06,84,0,NaN,14.97,1012.7,340.37,0.01,0.0086222
0.34,4.9931,31.255,101.63,31.427,102.22,0.5248,0,0.5248,0,3.285,11.025,28.61,-80.6,9.7922,8.9756,0,0,0,39811,11575,60.283,0.30581,92.785,94.05,-0.20077,0.095054,7748750,4462.1,7.7091,0.51464,0.59831,0.35105,0.042418,0.12117,2.0946,-0.42064,2.4447e-4,0,0,0,0,0,0.0040303,6.2992,201.06,84,0,NaN,14.968,1012.7,340.37,0.015,0.0087938
0.355,5.4734,32.779,101.14,32.96,101.73,0.57531,2.6224e-8,0.57531,2.6117e-6,3.4503,10.952,28.61,-80.6,9.7922,8.5733,0,-2.8953e-5,0,39781,11545,60.256,0.30551,93.11,94.022,-0.14474,0.099507,8111366,4442.7,8.3722,0.51475,0.59296,0.35102,0.042438,0.12129,1.9704,-0.28548,3.2307e-4,0,0,0,0,-2.5961e-7,0.0042269,6.2992,201.06,84,1.9961e-7,NaN,14.964,1012.6,340.37,0.0225,0.0089482
0.3775,6.2365,35.057,101.4,35.251,101.99,0.65571,1.678e-7,0.65571,1.4662e-5,3.6962,10.917,28.61,-80.6,9.7922,8.2568,0,-6.1359e-5,-1.6355e-8,39736,11500,60.215,0.30505,93.374,93.98,-0.096113,0.10627,8662183,4451.1,9.4933,0.51553,0.58954,0.35097,0.04309,0.12147,1.8747,-0.17992,-1.4046e-4,0,0,0,0,-1.0223e-6,0.0045208,6.2992,201.06,84,1.4212e-6,NaN,14.959,1012.5,340.36,0.03375,0.0090976
0.41125,7.4775,38.485,101.83,38.699,102.41,0.78667,6.2673e-7,0.78667,4.5647e-5,4.0637,10.876,28.61,-80.6,9.7922,7.7717,0,-8.7139e-5,-7.2315e-9,39669,11434,60.154,0.30436,93.794,93.917,-0.019581,0.11642,9488309,4461.6,11.291,0.5168,0.58438,0.35089,0.044146,0.12176,1.7313,-0.034206,-4.7905e-4,0,0,0,0,-1.7181e-6,0.004963,6.2992,201.06,84.001,3.2565e-6,NaN,14.951,1012.4,340.36,0.05,0.0092463
0.46125,9.5293,43.588,102.31,43.831,102.88,1.0034,1.9037e-6,1.0034,1.087e-4,4.6061,10.811,28.61,-80.6,9.7921,7.0784,0,-4.9647e-5,2.9795e-8,39571,11335,60.063,0.30335,94.425,93.824,0.095411,0.13148,10713743,4470.6,14.221,0.51873,0.5772,0.35076,0.045718,0.12225,1.5335,0.14665,3.7448e-4,0,0,0,0,-4.3729e-7,0.0056211,6.2992,201.06,84.003,-1.1082e-6,NaN,14.938,1012.1,340.35,0.05,0.009396
0.51125,11.837,48.716,102.14,48.987,102.7,1.2472,3.9695e-6,1.2472,1.8236e-4,5.1436,10.63,28.61,-80.6,9.7921,6.729,0,6.7979e-5,-6.5594e-8,39453,11218,59.955,0.30214,94.761,93.713,0.16644,0.14674,11955307,4453.6,17.636,0.52073,0.57478,0.35061,0.047321,0.1228,1.4371,0.23955,-4.6489e-4,0,0,0,0,6.5817e-7,0.0062823,6.2992,201.06,84.003,-1.1082e-6,NaN,14.923,1011.9,340.34,0.05,0.0095443
0.56125,14.401,53.835,100.16,54.133,100.69,1.5176,6.9105e-6,1.5176,2.6089e-4,5.6734,10.308,28.61,-80.6,9.7921,6.2257,0,2.8724e-4,8.2064e-8,39337,11102,59.847,0.30095,95.262,93.602,0.26354,0.16186,13183492,4365.3,21.288,0.52277,0.57046,0.35045,0.048916,0.12341,1.3019,0.34309,1.1999e-4,0,0,0,0,9.66e-6,0.0069423,6.2992,201.06,84,-5.1628e-6,NaN,14.906,1011.6,340.33,0.05,0.0096932
0.61125,17.218,58.854,98.473,59.179,98.983,1.8142,1.0802e-5,1.8142,3.4116e-4,6.1874,10.037,28.61,-80.6,9.7921,5.7783,0,6.2757e-4,3.6517e-8,39224,10988,59.741,0.29979,95.728,93.493,0.35478,0.17666,14386060,4289.7,25.2,0.52482,0.56702,0.35027,0.050487,0.12406,1.1854,0.42025,1.6964e-4,0,0,0,0,3.8709e-5,0.0075892,6.2992,201.06,83.992,-1.9165e-5,NaN,14.888,1011.2,340.32,0.05,0.0098414
0.66125,20.284,63.788,86.543,64.138,86.984,2.1361,1.5714e-5,2.1361,4.2149e-4,6.6892,8.7531,28.61,-80.6,9.7921,5.2421,0,0.0011025,1.4162e-7,39114,10878,59.637,0.29867,96.311,93.387,0.46423,0.19112,1.556e7,3812.5,29.259,0.52686,0.56268,0.35008,0.052029,0.12475,1.0505,0.48731,4.4623e-4,0,0,0,0,1.0208e-4,0.0082252,6.2992,201.06,83.976,-2.398e-5,NaN,14.868,1010.9,340.31,0.05,0.0099913
0.71125,23.582,68.123,26.375,68.495,26.486,2.4815,2.1718e-5,2.4815,5.0145e-4,7.1292,2.4274,28.61,-80.6,9.7921,4.6908,0,0.0017171,-2.7299e-7,39012,10777,59.542,0.29766,96.941,93.289,0.57975,0.20376,16583260,1446.1,32.98,0.52869,0.55825,0.34991,0.053383,0.1254,0.91701,0.53119,2.6897e-4,0,0,0,0,2.1787e-4,0.0087839,6.2992,201.06,83.951,-5.2568e-6,NaN,14.847,1010.5,340.3,0.05,0.010141
0.76125,27.021,69.444,9.6158,69.821,9.6389,2.841,2.8875e-5,2.841,5.8232e-4,7.2511,0.66754,28.61,-80.6,9.7921,4.5326,0,0.002414,-2.733e-7,38946,10710,59.48,0.29705,97.128,93.225,0.61965,0.20763,16893591,788.58,34.162,0.52926,0.5571,0.34985,0.053799,0.1256,0.8797,0.54443,-2.0315e-4,0,0,0,0,4.1473e-4,0.0089539,6.2992,201.06,83.914,5.8456e-5,NaN,14.824,1010.1,340.28,0.05,0.010361
0.81125,30.505,69.925,10.836,70.303,10.868,3.2045,3.7208e-5,3.2045,6.6527e-4,7.286,0.83334,28.61,-80.6,9.7921,4.4333,0,0.0031395,-1.462e-7,38915,10680,59.454,0.29687,97.246,93.196,0.64288,0.20905,17003401,836.25,34.561,0.52946,0.55624,0.34983,0.053951,0.12568,0.8565,0.55007,4.1885e-4,0,0,0,0,6.9207e-4,0.0090156,6.2992,201.06,83.864,1.023e-4,NaN,14.802,1009.7,340.27,0.05,0.010621
0.86125,34.015,70.467,12.113,70.847,12.15,3.5698,4.6719e-5,3.5698,7.4986e-4,7.3259,0.94169,28.61,-80.6,9.7921,4.5123,0,0.0038781,-2.7224e-7,38895,10659,59.438,0.29681,97.154,93.178,0.6311,0.21077,17138632,886.25,35.191,0.52972,0.55736,0.34981,0.054137,0.12578,0.87498,0.55123,1.6183e-4,0,0,0,0,0.0010388,0.0090852,6.2992,201.06,83.801,1.5895e-4,NaN,14.779,1009.3,340.25,0.05,0.010883
0.91125,37.553,71.072,13.381,71.454,13.439,3.9373,5.7412e-5,3.9373,8.3546e-4,7.3774,1.2451,28.61,-80.6,9.7921,4.1032,0,0.0046339,-5.98e-7,38875,10639,59.421,0.29675,97.647,93.16,0.7123,0.21236,17262624,936.25,35.447,0.52995,0.55327,0.34978,0.054308,0.12586,0.78058,0.55466,2.7618e-4,0,0,0,0,0.0014612,0.0091631,6.2992,201.06,83.724,2.5387e-4,NaN,14.756,1008.8,340.24,0.05,0.011147
0.96125,41.124,71.741,14.618,72.126,14.692,4.3078,6.9303e-5,4.3078,9.2176e-4,7.4418,1.4764,28.61,-80.6,9.7921,3.892,0,0.0054027,-8.5401e-7,38854,10619,59.405,0.29669,97.91,93.142,0.75696,0.21429,17413723,984.98,35.958,0.53024,0.55143,0.34975,0.054515,0.12597,0.73305,0.55268,4.0938e-4,0,0,0,0,0.0019509,0.0092493,6.2992,201.06,83.634,4.1056e-4,NaN,14.733,1008.4,340.23,0.05,0.011471
1.0113,44.729,72.472,14.99,72.861,15.082,4.6818,8.2421e-5,4.6818,0.0010087,7.5193,1.6699,28.61,-80.6,9.792,3.5478,0,0.006178,-1.193e-6,38832,10596,59.387,0.29663,98.351,93.122,0.83008,0.21632,17573142,1e3,36.428,0.53054,0.54844,0.34972,0.054734,0.12608,0.65724,0.54278,2.7809e-5,0,0,0,0,0.0025035,0.0093435,6.2992,201.06,83.53,6.1567e-4,NaN,14.709,1008,340.21,0.05,0.011736
1.0613,48.371,73.222,14.983,73.616,15.091,5.0599,9.6812e-5,5.0599,0.0010963,7.6066,1.8027,28.61,-80.6,9.792,3.2691,0,0.0069499,-1.0285e-6,38799,10563,59.36,0.29653,98.719,93.092,0.89318,0.21846,17741302,1e3,36.989,0.53086,0.54626,0.34969,0.054965,0.1262,0.59743,0.53039,-3.379e-6,0,0,0,0,0.0031067,0.0094404,6.2992,201.06,83.412,8.1501e-4,NaN,14.686,1007.6,340.2,0.05,0.011938
1.1113,52.051,73.972,14.986,74.371,15.1,5.4425,1.1252e-4,5.4425,0.0011846,7.6976,1.8525,28.61,-80.6,9.792,3.2297,0,0.0077327,-1.022e-6,38758,10522,59.327,0.29641,98.773,93.056,0.90759,0.22077,17923005,1e3,37.76,0.53121,0.54628,0.34966,0.055214,0.12634,0.58909,0.53104,4.7822e-4,0,0,0,0,0.0037663,0.0095372,6.2992,201.06,83.28,0.0010075,NaN,14.662,1007.1,340.18,0.05,0.012283
1.1613,55.768,74.721,14.985,75.127,15.113,5.8297,1.296e-4,5.8297,0.0012737,7.7934,1.9597,28.61,-80.6,9.792,3.0588,0,0.0085202,-8.7719e-7,38717,10482,59.294,0.29629,99.005,93.019,0.95031,0.223,18098178,1e3,38.432,0.53154,0.54517,0.34962,0.055455,0.12646,0.55323,0.52089,-4.408e-4,0,0,0,0,0.0044818,0.0096342,6.2992,201.06,83.133,0.001197,NaN,14.638,1006.7,340.17,0.05,0.012559
1.2113,59.523,75.471,14.986,75.883,15.122,6.2219,1.4808e-4,6.2219,0.0013637,7.8923,2.0226,28.61,-80.6,9.792,3.0209,0,0.0093231,-8.9816e-7,38676,10441,59.261,0.29617,99.059,92.983,0.96459,0.22533,18281453,1e3,39.226,0.53189,0.54522,0.34958,0.055707,0.1266,0.54538,0.52108,2.6608e-4,0,0,0,0,0.0052563,0.0097312,6.2992,201.06,82.973,0.0013517,NaN,14.613,1006.3,340.15,0.05,0.012723
1.2613,63.316,76.221,14.978,76.639,15.138,6.6191,1.6803e-4,6.6191,0.0014544,7.9983,2.1952,28.61,-80.6,9.792,2.721,0,0.010114,-7.6035e-7,38636,10400,59.228,0.29605,99.477,92.946,1.0369,0.22749,18450594,1e3,39.815,0.53222,0.54318,0.34955,0.055941,0.12673,0.48389,0.49597,-1.2013e-4,0,0,0,0,0.0060697,0.0098283,6.2992,201.06,82.798,0.0015077,NaN,14.588,1005.8,340.14,0.05,0.012877
1.3113,67.145,76.97,14.977,77.396,15.148,7.0218,1.8947e-4,7.0218,0.001546,8.1097,2.2669,28.61,-80.6,9.792,2.6977,0,0.010906,-7.3328e-7,38595,10359,59.194,0.29594,99.512,92.909,1.0482,0.22985,18636072,1e3,40.642,0.53258,0.54337,0.34951,0.056197,0.12687,0.47921,0.49496,-2.9024e-4,0,0,0,0,0.0069138,0.0099255,6.2992,201.06,82.609,0.0016346,NaN,14.564,1005.4,340.12,0.05,0.013042
1.3613,71.013,77.719,14.969,78.153,15.162,7.4302,2.1245e-4,7.4302,0.0016383,8.2262,2.4101,28.61,-80.6,9.792,2.5117,0,0.011702,-5.8715e-7,38554,10319,59.161,0.29582,99.779,92.872,1.0965,0.23211,18812937,1e3,41.35,0.53292,0.54236,0.34947,0.056442,0.127,0.44197,0.47715,-2.6409e-4,0,0,0,0,0.007806,0.010023,6.2992,201.06,82.405,0.0017492,NaN,14.538,1004.9,340.11,0.05,0.013268
